class,n,R,s,totalValue,totalWeight,processingTime
03InverseStronglyCorrelated,n00050,R01000,s056.kp,12080,13680,0.012752771377563477
03InverseStronglyCorrelated,n00050,R01000,s057.kp,13664,15364,0.002498626708984375
03InverseStronglyCorrelated,n00050,R01000,s058.kp,12891,14491,0.0
03InverseStronglyCorrelated,n00050,R01000,s059.kp,14394,16094,0.007494688034057617
03InverseStronglyCorrelated,n00050,R01000,s060.kp,12274,13874,0.011038541793823242
03InverseStronglyCorrelated,n00050,R01000,s061.kp,12053,13653,0.0
03InverseStronglyCorrelated,n00050,R01000,s062.kp,13216,14816,0.02100682258605957
03InverseStronglyCorrelated,n00050,R01000,s063.kp,13656,15256,0.0009975433349609375
03InverseStronglyCorrelated,n00050,R01000,s064.kp,12336,13836,0.30484938621520996
03InverseStronglyCorrelated,n00050,R01000,s065.kp,13595,15195,0.0019948482513427734
03InverseStronglyCorrelated,n00050,R01000,s066.kp,13383,14983,0.0
03InverseStronglyCorrelated,n00050,R01000,s067.kp,12644,14144,0.0055103302001953125
03InverseStronglyCorrelated,n00050,R01000,s068.kp,13852,15552,0.018481016159057617
03InverseStronglyCorrelated,n00050,R01000,s069.kp,12364,13964,0.006392717361450195
03InverseStronglyCorrelated,n00050,R01000,s070.kp,14166,15866,2.3561620712280273
03InverseStronglyCorrelated,n00050,R01000,s071.kp,11430,12930,0.02069091796875
03InverseStronglyCorrelated,n00050,R01000,s072.kp,12982,14582,0.008087873458862305
03InverseStronglyCorrelated,n00050,R01000,s073.kp,12711,14311,0.010493040084838867
03InverseStronglyCorrelated,n00050,R01000,s074.kp,14155,15755,0.0
03InverseStronglyCorrelated,n00050,R01000,s075.kp,12571,14171,0.009490251541137695
03InverseStronglyCorrelated,n00050,R01000,s076.kp,14026,15726,0.08338522911071777
03InverseStronglyCorrelated,n00050,R01000,s077.kp,13101,14701,0.036828041076660156
03InverseStronglyCorrelated,n00050,R01000,s078.kp,12970,14470,0.02861928939819336
03InverseStronglyCorrelated,n00050,R01000,s079.kp,11918,13318,0.0
03InverseStronglyCorrelated,n00050,R01000,s080.kp,12606,14106,0.0
03InverseStronglyCorrelated,n00050,R01000,s081.kp,13228,14828,0.0011410713195800781
03InverseStronglyCorrelated,n00050,R01000,s082.kp,12938,14438,0.0009968280792236328
03InverseStronglyCorrelated,n00050,R01000,s083.kp,13077,14677,0.0012729167938232422
03InverseStronglyCorrelated,n00050,R01000,s084.kp,12580,14180,0.0
03InverseStronglyCorrelated,n00050,R01000,s085.kp,13381,15081,0.016894817352294922
03InverseStronglyCorrelated,n00050,R01000,s086.kp,13344,15044,0.35117101669311523
03InverseStronglyCorrelated,n00050,R01000,s087.kp,13575,15175,0.0009970664978027344
03InverseStronglyCorrelated,n00050,R01000,s088.kp,13000,14500,0.0009999275207519531
03InverseStronglyCorrelated,n00050,R01000,s089.kp,14083,15683,0.003987789154052734
03InverseStronglyCorrelated,n00050,R01000,s090.kp,13214,14814,0.0009970664978027344
03InverseStronglyCorrelated,n00050,R01000,s091.kp,14224,15924,0.09624648094177246
03InverseStronglyCorrelated,n00050,R01000,s092.kp,14524,16224,1.2171063423156738
03InverseStronglyCorrelated,n00050,R01000,s093.kp,13356,14856,0.008994579315185547
03InverseStronglyCorrelated,n00050,R01000,s094.kp,12847,14347,0.0009989738464355469
03InverseStronglyCorrelated,n00050,R01000,s095.kp,12320,13920,0.0
03InverseStronglyCorrelated,n00050,R01000,s096.kp,13718,15318,0.0
03InverseStronglyCorrelated,n00050,R01000,s097.kp,12495,13995,0.0
03InverseStronglyCorrelated,n00050,R01000,s098.kp,13502,15102,0.0009679794311523438
03InverseStronglyCorrelated,n00050,R01000,s099.kp,13663,15263,0.0
03InverseStronglyCorrelated,n00050,R10000,s000.kp,149036,167036,2.240783929824829
03InverseStronglyCorrelated,n00050,R10000,s001.kp,126841,141841,0.02401447296142578
03InverseStronglyCorrelated,n00050,R10000,s002.kp,143359,160359,0.2814979553222656
03InverseStronglyCorrelated,n00050,R10000,s003.kp,139784,156784,0.008192300796508789
03InverseStronglyCorrelated,n00050,R10000,s004.kp,131279,147279,0.0069468021392822266
03InverseStronglyCorrelated,n00050,R10000,s005.kp,135845,151845,0.1924448013305664
03InverseStronglyCorrelated,n00050,R10000,s006.kp,140091,157091,1.4194161891937256
03InverseStronglyCorrelated,n00050,R10000,s007.kp,113425,129425,0.3444240093231201
03InverseStronglyCorrelated,n00050,R10000,s008.kp,127780,142780,0.0
03InverseStronglyCorrelated,n00050,R10000,s009.kp,117989,132989,0.0
03InverseStronglyCorrelated,n00050,R10000,s010.kp,133644,149644,0.0009970664978027344
03InverseStronglyCorrelated,n00050,R10000,s011.kp,135202,151202,0.0
03InverseStronglyCorrelated,n00050,R10000,s012.kp,124963,140963,0.8588261604309082
03InverseStronglyCorrelated,n00050,R10000,s013.kp,133115,150115,0.3476252555847168
03InverseStronglyCorrelated,n00050,R10000,s014.kp,126879,142879,0.0055179595947265625
03InverseStronglyCorrelated,n00050,R10000,s015.kp,139533,155533,0.05641365051269531
03InverseStronglyCorrelated,n00050,R10000,s016.kp,127931,143931,0.0
03InverseStronglyCorrelated,n00050,R10000,s017.kp,148354,165354,0.31044483184814453
03InverseStronglyCorrelated,n00050,R10000,s018.kp,128879,145879,0.04745078086853027
03InverseStronglyCorrelated,n00050,R10000,s019.kp,123709,139709,0.0009953975677490234
03InverseStronglyCorrelated,n00050,R10000,s020.kp,125427,141427,0.06264734268188477
03InverseStronglyCorrelated,n00050,R10000,s021.kp,129328,145328,0.04356741905212402
03InverseStronglyCorrelated,n00050,R10000,s022.kp,147700,164700,0.2932133674621582
03InverseStronglyCorrelated,n00050,R10000,s023.kp,121033,137033,0.0015072822570800781
03InverseStronglyCorrelated,n00050,R10000,s024.kp,145439,162439,0.924952507019043
03InverseStronglyCorrelated,n00050,R10000,s025.kp,122498,138498,0.06219220161437988
03InverseStronglyCorrelated,n00050,R10000,s026.kp,138361,154361,0.007984399795532227
03InverseStronglyCorrelated,n00050,R10000,s027.kp,140393,157393,1.027733564376831
03InverseStronglyCorrelated,n00050,R10000,s028.kp,116033,130033,0.0010020732879638672
03InverseStronglyCorrelated,n00050,R10000,s029.kp,128628,145628,0.000997304916381836
03InverseStronglyCorrelated,n00050,R10000,s030.kp,138939,155939,1.0422284603118896
03InverseStronglyCorrelated,n00050,R10000,s031.kp,124794,139794,0.0009989738464355469
03InverseStronglyCorrelated,n00050,R10000,s032.kp,122896,137896,0.1584477424621582
03InverseStronglyCorrelated,n00050,R10000,s033.kp,129729,145729,0.008446455001831055
03InverseStronglyCorrelated,n00050,R10000,s034.kp,140634,157634,0.003989458084106445
03InverseStronglyCorrelated,n00050,R10000,s035.kp,137385,154385,2.550692319869995
03InverseStronglyCorrelated,n00050,R10000,s036.kp,147098,164098,0.1795964241027832
03InverseStronglyCorrelated,n00050,R10000,s037.kp,134696,151696,0.0675363540649414
03InverseStronglyCorrelated,n00050,R10000,s038.kp,120507,136507,0.006516933441162109
03InverseStronglyCorrelated,n00050,R10000,s039.kp,129001,145001,0.0
03InverseStronglyCorrelated,n00050,R10000,s040.kp,131710,146710,0.0
03InverseStronglyCorrelated,n00050,R10000,s041.kp,131047,148047,1.8412580490112305
03InverseStronglyCorrelated,n00050,R10000,s042.kp,120320,136320,0.6341159343719482
03InverseStronglyCorrelated,n00050,R10000,s043.kp,135926,152926,0.03145933151245117
03InverseStronglyCorrelated,n00050,R10000,s044.kp,121734,136734,0.0029904842376708984
03InverseStronglyCorrelated,n00050,R10000,s045.kp,128581,144581,0.04100847244262695
03InverseStronglyCorrelated,n00050,R10000,s046.kp,123474,138474,0.000997304916381836
03InverseStronglyCorrelated,n00050,R10000,s047.kp,132183,149183,0.30251383781433105
03InverseStronglyCorrelated,n00050,R10000,s048.kp,114341,129341,0.0
03InverseStronglyCorrelated,n00050,R10000,s049.kp,124574,141574,1.677549123764038
03InverseStronglyCorrelated,n00050,R10000,s050.kp,149452,166452,0.15768647193908691
03InverseStronglyCorrelated,n00050,R10000,s051.kp,151236,168236,0.001994609832763672
03InverseStronglyCorrelated,n00050,R10000,s052.kp,123621,138621,0.0020895004272460938
03InverseStronglyCorrelated,n00050,R10000,s053.kp,128423,144423,0.0055103302001953125
03InverseStronglyCorrelated,n00050,R10000,s054.kp,134737,150737,0.01996588706970215
03InverseStronglyCorrelated,n00050,R10000,s055.kp,128521,145521,0.089263916015625
03InverseStronglyCorrelated,n00050,R10000,s056.kp,120701,136701,0.013991594314575195
03InverseStronglyCorrelated,n00050,R10000,s057.kp,136529,153529,0.0035169124603271484
03InverseStronglyCorrelated,n00050,R10000,s058.kp,128867,144867,0.0
03InverseStronglyCorrelated,n00050,R10000,s059.kp,143832,160832,0.01486063003540039
03InverseStronglyCorrelated,n00050,R10000,s060.kp,122649,138649,0.017976045608520508
03InverseStronglyCorrelated,n00050,R10000,s061.kp,120465,136465,0.0
03InverseStronglyCorrelated,n00050,R10000,s062.kp,132067,148067,0.019986391067504883
03InverseStronglyCorrelated,n00050,R10000,s063.kp,136461,152461,0.0
03InverseStronglyCorrelated,n00050,R10000,s064.kp,123285,138285,0.1441178321838379
03InverseStronglyCorrelated,n00050,R10000,s065.kp,135879,151879,0.0010309219360351562
03InverseStronglyCorrelated,n00050,R10000,s066.kp,133756,149756,0.0
03InverseStronglyCorrelated,n00050,R10000,s067.kp,126338,141338,0.0065190792083740234
03InverseStronglyCorrelated,n00050,R10000,s068.kp,138408,155408,0.014435052871704102
03InverseStronglyCorrelated,n00050,R10000,s069.kp,123510,139510,0.003026247024536133
03InverseStronglyCorrelated,n00050,R10000,s070.kp,141570,158570,2.9716954231262207
03InverseStronglyCorrelated,n00050,R10000,s071.kp,114196,129196,0.03438687324523926
03InverseStronglyCorrelated,n00050,R10000,s072.kp,129721,145721,0.020014286041259766
03InverseStronglyCorrelated,n00050,R10000,s073.kp,127006,143006,0.01591777801513672
03InverseStronglyCorrelated,n00050,R10000,s074.kp,141477,157477,0.0
03InverseStronglyCorrelated,n00050,R10000,s075.kp,125608,141608,0.017968416213989258
03InverseStronglyCorrelated,n00050,R10000,s076.kp,140144,157144,0.10807490348815918
03InverseStronglyCorrelated,n00050,R10000,s077.kp,130904,146904,0.04143929481506348
03InverseStronglyCorrelated,n00050,R10000,s078.kp,129614,144614,0.019922256469726562
03InverseStronglyCorrelated,n00050,R10000,s079.kp,119102,133102,0.0015075206756591797
03InverseStronglyCorrelated,n00050,R10000,s080.kp,125934,140934,0.0
03InverseStronglyCorrelated,n00050,R10000,s081.kp,132181,148181,0.0015020370483398438
03InverseStronglyCorrelated,n00050,R10000,s082.kp,129266,144266,0.0009968280792236328
03InverseStronglyCorrelated,n00050,R10000,s083.kp,130718,146718,0.0
03InverseStronglyCorrelated,n00050,R10000,s084.kp,125685,141685,0.0009970664978027344
03InverseStronglyCorrelated,n00050,R10000,s085.kp,133688,150688,0.028494834899902344
03InverseStronglyCorrelated,n00050,R10000,s086.kp,133314,150314,0.6521682739257812
03InverseStronglyCorrelated,n00050,R10000,s087.kp,135636,151636,0.0019659996032714844
03InverseStronglyCorrelated,n00050,R10000,s088.kp,129901,144901,0.0
03InverseStronglyCorrelated,n00050,R10000,s089.kp,140722,156722,0.002638101577758789
03InverseStronglyCorrelated,n00050,R10000,s090.kp,132037,148037,0.0010297298431396484
03InverseStronglyCorrelated,n00050,R10000,s091.kp,142124,159124,0.11772966384887695
03InverseStronglyCorrelated,n00050,R10000,s092.kp,145166,162166,1.0154521465301514
03InverseStronglyCorrelated,n00050,R10000,s093.kp,133491,148491,0.010535717010498047
03InverseStronglyCorrelated,n00050,R10000,s094.kp,128406,143406,0.0
03InverseStronglyCorrelated,n00050,R10000,s095.kp,123088,139088,0.0011894702911376953
03InverseStronglyCorrelated,n00050,R10000,s096.kp,136883,152883,0.0005025863647460938
03InverseStronglyCorrelated,n00050,R10000,s097.kp,124848,139848,0.0
03InverseStronglyCorrelated,n00050,R10000,s098.kp,134939,150939,0.0
03InverseStronglyCorrelated,n00050,R10000,s099.kp,136541,152541,0.001001119613647461
03InverseStronglyCorrelated,n00100,R01000,s000.kp,30468,33968,0.0009975433349609375
03InverseStronglyCorrelated,n00100,R01000,s001.kp,27042,30342,74.35795187950134
03InverseStronglyCorrelated,n00100,R01000,s002.kp,28932,32332,289.6265127658844
03InverseStronglyCorrelated,n00100,R01000,s003.kp,28461,31761,194.9605269432068
03InverseStronglyCorrelated,n00100,R01000,s004.kp,25786,28786,0.024602890014648438
03InverseStronglyCorrelated,n00100,R01000,s005.kp,26592,29592,0.0036437511444091797
03InverseStronglyCorrelated,n00100,R01000,s006.kp,27022,30322,50.368117332458496
03InverseStronglyCorrelated,n00100,R01000,s007.kp,25155,28255,0.003549814224243164
03InverseStronglyCorrelated,n00100,R01000,s008.kp,24757,27757,0.010793447494506836
03InverseStronglyCorrelated,n00100,R01000,s009.kp,24273,27273,0.0009968280792236328
03InverseStronglyCorrelated,n00100,R01000,s010.kp,25619,28819,104.17571353912354
03InverseStronglyCorrelated,n00100,R01000,s011.kp,25362,28362,0.001043081283569336
03InverseStronglyCorrelated,n00100,R01000,s012.kp,24736,27736,0.0009965896606445312
03InverseStronglyCorrelated,n00100,R01000,s013.kp,26056,29256,0.001995563507080078
03InverseStronglyCorrelated,n00100,R01000,s014.kp,24324,27424,19.56708836555481
03InverseStronglyCorrelated,n00100,R01000,s015.kp,27167,30267,0.002991914749145508
03InverseStronglyCorrelated,n00100,R01000,s016.kp,24317,27417,88.58923649787903
03InverseStronglyCorrelated,n00100,R01000,s017.kp,28288,31488,210.72866916656494
03InverseStronglyCorrelated,n00100,R01000,s018.kp,26160,29460,0.024933815002441406
03InverseStronglyCorrelated,n00100,R01000,s019.kp,24451,27551,0.005982637405395508
03InverseStronglyCorrelated,n00100,R01000,s020.kp,23928,26928,20.033108949661255
03InverseStronglyCorrelated,n00100,R01000,s021.kp,27220,30420,7.999937057495117
03InverseStronglyCorrelated,n00100,R01000,s022.kp,29024,32324,218.6989893913269
03InverseStronglyCorrelated,n00100,R01000,s023.kp,26780,29980,104.2426278591156
03InverseStronglyCorrelated,n00100,R01000,s024.kp,28135,31435,2.428109645843506
03InverseStronglyCorrelated,n00100,R01000,s025.kp,24970,28170,14.921258449554443
03InverseStronglyCorrelated,n00100,R01000,s026.kp,25953,28953,0.0019941329956054688
03InverseStronglyCorrelated,n00100,R01000,s027.kp,26543,29743,0.0029921531677246094
03InverseStronglyCorrelated,n00100,R01000,s028.kp,24327,27327,0.0
03InverseStronglyCorrelated,n00100,R01000,s029.kp,26851,30051,7.985421180725098
03InverseStronglyCorrelated,n00100,R01000,s030.kp,27481,30781,63.67174029350281
03InverseStronglyCorrelated,n00100,R01000,s031.kp,26931,30031,0.0
03InverseStronglyCorrelated,n00100,R01000,s032.kp,25474,28374,0.205902099609375
03InverseStronglyCorrelated,n00100,R01000,s033.kp,24702,27902,300.01041293144226
03InverseStronglyCorrelated,n00100,R01000,s034.kp,27835,31035,3.184723377227783
03InverseStronglyCorrelated,n00100,R01000,s035.kp,26619,29819,0.04591727256774902
03InverseStronglyCorrelated,n00100,R01000,s036.kp,26602,29702,0.001994609832763672
03InverseStronglyCorrelated,n00100,R01000,s037.kp,25981,29181,0.0009980201721191406
03InverseStronglyCorrelated,n00100,R01000,s038.kp,24809,28009,0.05585145950317383
03InverseStronglyCorrelated,n00100,R01000,s039.kp,25268,28368,0.017952919006347656
03InverseStronglyCorrelated,n00100,R01000,s040.kp,26283,29283,2.8115828037261963
03InverseStronglyCorrelated,n00100,R01000,s041.kp,26830,30130,30.751306533813477
03InverseStronglyCorrelated,n00100,R01000,s042.kp,25615,28715,0.17548322677612305
03InverseStronglyCorrelated,n00100,R01000,s043.kp,27938,31238,41.84792876243591
03InverseStronglyCorrelated,n00100,R01000,s044.kp,24564,27664,38.29270362854004
03InverseStronglyCorrelated,n00100,R01000,s045.kp,25607,28707,0.015623092651367188
03InverseStronglyCorrelated,n00100,R01000,s046.kp,24313,27313,9.120112419128418
03InverseStronglyCorrelated,n00100,R01000,s047.kp,26821,30021,0.0
03InverseStronglyCorrelated,n00100,R01000,s048.kp,25283,28383,0.0
03InverseStronglyCorrelated,n00100,R01000,s049.kp,26457,29757,0.0
03InverseStronglyCorrelated,n00100,R01000,s050.kp,26400,29600,57.95898985862732
03InverseStronglyCorrelated,n00100,R01000,s051.kp,30013,33413,0.3041708469390869
03InverseStronglyCorrelated,n00100,R01000,s052.kp,26286,29386,300.01510858535767
03InverseStronglyCorrelated,n00100,R01000,s053.kp,25492,28692,21.939979791641235
03InverseStronglyCorrelated,n00100,R01000,s054.kp,27127,30227,0.26422119140625
03InverseStronglyCorrelated,n00100,R01000,s055.kp,26161,29561,287.77156686782837
03InverseStronglyCorrelated,n00100,R01000,s056.kp,24884,28084,300.01199221611023
03InverseStronglyCorrelated,n00100,R01000,s057.kp,26433,29633,0.015622138977050781
03InverseStronglyCorrelated,n00100,R01000,s058.kp,26569,29769,0.0
03InverseStronglyCorrelated,n00100,R01000,s059.kp,27443,30743,2.5735952854156494
03InverseStronglyCorrelated,n00100,R01000,s060.kp,26173,29373,0.008503198623657227
03InverseStronglyCorrelated,n00100,R01000,s061.kp,25204,28404,3.086406946182251
03InverseStronglyCorrelated,n00100,R01000,s062.kp,26321,29421,0.4453315734863281
03InverseStronglyCorrelated,n00100,R01000,s063.kp,26644,29844,34.316240549087524
03InverseStronglyCorrelated,n00100,R01000,s064.kp,26221,29321,47.816591024398804
03InverseStronglyCorrelated,n00100,R01000,s065.kp,27718,31018,0.6819941997528076
03InverseStronglyCorrelated,n00100,R01000,s066.kp,26079,29179,0.02662968635559082
03InverseStronglyCorrelated,n00100,R01000,s067.kp,27197,30397,0.0
03InverseStronglyCorrelated,n00100,R01000,s068.kp,27696,31096,300.0087413787842
03InverseStronglyCorrelated,n00100,R01000,s069.kp,26118,29318,2.020176649093628
03InverseStronglyCorrelated,n00100,R01000,s070.kp,26919,30019,0.47026634216308594
03InverseStronglyCorrelated,n00100,R01000,s071.kp,24516,27716,68.57422804832458
03InverseStronglyCorrelated,n00100,R01000,s072.kp,26791,29991,7.225142955780029
03InverseStronglyCorrelated,n00100,R01000,s073.kp,25594,28694,0.007505655288696289
03InverseStronglyCorrelated,n00100,R01000,s074.kp,28096,31396,0.0
03InverseStronglyCorrelated,n00100,R01000,s075.kp,27392,30692,195.43829154968262
03InverseStronglyCorrelated,n00100,R01000,s076.kp,26016,29216,18.410167455673218
03InverseStronglyCorrelated,n00100,R01000,s077.kp,26136,29136,0.1426377296447754
03InverseStronglyCorrelated,n00100,R01000,s078.kp,25348,28348,5.098157644271851
03InverseStronglyCorrelated,n00100,R01000,s079.kp,25371,28471,63.246795415878296
03InverseStronglyCorrelated,n00100,R01000,s080.kp,25955,28955,0.0
03InverseStronglyCorrelated,n00100,R01000,s081.kp,27439,30639,0.08758258819580078
03InverseStronglyCorrelated,n00100,R01000,s082.kp,26807,30007,2.185209274291992
03InverseStronglyCorrelated,n00100,R01000,s083.kp,24794,27994,300.0075101852417
03InverseStronglyCorrelated,n00100,R01000,s084.kp,27250,30450,0.03124523162841797
03InverseStronglyCorrelated,n00100,R01000,s085.kp,27103,30403,0.0
03InverseStronglyCorrelated,n00100,R01000,s086.kp,26790,30090,300.0326282978058
03InverseStronglyCorrelated,n00100,R01000,s087.kp,24797,27797,0.015619039535522461
03InverseStronglyCorrelated,n00100,R01000,s088.kp,27028,30128,0.015620708465576172
03InverseStronglyCorrelated,n00100,R01000,s089.kp,26838,29938,53.46190309524536
03InverseStronglyCorrelated,n00100,R01000,s090.kp,27166,30366,0.0
03InverseStronglyCorrelated,n00100,R01000,s091.kp,28666,31966,0.09039521217346191
03InverseStronglyCorrelated,n00100,R01000,s092.kp,29693,33093,0.0
03InverseStronglyCorrelated,n00100,R01000,s093.kp,26345,29345,1.2199301719665527
03InverseStronglyCorrelated,n00100,R01000,s094.kp,26127,29227,0.0
03InverseStronglyCorrelated,n00100,R01000,s095.kp,26691,29991,0.0
03InverseStronglyCorrelated,n00100,R01000,s096.kp,26415,29615,26.7358615398407
03InverseStronglyCorrelated,n00100,R01000,s097.kp,26700,29900,2.762301206588745
03InverseStronglyCorrelated,n00100,R01000,s098.kp,27032,30232,0.015657901763916016
03InverseStronglyCorrelated,n00100,R01000,s099.kp,25239,28239,10.049299716949463
03InverseStronglyCorrelated,n00100,R10000,s000.kp,304466,339466,0.0
03InverseStronglyCorrelated,n00100,R10000,s001.kp,270177,303177,198.99390935897827
03InverseStronglyCorrelated,n00100,R10000,s002.kp,289130,323130,300.00661730766296
03InverseStronglyCorrelated,n00100,R10000,s003.kp,284418,317418,299.99730467796326
03InverseStronglyCorrelated,n00100,R10000,s004.kp,257742,287742,0.0
03InverseStronglyCorrelated,n00100,R10000,s005.kp,265717,295717,0.015623092651367188
03InverseStronglyCorrelated,n00100,R10000,s006.kp,269994,302994,119.68207144737244
03InverseStronglyCorrelated,n00100,R10000,s007.kp,251345,282345,0.0
03InverseStronglyCorrelated,n00100,R10000,s008.kp,247350,277350,0.015622854232788086
03InverseStronglyCorrelated,n00100,R10000,s009.kp,242494,272494,0.0
03InverseStronglyCorrelated,n00100,R10000,s010.kp,256044,288044,72.9385404586792
03InverseStronglyCorrelated,n00100,R10000,s011.kp,253403,283403,0.0
03InverseStronglyCorrelated,n00100,R10000,s012.kp,247144,277144,0.0
03InverseStronglyCorrelated,n00100,R10000,s013.kp,260403,292403,0.0
03InverseStronglyCorrelated,n00100,R10000,s014.kp,243008,274008,43.699995279312134
03InverseStronglyCorrelated,n00100,R10000,s015.kp,271443,302443,0.0
03InverseStronglyCorrelated,n00100,R10000,s016.kp,242934,273934,232.92035269737244
03InverseStronglyCorrelated,n00100,R10000,s017.kp,282735,314735,177.15607571601868
03InverseStronglyCorrelated,n00100,R10000,s018.kp,261392,294392,0.0312809944152832
03InverseStronglyCorrelated,n00100,R10000,s019.kp,244287,275287,0.0
03InverseStronglyCorrelated,n00100,R10000,s020.kp,239049,269049,39.262908935546875
03InverseStronglyCorrelated,n00100,R10000,s021.kp,271978,303978,16.220869064331055
03InverseStronglyCorrelated,n00100,R10000,s022.kp,290077,323077,209.31250286102295
03InverseStronglyCorrelated,n00100,R10000,s023.kp,267600,299600,218.36277532577515
03InverseStronglyCorrelated,n00100,R10000,s024.kp,281126,314126,4.376579999923706
03InverseStronglyCorrelated,n00100,R10000,s025.kp,249485,281485,34.12766146659851
03InverseStronglyCorrelated,n00100,R10000,s026.kp,259320,289320,0.0
03InverseStronglyCorrelated,n00100,R10000,s027.kp,265215,297215,0.0
03InverseStronglyCorrelated,n00100,R10000,s028.kp,243034,273034,0.0
03InverseStronglyCorrelated,n00100,R10000,s029.kp,268319,300319,17.379886150360107
03InverseStronglyCorrelated,n00100,R10000,s030.kp,274644,307644,45.55764031410217
03InverseStronglyCorrelated,n00100,R10000,s031.kp,269080,300080,0.0
