class,n,R,s,totalValue,totalWeight,processingTime
06UncorrelatedWithSimilarWeights,n00050,R01000,s022.kp,20160,2401296,0.09326910972595215
06UncorrelatedWithSimilarWeights,n00050,R01000,s023.kp,16561,2401364,0.02644515037536621
06UncorrelatedWithSimilarWeights,n00050,R01000,s024.kp,20145,2401192,0.0359041690826416
06UncorrelatedWithSimilarWeights,n00050,R01000,s025.kp,16927,2401120,0.035906076431274414
06UncorrelatedWithSimilarWeights,n00050,R01000,s026.kp,19538,2401027,0.019459009170532227
06UncorrelatedWithSimilarWeights,n00050,R01000,s027.kp,19283,2401166,0.020944833755493164
06UncorrelatedWithSimilarWeights,n00050,R01000,s028.kp,16604,2401284,0.0019943714141845703
06UncorrelatedWithSimilarWeights,n00050,R01000,s029.kp,16647,2401105,0.17356610298156738
06UncorrelatedWithSimilarWeights,n00050,R01000,s030.kp,18963,2401323,0.041146278381347656
06UncorrelatedWithSimilarWeights,n00050,R01000,s031.kp,17797,2401193,0.0019936561584472656
06UncorrelatedWithSimilarWeights,n00050,R01000,s032.kp,18186,2401199,0.0
06UncorrelatedWithSimilarWeights,n00050,R01000,s033.kp,17986,2401011,0.017954111099243164
06UncorrelatedWithSimilarWeights,n00050,R01000,s034.kp,18734,2401280,0.08179402351379395
06UncorrelatedWithSimilarWeights,n00050,R01000,s035.kp,19003,2401158,0.01894974708557129
06UncorrelatedWithSimilarWeights,n00050,R01000,s036.kp,19908,2401137,0.02692723274230957
06UncorrelatedWithSimilarWeights,n00050,R01000,s037.kp,18170,2401138,0.12418389320373535
06UncorrelatedWithSimilarWeights,n00050,R01000,s038.kp,16246,2401243,0.020943164825439453
06UncorrelatedWithSimilarWeights,n00050,R01000,s039.kp,17715,2401189,0.004986763000488281
06UncorrelatedWithSimilarWeights,n00050,R01000,s040.kp,18731,2401035,0.002001523971557617
06UncorrelatedWithSimilarWeights,n00050,R01000,s041.kp,18125,2401298,0.02593231201171875
06UncorrelatedWithSimilarWeights,n00050,R01000,s042.kp,17289,2401135,0.001994609832763672
06UncorrelatedWithSimilarWeights,n00050,R01000,s043.kp,18303,2401377,0.09933304786682129
06UncorrelatedWithSimilarWeights,n00050,R01000,s044.kp,17374,2401221,0.0039899349212646484
06UncorrelatedWithSimilarWeights,n00050,R01000,s045.kp,18427,2401053,0.001994609832763672
06UncorrelatedWithSimilarWeights,n00050,R01000,s046.kp,17648,2400924,0.000997304916381836
06UncorrelatedWithSimilarWeights,n00050,R01000,s047.kp,17719,2401262,0.02493453025817871
06UncorrelatedWithSimilarWeights,n00050,R01000,s048.kp,15837,2401289,0.0049860477447509766
06UncorrelatedWithSimilarWeights,n00050,R01000,s049.kp,16957,2401406,0.032421112060546875
06UncorrelatedWithSimilarWeights,n00050,R01000,s050.kp,19630,2401123,0.42545557022094727
06UncorrelatedWithSimilarWeights,n00050,R01000,s051.kp,20230,2401529,0.030920028686523438
06UncorrelatedWithSimilarWeights,n00050,R01000,s052.kp,17736,2401066,0.00299072265625
06UncorrelatedWithSimilarWeights,n00050,R01000,s053.kp,17715,2401337,0.010482549667358398
06UncorrelatedWithSimilarWeights,n00050,R01000,s054.kp,18432,2401156,0.022939205169677734
06UncorrelatedWithSimilarWeights,n00050,R01000,s055.kp,17284,2401180,0.014960527420043945
06UncorrelatedWithSimilarWeights,n00050,R01000,s056.kp,16756,2401127,0.03191709518432617
06UncorrelatedWithSimilarWeights,n00050,R01000,s057.kp,17927,2400951,0.4156780242919922
06UncorrelatedWithSimilarWeights,n00050,R01000,s058.kp,17394,2401456,0.02094411849975586
06UncorrelatedWithSimilarWeights,n00050,R01000,s059.kp,19370,2401115,0.10656070709228516
06UncorrelatedWithSimilarWeights,n00050,R01000,s060.kp,17068,2401270,0.002994060516357422
06UncorrelatedWithSimilarWeights,n00050,R01000,s061.kp,16160,2401241,0.07930231094360352
06UncorrelatedWithSimilarWeights,n00050,R01000,s062.kp,18004,2401150,0.009976387023925781
06UncorrelatedWithSimilarWeights,n00050,R01000,s063.kp,18725,2401113,0.0029909610748291016
06UncorrelatedWithSimilarWeights,n00050,R01000,s064.kp,17718,2401167,0.0019943714141845703
06UncorrelatedWithSimilarWeights,n00050,R01000,s065.kp,18370,2401266,0.011967182159423828
06UncorrelatedWithSimilarWeights,n00050,R01000,s066.kp,17818,2401158,0.1745595932006836
06UncorrelatedWithSimilarWeights,n00050,R01000,s067.kp,18398,2401326,0.004972934722900391
06UncorrelatedWithSimilarWeights,n00050,R01000,s068.kp,18542,2401248,0.05385541915893555
06UncorrelatedWithSimilarWeights,n00050,R01000,s069.kp,17231,2401275,0.003988742828369141
06UncorrelatedWithSimilarWeights,n00050,R01000,s070.kp,19802,2401105,0.003989219665527344
06UncorrelatedWithSimilarWeights,n00050,R01000,s071.kp,16003,2401270,0.013475894927978516
06UncorrelatedWithSimilarWeights,n00050,R01000,s072.kp,17918,2401146,0.0049855709075927734
06UncorrelatedWithSimilarWeights,n00050,R01000,s073.kp,17483,2401015,0.01891326904296875
06UncorrelatedWithSimilarWeights,n00050,R01000,s074.kp,19342,2401513,0.018948793411254883
06UncorrelatedWithSimilarWeights,n00050,R01000,s075.kp,17421,2401199,0.007978200912475586
06UncorrelatedWithSimilarWeights,n00050,R01000,s076.kp,19019,2401117,0.028435230255126953
06UncorrelatedWithSimilarWeights,n00050,R01000,s077.kp,18492,2401034,0.020943164825439453
06UncorrelatedWithSimilarWeights,n00050,R01000,s078.kp,18501,2401242,0.0009968280792236328
06UncorrelatedWithSimilarWeights,n00050,R01000,s079.kp,17006,2401228,0.0009918212890625
06UncorrelatedWithSimilarWeights,n00050,R01000,s080.kp,17680,2401223,0.0019948482513427734
06UncorrelatedWithSimilarWeights,n00050,R01000,s081.kp,17908,2401354,0.00897669792175293
06UncorrelatedWithSimilarWeights,n00050,R01000,s082.kp,18272,2401322,0.0059833526611328125
06UncorrelatedWithSimilarWeights,n00050,R01000,s083.kp,17738,2401065,0.009487628936767578
06UncorrelatedWithSimilarWeights,n00050,R01000,s084.kp,17305,2401459,0.03291034698486328
06UncorrelatedWithSimilarWeights,n00050,R01000,s085.kp,17809,2401329,0.012963533401489258
06UncorrelatedWithSimilarWeights,n00050,R01000,s086.kp,18424,2401032,0.00797724723815918
06UncorrelatedWithSimilarWeights,n00050,R01000,s087.kp,18631,2400856,0.027438640594482422
06UncorrelatedWithSimilarWeights,n00050,R01000,s088.kp,18452,2401258,0.003989458084106445
06UncorrelatedWithSimilarWeights,n00050,R01000,s089.kp,19602,2400999,0.020943880081176758
06UncorrelatedWithSimilarWeights,n00050,R01000,s090.kp,18361,2401256,0.0039882659912109375
06UncorrelatedWithSimilarWeights,n00050,R01000,s091.kp,19377,2401366,0.00598454475402832
06UncorrelatedWithSimilarWeights,n00050,R01000,s092.kp,19042,2401530,1.476414680480957
06UncorrelatedWithSimilarWeights,n00050,R01000,s093.kp,18966,2401182,0.00498652458190918
06UncorrelatedWithSimilarWeights,n00050,R01000,s094.kp,18145,2401157,0.012477636337280273
06UncorrelatedWithSimilarWeights,n00050,R01000,s095.kp,16835,2401108,0.056849002838134766
06UncorrelatedWithSimilarWeights,n00050,R01000,s096.kp,18673,2401114,0.008977174758911133
06UncorrelatedWithSimilarWeights,n00050,R01000,s097.kp,17845,2401194,0.0029909610748291016
06UncorrelatedWithSimilarWeights,n00050,R01000,s098.kp,18488,2401238,0.022454261779785156
06UncorrelatedWithSimilarWeights,n00050,R01000,s099.kp,18610,2401138,0.011967897415161133
06UncorrelatedWithSimilarWeights,n00050,R10000,s000.kp,19676,2401482,0.03390908241271973
06UncorrelatedWithSimilarWeights,n00050,R10000,s001.kp,17920,2401186,0.007980585098266602
06UncorrelatedWithSimilarWeights,n00050,R10000,s002.kp,19477,2401507,0.0294342041015625
06UncorrelatedWithSimilarWeights,n00050,R10000,s003.kp,18611,2401535,0.09326505661010742
06UncorrelatedWithSimilarWeights,n00050,R10000,s004.kp,18362,2401047,0.006982326507568359
06UncorrelatedWithSimilarWeights,n00050,R10000,s005.kp,19503,2401442,0.004983663558959961
06UncorrelatedWithSimilarWeights,n00050,R10000,s006.kp,18586,2401241,0.07830572128295898
06UncorrelatedWithSimilarWeights,n00050,R10000,s007.kp,15882,2401330,0.005983829498291016
06UncorrelatedWithSimilarWeights,n00050,R10000,s008.kp,18044,2401047,0.003989458084106445
06UncorrelatedWithSimilarWeights,n00050,R10000,s009.kp,16781,2401092,0.003989219665527344
06UncorrelatedWithSimilarWeights,n00050,R10000,s010.kp,18368,2401031,0.01994776725769043
06UncorrelatedWithSimilarWeights,n00050,R10000,s011.kp,18378,2401152,0.08428764343261719
06UncorrelatedWithSimilarWeights,n00050,R10000,s012.kp,17809,2401188,0.005982398986816406
06UncorrelatedWithSimilarWeights,n00050,R10000,s013.kp,18188,2401151,0.009971857070922852
06UncorrelatedWithSimilarWeights,n00050,R10000,s014.kp,17729,2401156,0.002991914749145508
06UncorrelatedWithSimilarWeights,n00050,R10000,s015.kp,19871,2401135,0.0029904842376708984
06UncorrelatedWithSimilarWeights,n00050,R10000,s016.kp,17384,2401073,0.024456024169921875
06UncorrelatedWithSimilarWeights,n00050,R10000,s017.kp,20473,2401124,0.011968135833740234
06UncorrelatedWithSimilarWeights,n00050,R10000,s018.kp,17242,2401332,0.040891408920288086
06UncorrelatedWithSimilarWeights,n00050,R10000,s019.kp,16657,2401270,0.01296544075012207
06UncorrelatedWithSimilarWeights,n00050,R10000,s020.kp,17645,2401077,0.003989219665527344
06UncorrelatedWithSimilarWeights,n00050,R10000,s021.kp,18144,2401260,0.014474153518676758
06UncorrelatedWithSimilarWeights,n00050,R10000,s022.kp,20160,2401296,0.0892794132232666
06UncorrelatedWithSimilarWeights,n00050,R10000,s023.kp,16561,2401364,0.016954898834228516
06UncorrelatedWithSimilarWeights,n00050,R10000,s024.kp,20145,2401192,0.019945859909057617
06UncorrelatedWithSimilarWeights,n00050,R10000,s025.kp,16927,2401120,0.03390932083129883
06UncorrelatedWithSimilarWeights,n00050,R10000,s026.kp,19538,2401027,0.015471458435058594
06UncorrelatedWithSimilarWeights,n00050,R10000,s027.kp,19283,2401166,0.017951250076293945
06UncorrelatedWithSimilarWeights,n00050,R10000,s028.kp,16604,2401284,0.0019943714141845703
06UncorrelatedWithSimilarWeights,n00050,R10000,s029.kp,16647,2401105,0.1560981273651123
06UncorrelatedWithSimilarWeights,n00050,R10000,s030.kp,18963,2401323,0.04040241241455078
06UncorrelatedWithSimilarWeights,n00050,R10000,s031.kp,17797,2401193,0.001993894577026367
06UncorrelatedWithSimilarWeights,n00050,R10000,s032.kp,18186,2401199,0.000997304916381836
06UncorrelatedWithSimilarWeights,n00050,R10000,s033.kp,17986,2401011,0.018948793411254883
06UncorrelatedWithSimilarWeights,n00050,R10000,s034.kp,18734,2401280,0.060353994369506836
06UncorrelatedWithSimilarWeights,n00050,R10000,s035.kp,19003,2401158,0.023936033248901367
06UncorrelatedWithSimilarWeights,n00050,R10000,s036.kp,19908,2401137,0.021939754486083984
06UncorrelatedWithSimilarWeights,n00050,R10000,s037.kp,18170,2401138,0.12521815299987793
06UncorrelatedWithSimilarWeights,n00050,R10000,s038.kp,16246,2401243,0.026927947998046875
06UncorrelatedWithSimilarWeights,n00050,R10000,s039.kp,17715,2401189,0.00498652458190918
06UncorrelatedWithSimilarWeights,n00050,R10000,s040.kp,18731,2401035,0.0019931793212890625
06UncorrelatedWithSimilarWeights,n00050,R10000,s041.kp,18125,2401298,0.02593231201171875
06UncorrelatedWithSimilarWeights,n00050,R10000,s042.kp,17289,2401135,0.000997304916381836
06UncorrelatedWithSimilarWeights,n00050,R10000,s043.kp,18303,2401377,0.10224199295043945
06UncorrelatedWithSimilarWeights,n00050,R10000,s044.kp,17374,2401221,0.0029888153076171875
06UncorrelatedWithSimilarWeights,n00050,R10000,s045.kp,18427,2401053,0.0009963512420654297
06UncorrelatedWithSimilarWeights,n00050,R10000,s046.kp,17648,2400924,0.0009958744049072266
06UncorrelatedWithSimilarWeights,n00050,R10000,s047.kp,17719,2401262,0.03142809867858887
06UncorrelatedWithSimilarWeights,n00050,R10000,s048.kp,15837,2401289,0.005984067916870117
06UncorrelatedWithSimilarWeights,n00050,R10000,s049.kp,16957,2401406,0.030917644500732422
06UncorrelatedWithSimilarWeights,n00050,R10000,s050.kp,19630,2401123,0.2658355236053467
06UncorrelatedWithSimilarWeights,n00050,R10000,s051.kp,20230,2401529,0.02892279624938965
06UncorrelatedWithSimilarWeights,n00050,R10000,s052.kp,17736,2401066,0.0029921531677246094
06UncorrelatedWithSimilarWeights,n00050,R10000,s053.kp,17715,2401337,0.009978532791137695
06UncorrelatedWithSimilarWeights,n00050,R10000,s054.kp,18432,2401156,0.020460844039916992
06UncorrelatedWithSimilarWeights,n00050,R10000,s055.kp,17284,2401180,0.015958786010742188
06UncorrelatedWithSimilarWeights,n00050,R10000,s056.kp,16756,2401127,0.029920578002929688
06UncorrelatedWithSimilarWeights,n00050,R10000,s057.kp,17927,2400951,0.45265984535217285
06UncorrelatedWithSimilarWeights,n00050,R10000,s058.kp,17394,2401456,0.0219419002532959
06UncorrelatedWithSimilarWeights,n00050,R10000,s059.kp,19370,2401115,0.1584012508392334
06UncorrelatedWithSimilarWeights,n00050,R10000,s060.kp,17068,2401270,0.001994609832763672
06UncorrelatedWithSimilarWeights,n00050,R10000,s061.kp,16160,2401241,0.06383228302001953
06UncorrelatedWithSimilarWeights,n00050,R10000,s062.kp,18004,2401150,0.009972333908081055
06UncorrelatedWithSimilarWeights,n00050,R10000,s063.kp,18725,2401113,0.003989458084106445
06UncorrelatedWithSimilarWeights,n00050,R10000,s064.kp,17718,2401167,0.0019943714141845703
06UncorrelatedWithSimilarWeights,n00050,R10000,s065.kp,18370,2401266,0.013962984085083008
06UncorrelatedWithSimilarWeights,n00050,R10000,s066.kp,17818,2401158,0.15509295463562012
06UncorrelatedWithSimilarWeights,n00050,R10000,s067.kp,18398,2401326,0.002991199493408203
06UncorrelatedWithSimilarWeights,n00050,R10000,s068.kp,18542,2401248,0.06682467460632324
06UncorrelatedWithSimilarWeights,n00050,R10000,s069.kp,17231,2401275,0.0049860477447509766
06UncorrelatedWithSimilarWeights,n00050,R10000,s070.kp,19802,2401105,0.003988742828369141
06UncorrelatedWithSimilarWeights,n00050,R10000,s071.kp,16003,2401270,0.019946813583374023
06UncorrelatedWithSimilarWeights,n00050,R10000,s072.kp,17918,2401146,0.011968374252319336
06UncorrelatedWithSimilarWeights,n00050,R10000,s073.kp,17483,2401015,0.0488739013671875
06UncorrelatedWithSimilarWeights,n00050,R10000,s074.kp,19342,2401513,0.023443222045898438
06UncorrelatedWithSimilarWeights,n00050,R10000,s075.kp,17421,2401199,0.007978677749633789
06UncorrelatedWithSimilarWeights,n00050,R10000,s076.kp,19019,2401117,0.0498654842376709
06UncorrelatedWithSimilarWeights,n00050,R10000,s077.kp,18492,2401034,0.02443408966064453
06UncorrelatedWithSimilarWeights,n00050,R10000,s078.kp,18501,2401242,0.001994609832763672
06UncorrelatedWithSimilarWeights,n00050,R10000,s079.kp,17006,2401228,0.0019941329956054688
06UncorrelatedWithSimilarWeights,n00050,R10000,s080.kp,17680,2401223,0.0019936561584472656
06UncorrelatedWithSimilarWeights,n00050,R10000,s081.kp,17908,2401354,0.011968374252319336
06UncorrelatedWithSimilarWeights,n00050,R10000,s082.kp,18272,2401322,0.0069811344146728516
06UncorrelatedWithSimilarWeights,n00050,R10000,s083.kp,17738,2401065,0.011966466903686523
06UncorrelatedWithSimilarWeights,n00050,R10000,s084.kp,17305,2401459,0.04539299011230469
06UncorrelatedWithSimilarWeights,n00050,R10000,s085.kp,17809,2401329,0.009972810745239258
06UncorrelatedWithSimilarWeights,n00050,R10000,s086.kp,18424,2401032,0.010970592498779297
06UncorrelatedWithSimilarWeights,n00050,R10000,s087.kp,18631,2400856,0.023935794830322266
06UncorrelatedWithSimilarWeights,n00050,R10000,s088.kp,18452,2401258,0.007980585098266602
06UncorrelatedWithSimilarWeights,n00050,R10000,s089.kp,19602,2400999,0.03142666816711426
06UncorrelatedWithSimilarWeights,n00050,R10000,s090.kp,18361,2401256,0.005044221878051758
06UncorrelatedWithSimilarWeights,n00050,R10000,s091.kp,19377,2401366,0.005983591079711914
06UncorrelatedWithSimilarWeights,n00050,R10000,s092.kp,19042,2401530,1.5415279865264893
06UncorrelatedWithSimilarWeights,n00050,R10000,s093.kp,18966,2401182,0.0039899349212646484
06UncorrelatedWithSimilarWeights,n00050,R10000,s094.kp,18145,2401157,0.010970354080200195
06UncorrelatedWithSimilarWeights,n00050,R10000,s095.kp,16835,2401108,0.04587674140930176
06UncorrelatedWithSimilarWeights,n00050,R10000,s096.kp,18673,2401114,0.006981611251831055
06UncorrelatedWithSimilarWeights,n00050,R10000,s097.kp,17845,2401194,0.002994060516357422
06UncorrelatedWithSimilarWeights,n00050,R10000,s098.kp,18488,2401238,0.03042888641357422
06UncorrelatedWithSimilarWeights,n00050,R10000,s099.kp,18610,2401138,0.011968135833740234
06UncorrelatedWithSimilarWeights,n00100,R01000,s000.kp,39791,4902253,6.365984201431274
06UncorrelatedWithSimilarWeights,n00100,R01000,s001.kp,37000,4902351,1.9866318702697754
06UncorrelatedWithSimilarWeights,n00100,R01000,s002.kp,39395,4902104,0.18071246147155762
06UncorrelatedWithSimilarWeights,n00100,R01000,s003.kp,39436,4902473,0.4409523010253906
06UncorrelatedWithSimilarWeights,n00100,R01000,s004.kp,36658,4902652,0.009220600128173828
06UncorrelatedWithSimilarWeights,n00100,R01000,s005.kp,39025,4902512,0.003988504409790039
06UncorrelatedWithSimilarWeights,n00100,R01000,s006.kp,37417,4902508,0.03889727592468262
06UncorrelatedWithSimilarWeights,n00100,R01000,s007.kp,35373,4902368,0.05935025215148926
06UncorrelatedWithSimilarWeights,n00100,R01000,s008.kp,35006,4902543,0.030928373336791992
06UncorrelatedWithSimilarWeights,n00100,R01000,s009.kp,34671,4902529,0.06345319747924805
06UncorrelatedWithSimilarWeights,n00100,R01000,s010.kp,34963,4902334,0.4905965328216553
06UncorrelatedWithSimilarWeights,n00100,R01000,s011.kp,36162,4902605,0.0683298110961914
06UncorrelatedWithSimilarWeights,n00100,R01000,s012.kp,35206,4902525,0.059841156005859375
06UncorrelatedWithSimilarWeights,n00100,R01000,s013.kp,36240,4902157,0.014474153518676758
06UncorrelatedWithSimilarWeights,n00100,R01000,s014.kp,34384,4902476,0.017952919006347656
06UncorrelatedWithSimilarWeights,n00100,R01000,s015.kp,38196,4902440,0.18952107429504395
06UncorrelatedWithSimilarWeights,n00100,R01000,s016.kp,34448,4902554,0.18654870986938477
06UncorrelatedWithSimilarWeights,n00100,R01000,s017.kp,39592,4902417,0.20548439025878906
06UncorrelatedWithSimilarWeights,n00100,R01000,s018.kp,35607,4902509,0.9035913944244385
06UncorrelatedWithSimilarWeights,n00100,R01000,s019.kp,34369,4902235,0.03142189979553223
06UncorrelatedWithSimilarWeights,n00100,R01000,s020.kp,34753,4902320,0.0059854984283447266
06UncorrelatedWithSimilarWeights,n00100,R01000,s021.kp,38026,4902242,0.12816214561462402
06UncorrelatedWithSimilarWeights,n00100,R01000,s022.kp,39180,4902121,1.8843870162963867
06UncorrelatedWithSimilarWeights,n00100,R01000,s023.kp,37499,4902508,0.023934602737426758
06UncorrelatedWithSimilarWeights,n00100,R01000,s024.kp,38745,4902466,0.04887080192565918
06UncorrelatedWithSimilarWeights,n00100,R01000,s025.kp,34564,4902445,0.7361724376678467
06UncorrelatedWithSimilarWeights,n00100,R01000,s026.kp,37730,4902130,0.027927875518798828
06UncorrelatedWithSimilarWeights,n00100,R01000,s027.kp,36816,4902633,0.12768888473510742
06UncorrelatedWithSimilarWeights,n00100,R01000,s028.kp,34229,4902275,0.10024809837341309
06UncorrelatedWithSimilarWeights,n00100,R01000,s029.kp,37444,4902003,0.03291153907775879
06UncorrelatedWithSimilarWeights,n00100,R01000,s030.kp,37240,4902230,1.3956401348114014
06UncorrelatedWithSimilarWeights,n00100,R01000,s031.kp,38397,4902491,0.005984783172607422
06UncorrelatedWithSimilarWeights,n00100,R01000,s032.kp,37449,4902282,0.007979869842529297
06UncorrelatedWithSimilarWeights,n00100,R01000,s033.kp,34555,4902246,0.18755292892456055
06UncorrelatedWithSimilarWeights,n00100,R01000,s034.kp,38329,4902749,0.21645474433898926
06UncorrelatedWithSimilarWeights,n00100,R01000,s035.kp,37402,4902307,0.112213134765625
06UncorrelatedWithSimilarWeights,n00100,R01000,s036.kp,37038,4902612,0.04140162467956543
06UncorrelatedWithSimilarWeights,n00100,R01000,s037.kp,36137,4902277,1.2697913646697998
06UncorrelatedWithSimilarWeights,n00100,R01000,s038.kp,34609,4902353,0.025930404663085938
06UncorrelatedWithSimilarWeights,n00100,R01000,s039.kp,35892,4902554,0.009974002838134766
06UncorrelatedWithSimilarWeights,n00100,R01000,s040.kp,37805,4902318,0.027437925338745117
06UncorrelatedWithSimilarWeights,n00100,R01000,s041.kp,37512,4902835,0.05086159706115723
06UncorrelatedWithSimilarWeights,n00100,R01000,s042.kp,36431,4902421,0.004023551940917969
06UncorrelatedWithSimilarWeights,n00100,R01000,s043.kp,38711,4902539,0.6880877017974854
06UncorrelatedWithSimilarWeights,n00100,R01000,s044.kp,35242,4902401,0.0069811344146728516
06UncorrelatedWithSimilarWeights,n00100,R01000,s045.kp,36371,4902439,0.015958547592163086
06UncorrelatedWithSimilarWeights,n00100,R01000,s046.kp,35255,4902537,0.003984212875366211
06UncorrelatedWithSimilarWeights,n00100,R01000,s047.kp,36882,4902353,0.2224409580230713
06UncorrelatedWithSimilarWeights,n00100,R01000,s048.kp,35520,4902388,0.019458293914794922
06UncorrelatedWithSimilarWeights,n00100,R01000,s049.kp,35956,4902221,0.17505121231079102
06UncorrelatedWithSimilarWeights,n00100,R01000,s050.kp,36821,4902069,0.22549009323120117
06UncorrelatedWithSimilarWeights,n00100,R01000,s051.kp,40297,4902467,2.1780648231506348
06UncorrelatedWithSimilarWeights,n00100,R01000,s052.kp,37328,4902460,0.21360325813293457
06UncorrelatedWithSimilarWeights,n00100,R01000,s053.kp,35334,4902470,0.06083512306213379
06UncorrelatedWithSimilarWeights,n00100,R01000,s054.kp,37616,4901959,0.1062929630279541
06UncorrelatedWithSimilarWeights,n00100,R01000,s055.kp,35168,4902653,0.21901607513427734
06UncorrelatedWithSimilarWeights,n00100,R01000,s056.kp,35355,4902727,0.13814568519592285
06UncorrelatedWithSimilarWeights,n00100,R01000,s057.kp,36491,4902036,0.2559196949005127
06UncorrelatedWithSimilarWeights,n00100,R01000,s058.kp,36576,4902471,0.4159829616546631
06UncorrelatedWithSimilarWeights,n00100,R01000,s059.kp,37742,4902060,0.7534909248352051
06UncorrelatedWithSimilarWeights,n00100,R01000,s060.kp,36217,4902375,0.15559911727905273
06UncorrelatedWithSimilarWeights,n00100,R01000,s061.kp,34559,4902320,0.14113259315490723
06UncorrelatedWithSimilarWeights,n00100,R01000,s062.kp,36901,4902420,0.026436567306518555
06UncorrelatedWithSimilarWeights,n00100,R01000,s063.kp,36747,4902234,0.2413771152496338
06UncorrelatedWithSimilarWeights,n00100,R01000,s064.kp,37405,4902388,0.005984067916870117
06UncorrelatedWithSimilarWeights,n00100,R01000,s065.kp,37897,4902768,0.3870828151702881
06UncorrelatedWithSimilarWeights,n00100,R01000,s066.kp,36524,4902699,0.21603655815124512
06UncorrelatedWithSimilarWeights,n00100,R01000,s067.kp,38183,4902644,0.0359041690826416
06UncorrelatedWithSimilarWeights,n00100,R01000,s068.kp,37759,4902267,0.32648420333862305
06UncorrelatedWithSimilarWeights,n00100,R01000,s069.kp,36695,4902448,0.03989291191101074
06UncorrelatedWithSimilarWeights,n00100,R01000,s070.kp,38753,4902370,0.005982637405395508
06UncorrelatedWithSimilarWeights,n00100,R01000,s071.kp,33776,4902416,0.20449161529541016
06UncorrelatedWithSimilarWeights,n00100,R01000,s072.kp,37423,4902349,0.03940129280090332
06UncorrelatedWithSimilarWeights,n00100,R01000,s073.kp,35795,4902493,0.07181143760681152
06UncorrelatedWithSimilarWeights,n00100,R01000,s074.kp,38440,4902496,0.14216160774230957
06UncorrelatedWithSimilarWeights,n00100,R01000,s075.kp,37667,4902207,0.17256665229797363
06UncorrelatedWithSimilarWeights,n00100,R01000,s076.kp,36530,4902429,0.0359034538269043
06UncorrelatedWithSimilarWeights,n00100,R01000,s077.kp,38052,4902608,0.13166427612304688
06UncorrelatedWithSimilarWeights,n00100,R01000,s078.kp,36936,4902551,0.010969877243041992
06UncorrelatedWithSimilarWeights,n00100,R01000,s079.kp,35860,4902071,0.01695537567138672
06UncorrelatedWithSimilarWeights,n00100,R01000,s080.kp,36723,4902691,0.008974313735961914
06UncorrelatedWithSimilarWeights,n00100,R01000,s081.kp,37941,4902160,0.06034278869628906
06UncorrelatedWithSimilarWeights,n00100,R01000,s082.kp,37433,4902570,0.057357072830200195
06UncorrelatedWithSimilarWeights,n00100,R01000,s083.kp,34804,4902826,0.09624934196472168
06UncorrelatedWithSimilarWeights,n00100,R01000,s084.kp,37935,4902624,0.16108918190002441
06UncorrelatedWithSimilarWeights,n00100,R01000,s085.kp,36557,4902345,0.19649171829223633
06UncorrelatedWithSimilarWeights,n00100,R01000,s086.kp,37744,4902114,0.021940946578979492
06UncorrelatedWithSimilarWeights,n00100,R01000,s087.kp,35275,4902129,0.0029938220977783203
06UncorrelatedWithSimilarWeights,n00100,R01000,s088.kp,37966,4902459,0.04089045524597168
06UncorrelatedWithSimilarWeights,n00100,R01000,s089.kp,38912,4902538,0.010009050369262695
