filePath,totalValue,totalWeight,processingTime
01WeaklyCorrelated\n02000\R10000\s071.kp,5466934,4948307,0.024934768676757812
01WeaklyCorrelated\n02000\R10000\s072.kp,5561778,5035538,0.012997865676879883
01WeaklyCorrelated\n02000\R10000\s073.kp,5302666,4793766,0.030885934829711914
01WeaklyCorrelated\n02000\R10000\s074.kp,5605923,5093609,0.009973526000976562
01WeaklyCorrelated\n02000\R10000\s075.kp,5453486,4928687,0.00901484489440918
01WeaklyCorrelated\n02000\R10000\s076.kp,5487829,4987972,0.008558511734008789
01WeaklyCorrelated\n02000\R10000\s077.kp,5366811,4864595,0.007978677749633789
01WeaklyCorrelated\n02000\R10000\s078.kp,5591031,5053630,0.007978200912475586
01WeaklyCorrelated\n02000\R10000\s079.kp,5423472,4914954,0.09526276588439941
01WeaklyCorrelated\n02000\R10000\s080.kp,5444951,4910990,0.0249326229095459
01WeaklyCorrelated\n02000\R10000\s081.kp,5438384,4911340,0.008976221084594727
01WeaklyCorrelated\n02000\R10000\s082.kp,5492198,4962173,0.00997304916381836
01WeaklyCorrelated\n02000\R10000\s083.kp,5552410,5025503,0.04687643051147461
01WeaklyCorrelated\n02000\R10000\s084.kp,5489956,4946054,0.02644038200378418
01WeaklyCorrelated\n02000\R10000\s085.kp,5518702,4988494,0.012963056564331055
01WeaklyCorrelated\n02000\R10000\s086.kp,5453883,4924549,0.01096963882446289
01WeaklyCorrelated\n02000\R10000\s087.kp,5425263,4885322,0.008975505828857422
01WeaklyCorrelated\n02000\R10000\s088.kp,5565150,5046651,0.009972333908081055
01WeaklyCorrelated\n02000\R10000\s089.kp,5442868,4925236,0.022458791732788086
01WeaklyCorrelated\n02000\R10000\s090.kp,5578574,5056794,0.016955852508544922
01WeaklyCorrelated\n02000\R10000\s091.kp,5520349,4993916,0.018980741500854492
01WeaklyCorrelated\n02000\R10000\s092.kp,5432473,4942752,0.03641772270202637
01WeaklyCorrelated\n02000\R10000\s093.kp,5530595,5028069,0.007978677749633789
01WeaklyCorrelated\n02000\R10000\s094.kp,5561928,5035898,0.013991594314575195
01WeaklyCorrelated\n02000\R10000\s095.kp,5475978,4953783,0.027956247329711914
01WeaklyCorrelated\n02000\R10000\s096.kp,5525309,5029262,0.025450706481933594
01WeaklyCorrelated\n02000\R10000\s097.kp,5468525,4963084,0.014958620071411133
01WeaklyCorrelated\n02000\R10000\s098.kp,5434687,4895873,0.015957355499267578
01WeaklyCorrelated\n02000\R10000\s099.kp,5353072,4838458,0.01595926284790039
01WeaklyCorrelated\n05000\R01000\s000.kp,1378225,1249257,0.05337405204772949
01WeaklyCorrelated\n05000\R01000\s001.kp,1369664,1240984,0.05436992645263672
01WeaklyCorrelated\n05000\R01000\s002.kp,1369254,1241987,0.059839725494384766
01WeaklyCorrelated\n05000\R01000\s003.kp,1365046,1233433,0.08229637145996094
01WeaklyCorrelated\n05000\R01000\s004.kp,1373858,1244508,0.06534075736999512
01WeaklyCorrelated\n05000\R01000\s005.kp,1371360,1239443,0.06331586837768555
01WeaklyCorrelated\n05000\R01000\s006.kp,1375162,1247196,0.10623455047607422
01WeaklyCorrelated\n05000\R01000\s007.kp,1356859,1225891,0.08927512168884277
01WeaklyCorrelated\n05000\R01000\s008.kp,1363668,1234188,0.05685305595397949
01WeaklyCorrelated\n05000\R01000\s009.kp,1359652,1231894,0.06382870674133301
01WeaklyCorrelated\n05000\R01000\s010.kp,1370823,1244058,0.07135939598083496
01WeaklyCorrelated\n05000\R01000\s011.kp,1359107,1229337,0.05240964889526367
01WeaklyCorrelated\n05000\R01000\s012.kp,1380961,1250302,0.06283187866210938
01WeaklyCorrelated\n05000\R01000\s013.kp,1362097,1231397,0.05835700035095215
01WeaklyCorrelated\n05000\R01000\s014.kp,1371838,1238187,0.12322831153869629
01WeaklyCorrelated\n05000\R01000\s015.kp,1378834,1250326,0.05582165718078613
01WeaklyCorrelated\n05000\R01000\s016.kp,1381888,1252946,0.1457362174987793
01WeaklyCorrelated\n05000\R01000\s017.kp,1370413,1243343,0.060808420181274414
01WeaklyCorrelated\n05000\R01000\s018.kp,1363595,1234862,1.2038819789886475
01WeaklyCorrelated\n05000\R01000\s019.kp,1360313,1231986,0.0738062858581543
01WeaklyCorrelated\n05000\R01000\s020.kp,1374782,1243980,0.05636096000671387
01WeaklyCorrelated\n05000\R01000\s021.kp,1358461,1225168,0.05835676193237305
01WeaklyCorrelated\n05000\R01000\s022.kp,1376578,1241434,0.28499817848205566
01WeaklyCorrelated\n05000\R01000\s023.kp,1363813,1230753,0.050867557525634766
01WeaklyCorrelated\n05000\R01000\s024.kp,1383536,1262935,1.6383395195007324
01WeaklyCorrelated\n05000\R01000\s025.kp,1383616,1252705,0.05289268493652344
01WeaklyCorrelated\n05000\R01000\s026.kp,1372769,1243076,0.05983853340148926
01WeaklyCorrelated\n05000\R01000\s027.kp,1389006,1260117,0.07032132148742676
01WeaklyCorrelated\n05000\R01000\s028.kp,1367401,1237250,0.09425902366638184
01WeaklyCorrelated\n05000\R01000\s029.kp,1362517,1234891,0.06319546699523926
01WeaklyCorrelated\n05000\R01000\s030.kp,1360218,1231316,0.05784773826599121
01WeaklyCorrelated\n05000\R01000\s031.kp,1386456,1252569,0.05436396598815918
01WeaklyCorrelated\n05000\R01000\s032.kp,1367350,1238483,0.20026230812072754
01WeaklyCorrelated\n05000\R01000\s033.kp,1370446,1241497,0.10024619102478027
01WeaklyCorrelated\n05000\R01000\s034.kp,1361922,1232334,0.06430554389953613
01WeaklyCorrelated\n05000\R01000\s035.kp,1357269,1228331,0.08724236488342285
01WeaklyCorrelated\n05000\R01000\s036.kp,1363275,1234152,0.06684517860412598
01WeaklyCorrelated\n05000\R01000\s037.kp,1378223,1245284,0.06383299827575684
01WeaklyCorrelated\n05000\R01000\s038.kp,1371330,1241294,0.052858829498291016
01WeaklyCorrelated\n05000\R01000\s039.kp,1359459,1227496,0.0563657283782959
01WeaklyCorrelated\n05000\R01000\s040.kp,1357545,1229131,0.05485653877258301
01WeaklyCorrelated\n05000\R01000\s041.kp,1371472,1237782,0.054366350173950195
01WeaklyCorrelated\n05000\R01000\s042.kp,1370482,1239739,0.09326672554016113
01WeaklyCorrelated\n05000\R01000\s043.kp,1371476,1241194,0.06933236122131348
01WeaklyCorrelated\n05000\R01000\s044.kp,1363947,1229629,0.0723271369934082
01WeaklyCorrelated\n05000\R01000\s045.kp,1374173,1243853,0.056847572326660156
01WeaklyCorrelated\n05000\R01000\s046.kp,1362882,1231336,0.05237221717834473
01WeaklyCorrelated\n05000\R01000\s047.kp,1375240,1243366,0.08528017997741699
01WeaklyCorrelated\n05000\R01000\s048.kp,1395206,1263399,0.05536603927612305
01WeaklyCorrelated\n05000\R01000\s049.kp,1361598,1228776,0.13316059112548828
01WeaklyCorrelated\n05000\R01000\s050.kp,1370508,1237287,0.0643453598022461
01WeaklyCorrelated\n05000\R01000\s051.kp,1381901,1250450,0.04886984825134277
01WeaklyCorrelated\n05000\R01000\s052.kp,1362282,1234217,0.07534670829772949
01WeaklyCorrelated\n05000\R01000\s053.kp,1375348,1244756,0.09322905540466309
01WeaklyCorrelated\n05000\R01000\s054.kp,1376318,1247876,0.056908369064331055
01WeaklyCorrelated\n05000\R01000\s055.kp,1366755,1234870,0.0643467903137207
01WeaklyCorrelated\n05000\R01000\s056.kp,1377723,1244945,0.12020206451416016
01WeaklyCorrelated\n05000\R01000\s057.kp,1374483,1241830,0.1002507209777832
01WeaklyCorrelated\n05000\R01000\s058.kp,1382333,1248000,0.4873206615447998
01WeaklyCorrelated\n05000\R01000\s059.kp,1384316,1252920,0.05835461616516113
01WeaklyCorrelated\n05000\R01000\s060.kp,1363534,1230426,0.05707955360412598
01WeaklyCorrelated\n05000\R01000\s061.kp,1365921,1236557,0.0738070011138916
01WeaklyCorrelated\n05000\R01000\s062.kp,1385331,1252514,0.06582403182983398
01WeaklyCorrelated\n05000\R01000\s063.kp,1372153,1244264,0.9231982231140137
01WeaklyCorrelated\n05000\R01000\s064.kp,1378709,1249410,0.04841351509094238
01WeaklyCorrelated\n05000\R01000\s065.kp,1386831,1254957,0.10230064392089844
01WeaklyCorrelated\n05000\R01000\s066.kp,1369402,1237696,0.11623692512512207
01WeaklyCorrelated\n05000\R01000\s067.kp,1360663,1231123,0.08229351043701172
01WeaklyCorrelated\n05000\R01000\s068.kp,1387056,1249687,0.06434178352355957
01WeaklyCorrelated\n05000\R01000\s069.kp,1368274,1237257,0.06533956527709961
01WeaklyCorrelated\n05000\R01000\s070.kp,1372210,1242945,0.05984306335449219
01WeaklyCorrelated\n05000\R01000\s071.kp,1372564,1241645,0.06881594657897949
01WeaklyCorrelated\n05000\R01000\s072.kp,1382269,1255427,0.08727598190307617
01WeaklyCorrelated\n05000\R01000\s073.kp,1349644,1219874,0.06038188934326172
01WeaklyCorrelated\n05000\R01000\s074.kp,1383285,1253582,0.06337928771972656
01WeaklyCorrelated\n05000\R01000\s075.kp,1354119,1225116,0.056848764419555664
01WeaklyCorrelated\n05000\R01000\s076.kp,1367840,1232843,0.059386491775512695
01WeaklyCorrelated\n05000\R01000\s077.kp,1352632,1220893,0.08525300025939941
01WeaklyCorrelated\n05000\R01000\s078.kp,1386312,1253899,0.17064309120178223
01WeaklyCorrelated\n05000\R01000\s079.kp,1367164,1235862,0.09227180480957031
01WeaklyCorrelated\n05000\R01000\s080.kp,1364717,1233583,0.06733274459838867
01WeaklyCorrelated\n05000\R01000\s081.kp,1373946,1244072,0.0643775463104248
01WeaklyCorrelated\n05000\R01000\s082.kp,1371041,1243788,0.05833315849304199
01WeaklyCorrelated\n05000\R01000\s083.kp,1387236,1255530,0.08377885818481445
01WeaklyCorrelated\n05000\R01000\s084.kp,1386156,1254329,0.049864768981933594
01WeaklyCorrelated\n05000\R01000\s085.kp,1374652,1242935,0.06434202194213867
01WeaklyCorrelated\n05000\R01000\s086.kp,1370227,1238153,0.04986763000488281
01WeaklyCorrelated\n05000\R01000\s087.kp,1377831,1244331,0.17655348777770996
01WeaklyCorrelated\n05000\R01000\s088.kp,1366727,1237936,0.08126091957092285
01WeaklyCorrelated\n05000\R01000\s089.kp,1369058,1237047,0.07428359985351562
01WeaklyCorrelated\n05000\R01000\s090.kp,1380594,1248377,0.06035304069519043
01WeaklyCorrelated\n05000\R01000\s091.kp,1379042,1244805,0.2673826217651367
01WeaklyCorrelated\n05000\R01000\s092.kp,1353349,1226373,0.06582450866699219
01WeaklyCorrelated\n05000\R01000\s093.kp,1364206,1233303,0.05613136291503906
01WeaklyCorrelated\n05000\R01000\s094.kp,1378582,1248828,0.09794425964355469
01WeaklyCorrelated\n05000\R01000\s095.kp,1364085,1231624,0.07220935821533203
01WeaklyCorrelated\n05000\R01000\s096.kp,1372770,1244484,0.06732916831970215
01WeaklyCorrelated\n05000\R01000\s097.kp,1369367,1237912,0.07486915588378906
01WeaklyCorrelated\n05000\R01000\s098.kp,1374736,1246515,0.08828091621398926
01WeaklyCorrelated\n05000\R01000\s099.kp,1361211,1229848,0.05884408950805664
01WeaklyCorrelated\n05000\R10000\s000.kp,13765053,12481621,0.2125229835510254
01WeaklyCorrelated\n05000\R10000\s001.kp,13679207,12398687,0.0788569450378418
01WeaklyCorrelated\n05000\R10000\s002.kp,13675504,12408796,0.05289173126220703
01WeaklyCorrelated\n05000\R10000\s003.kp,13633046,12323304,0.053339242935180664
01WeaklyCorrelated\n05000\R10000\s004.kp,13721409,12433985,0.06733441352844238
01WeaklyCorrelated\n05000\R10000\s005.kp,13696236,12383200,0.08930635452270508
01WeaklyCorrelated\n05000\R10000\s006.kp,13734560,12460774,0.05481910705566406
01WeaklyCorrelated\n05000\R10000\s007.kp,13551437,12247961,0.12878680229187012
01WeaklyCorrelated\n05000\R10000\s008.kp,13619437,12330793,0.09725093841552734
01WeaklyCorrelated\n05000\R10000\s009.kp,13579520,12307795,0.08130002021789551
01WeaklyCorrelated\n05000\R10000\s010.kp,13691246,12429655,0.056815147399902344
01WeaklyCorrelated\n05000\R10000\s011.kp,13573863,12282180,0.0623476505279541
01WeaklyCorrelated\n05000\R10000\s012.kp,13792347,12491742,0.05938839912414551
01WeaklyCorrelated\n05000\R10000\s013.kp,13603835,12302814,0.07035970687866211
01WeaklyCorrelated\n05000\R10000\s014.kp,13700882,12370620,0.05582165718078613
01WeaklyCorrelated\n05000\R10000\s015.kp,13771267,12492159,0.08132719993591309
01WeaklyCorrelated\n05000\R10000\s016.kp,13801485,12518336,0.0633077621459961
01WeaklyCorrelated\n05000\R10000\s017.kp,13686980,12422196,0.06235027313232422
01WeaklyCorrelated\n05000\R10000\s018.kp,13619297,12337726,0.07129383087158203
01WeaklyCorrelated\n05000\R10000\s019.kp,13586106,12308716,0.05884289741516113
01WeaklyCorrelated\n05000\R10000\s020.kp,13730591,12428639,0.05536961555480957
01WeaklyCorrelated\n05000\R10000\s021.kp,13567395,12240571,0.09625625610351562
01WeaklyCorrelated\n05000\R10000\s022.kp,13748330,12403219,0.05736541748046875
01WeaklyCorrelated\n05000\R10000\s023.kp,13621085,12296431,0.07830643653869629
01WeaklyCorrelated\n05000\R10000\s024.kp,13818511,12618146,0.0972602367401123
01WeaklyCorrelated\n05000\R10000\s025.kp,13819064,12515830,0.08927536010742188
01WeaklyCorrelated\n05000\R10000\s026.kp,13711073,12419674,0.06090426445007324
01WeaklyCorrelated\n05000\R10000\s027.kp,13872722,12590050,0.11870956420898438
01WeaklyCorrelated\n05000\R10000\s028.kp,13656707,12361216,0.08429551124572754
01WeaklyCorrelated\n05000\R10000\s029.kp,13608434,12337899,0.06284809112548828
01WeaklyCorrelated\n05000\R10000\s030.kp,13584956,12302105,0.05536317825317383
01WeaklyCorrelated\n05000\R10000\s031.kp,13847423,12514517,0.06444168090820312
01WeaklyCorrelated\n05000\R10000\s032.kp,13655928,12373567,0.15211033821105957
01WeaklyCorrelated\n05000\R10000\s033.kp,13687222,12403687,0.058844804763793945
01WeaklyCorrelated\n05000\R10000\s034.kp,13602344,12312306,0.05237531661987305
01WeaklyCorrelated\n05000\R10000\s035.kp,13555364,12271998,0.09625983238220215
01WeaklyCorrelated\n05000\R10000\s036.kp,13615959,12330501,0.06930422782897949
01WeaklyCorrelated\n05000\R10000\s037.kp,13764894,12441712,0.10922837257385254
01WeaklyCorrelated\n05000\R10000\s038.kp,13696283,12401836,0.07232284545898438
01WeaklyCorrelated\n05000\R10000\s039.kp,13577369,12263783,0.08528017997741699
01WeaklyCorrelated\n05000\R10000\s040.kp,13558553,12280192,0.059841156005859375
01WeaklyCorrelated\n05000\R10000\s041.kp,13697339,12366675,0.054909467697143555
01WeaklyCorrelated\n05000\R10000\s042.kp,13687636,12386441,0.05637693405151367
01WeaklyCorrelated\n05000\R10000\s043.kp,13697879,12400880,0.1029055118560791
01WeaklyCorrelated\n05000\R10000\s044.kp,13622132,12285041,0.05289435386657715
01WeaklyCorrelated\n05000\R10000\s045.kp,13724490,12427494,0.06420564651489258
01WeaklyCorrelated\n05000\R10000\s046.kp,13611649,12302170,0.12125587463378906
01WeaklyCorrelated\n05000\R10000\s047.kp,13735121,12422453,0.09631919860839844
01WeaklyCorrelated\n05000\R10000\s048.kp,13935313,12623087,0.05980253219604492
01WeaklyCorrelated\n05000\R10000\s049.kp,13598830,12276674,0.11121535301208496
01WeaklyCorrelated\n05000\R10000\s050.kp,13687620,12361648,0.06582498550415039
01WeaklyCorrelated\n05000\R10000\s051.kp,13802052,12493387,0.18730711936950684
01WeaklyCorrelated\n05000\R10000\s052.kp,13605760,12331022,0.07132172584533691
01WeaklyCorrelated\n05000\R10000\s053.kp,13736068,12436391,0.06633710861206055
01WeaklyCorrelated\n05000\R10000\s054.kp,13745969,12467691,0.06334328651428223
01WeaklyCorrelated\n05000\R10000\s055.kp,13650270,12337676,0.0658273696899414
01WeaklyCorrelated\n05000\R10000\s056.kp,13759464,12438243,0.07085990905761719
01WeaklyCorrelated\n05000\R10000\s057.kp,13727526,12407014,0.062340736389160156
01WeaklyCorrelated\n05000\R10000\s058.kp,13806055,12468875,0.07830381393432617
01WeaklyCorrelated\n05000\R10000\s059.kp,13826023,12518140,0.09126639366149902
01WeaklyCorrelated\n05000\R10000\s060.kp,13618024,12293000,0.09628891944885254
01WeaklyCorrelated\n05000\R10000\s061.kp,13641982,12354450,0.06131124496459961
01WeaklyCorrelated\n05000\R10000\s062.kp,13835836,12513993,0.14512252807617188
01WeaklyCorrelated\n05000\R10000\s063.kp,13704530,12431541,0.09079265594482422
01WeaklyCorrelated\n05000\R10000\s064.kp,13770103,12482901,0.07634949684143066
01WeaklyCorrelated\n05000\R10000\s065.kp,13851082,12538429,0.061311960220336914
01WeaklyCorrelated\n05000\R10000\s066.kp,13676811,12365803,0.05286264419555664
01WeaklyCorrelated\n05000\R10000\s067.kp,13589502,12300172,0.1102149486541748
01WeaklyCorrelated\n05000\R10000\s068.kp,13852796,12485706,0.1832566261291504
01WeaklyCorrelated\n05000\R10000\s069.kp,13665356,12361430,0.06940436363220215
01WeaklyCorrelated\n05000\R10000\s070.kp,13704852,12418251,0.08033537864685059
01WeaklyCorrelated\n05000\R10000\s071.kp,13708483,12405451,0.0578770637512207
01WeaklyCorrelated\n05000\R10000\s072.kp,13805278,12543142,0.11122369766235352
01WeaklyCorrelated\n05000\R10000\s073.kp,13479330,12187578,0.16707468032836914
01WeaklyCorrelated\n05000\R10000\s074.kp,13815608,12524602,0.07235193252563477
01WeaklyCorrelated\n05000\R10000\s075.kp,13524127,12239986,0.12768816947937012
01WeaklyCorrelated\n05000\R10000\s076.kp,13661069,12317229,0.05884122848510742
01WeaklyCorrelated\n05000\R10000\s077.kp,13508865,12197819,0.0693662166595459
01WeaklyCorrelated\n05000\R10000\s078.kp,13845868,12527838,0.11321640014648438
01WeaklyCorrelated\n05000\R10000\s079.kp,13654153,12347277,0.0683290958404541
01WeaklyCorrelated\n05000\R10000\s080.kp,13630080,12324839,0.08628582954406738
01WeaklyCorrelated\n05000\R10000\s081.kp,13722403,12429821,0.05441927909851074
01WeaklyCorrelated\n05000\R10000\s082.kp,13693417,12426745,0.06640768051147461
01WeaklyCorrelated\n05000\R10000\s083.kp,13855311,12544270,0.052895545959472656
01WeaklyCorrelated\n05000\R10000\s084.kp,13844041,12532087,0.056360721588134766
01WeaklyCorrelated\n05000\R10000\s085.kp,13729338,12418202,0.05685067176818848
01WeaklyCorrelated\n05000\R10000\s086.kp,13684980,12370300,0.05980110168457031
01WeaklyCorrelated\n05000\R10000\s087.kp,13761027,12432230,0.07132601737976074
01WeaklyCorrelated\n05000\R10000\s088.kp,13650300,12368210,0.06939411163330078
01WeaklyCorrelated\n05000\R10000\s089.kp,13673614,12359596,0.06530380249023438
01WeaklyCorrelated\n05000\R10000\s090.kp,13788653,12472601,0.0797874927520752
01WeaklyCorrelated\n05000\R10000\s091.kp,13772808,12436906,0.11331319808959961
01WeaklyCorrelated\n05000\R10000\s092.kp,13516697,12252593,0.05684971809387207
01WeaklyCorrelated\n05000\R10000\s093.kp,13624695,12321871,0.1164543628692627
01WeaklyCorrelated\n05000\R10000\s094.kp,13768850,12477145,0.053824663162231445
01WeaklyCorrelated\n05000\R10000\s095.kp,13623483,12305049,0.0972890853881836
01WeaklyCorrelated\n05000\R10000\s096.kp,13710114,12433475,0.0792992115020752
01WeaklyCorrelated\n05000\R10000\s097.kp,13676224,12367984,0.0703585147857666
01WeaklyCorrelated\n05000\R10000\s098.kp,13729997,12453934,0.06341075897216797
01WeaklyCorrelated\n05000\R10000\s099.kp,13594771,12287282,0.0701603889465332
01WeaklyCorrelated\n10000\R01000\s000.kp,2743167,2480964,0.6472651958465576
01WeaklyCorrelated\n10000\R01000\s001.kp,2729934,2467916,1.675689697265625
01WeaklyCorrelated\n10000\R01000\s002.kp,2729764,2466930,0.2819535732269287
01WeaklyCorrelated\n10000\R01000\s003.kp,2740770,2480159,1.3500583171844482
01WeaklyCorrelated\n10000\R01000\s004.kp,2737398,2477289,0.26187753677368164
01WeaklyCorrelated\n10000\R01000\s005.kp,2747225,2486014,14.166879415512085
01WeaklyCorrelated\n10000\R01000\s006.kp,2737682,2473896,0.2590150833129883
01WeaklyCorrelated\n10000\R01000\s007.kp,2727837,2470050,0.26592421531677246
01WeaklyCorrelated\n10000\R01000\s008.kp,2723049,2464863,0.25859785079956055
01WeaklyCorrelated\n10000\R01000\s009.kp,2716776,2455079,0.25502896308898926
01WeaklyCorrelated\n10000\R01000\s010.kp,2726923,2470468,0.23653888702392578
01WeaklyCorrelated\n10000\R01000\s011.kp,2721856,2462668,0.25342535972595215
01WeaklyCorrelated\n10000\R01000\s012.kp,2749513,2487900,0.36611223220825195
01WeaklyCorrelated\n10000\R01000\s013.kp,2738795,2473178,0.30579614639282227
01WeaklyCorrelated\n10000\R01000\s014.kp,2752766,2492800,0.8680281639099121
01WeaklyCorrelated\n10000\R01000\s015.kp,2740954,2479735,0.29488277435302734
01WeaklyCorrelated\n10000\R01000\s016.kp,2741205,2478609,0.7324514389038086
01WeaklyCorrelated\n10000\R01000\s017.kp,2729334,2470057,0.369610071182251
01WeaklyCorrelated\n10000\R01000\s018.kp,2724454,2463715,0.24498367309570312
01WeaklyCorrelated\n10000\R01000\s019.kp,2730428,2469227,1.7320175170898438
01WeaklyCorrelated\n10000\R01000\s020.kp,2737444,2477586,0.2718491554260254
01WeaklyCorrelated\n10000\R01000\s021.kp,2736160,2469603,26.30451798439026
01WeaklyCorrelated\n10000\R01000\s022.kp,2758977,2502043,0.25486135482788086
01WeaklyCorrelated\n10000\R01000\s023.kp,2735709,2475373,0.24055051803588867
01WeaklyCorrelated\n10000\R01000\s024.kp,2712354,2455328,0.2411637306213379
01WeaklyCorrelated\n10000\R01000\s025.kp,2752737,2490791,15.586392879486084
01WeaklyCorrelated\n10000\R01000\s026.kp,2737326,2475727,0.5097699165344238
01WeaklyCorrelated\n10000\R01000\s027.kp,2763185,2502487,0.4343855381011963
01WeaklyCorrelated\n10000\R01000\s028.kp,2738311,2471138,0.24690628051757812
01WeaklyCorrelated\n10000\R01000\s029.kp,2719528,2462749,0.2900354862213135
01WeaklyCorrelated\n10000\R01000\s030.kp,2713297,2455844,0.25138020515441895
01WeaklyCorrelated\n10000\R01000\s031.kp,2765911,2503037,0.2659933567047119
01WeaklyCorrelated\n10000\R01000\s032.kp,2729621,2468210,2.7397525310516357
01WeaklyCorrelated\n10000\R01000\s033.kp,2731879,2464860,0.24448800086975098
01WeaklyCorrelated\n10000\R01000\s034.kp,2734540,2471693,0.2359616756439209
01WeaklyCorrelated\n10000\R01000\s035.kp,2713178,2458726,0.25640368461608887
01WeaklyCorrelated\n10000\R01000\s036.kp,2716132,2460582,0.25900912284851074
01WeaklyCorrelated\n10000\R01000\s037.kp,2752953,2495661,2.4860479831695557
01WeaklyCorrelated\n10000\R01000\s038.kp,2734051,2474708,0.23954224586486816
01WeaklyCorrelated\n10000\R01000\s039.kp,2730788,2468247,0.23906922340393066
01WeaklyCorrelated\n10000\R01000\s040.kp,2715084,2456533,0.5639519691467285
01WeaklyCorrelated\n10000\R01000\s041.kp,2756414,2497513,0.26336002349853516
01WeaklyCorrelated\n10000\R01000\s042.kp,2742627,2478934,2.4604744911193848
01WeaklyCorrelated\n10000\R01000\s043.kp,2745400,2480850,0.24793124198913574
01WeaklyCorrelated\n10000\R01000\s044.kp,2742497,2480060,50.215277671813965
01WeaklyCorrelated\n10000\R01000\s045.kp,2739414,2483759,0.2863614559173584
01WeaklyCorrelated\n10000\R01000\s046.kp,2739334,2479241,0.44810986518859863
01WeaklyCorrelated\n10000\R01000\s047.kp,2742854,2484197,0.24311137199401855
01WeaklyCorrelated\n10000\R01000\s048.kp,2770484,2508671,0.24855971336364746
01WeaklyCorrelated\n10000\R01000\s049.kp,2733312,2476684,0.24995756149291992
01WeaklyCorrelated\n10000\R01000\s050.kp,2747957,2489261,0.2384636402130127
01WeaklyCorrelated\n10000\R01000\s051.kp,2758439,2495937,0.39044618606567383
01WeaklyCorrelated\n10000\R01000\s052.kp,2729413,2465103,0.277965784072876
01WeaklyCorrelated\n10000\R01000\s053.kp,2747942,2481670,0.49186277389526367
01WeaklyCorrelated\n10000\R01000\s054.kp,2747406,2485622,0.28597116470336914
01WeaklyCorrelated\n10000\R01000\s055.kp,2741440,2479611,0.2484896183013916
01WeaklyCorrelated\n10000\R01000\s056.kp,2754227,2489418,0.40021800994873047
01WeaklyCorrelated\n10000\R01000\s057.kp,2754628,2490338,3.0014986991882324
01WeaklyCorrelated\n10000\R01000\s058.kp,2769272,2503066,0.24237942695617676
01WeaklyCorrelated\n10000\R01000\s059.kp,2750915,2491778,0.23804235458374023
01WeaklyCorrelated\n10000\R01000\s060.kp,2740639,2481353,0.6649367809295654
01WeaklyCorrelated\n10000\R01000\s061.kp,2733217,2470791,0.75286865234375
01WeaklyCorrelated\n10000\R01000\s062.kp,2763760,2504118,0.24350190162658691
01WeaklyCorrelated\n10000\R01000\s063.kp,2728905,2471775,0.2388899326324463
01WeaklyCorrelated\n10000\R01000\s064.kp,2741962,2483058,0.2445087432861328
01WeaklyCorrelated\n10000\R01000\s065.kp,2759151,2503746,0.2380080223083496
01WeaklyCorrelated\n10000\R01000\s066.kp,2741944,2481832,0.4001295566558838
01WeaklyCorrelated\n10000\R01000\s067.kp,2731628,2467716,0.24794697761535645
01WeaklyCorrelated\n10000\R01000\s068.kp,2774586,2517334,0.23552918434143066
01WeaklyCorrelated\n10000\R01000\s069.kp,2739333,2478410,0.7498166561126709
01WeaklyCorrelated\n10000\R01000\s070.kp,2730008,2471177,0.23549199104309082
01WeaklyCorrelated\n10000\R01000\s071.kp,2753177,2492769,0.3794829845428467
01WeaklyCorrelated\n10000\R01000\s072.kp,2742811,2476902,1.571800708770752
01WeaklyCorrelated\n10000\R01000\s073.kp,2718365,2455370,0.3372659683227539
01WeaklyCorrelated\n10000\R01000\s074.kp,2754029,2495070,0.23752117156982422
01WeaklyCorrelated\n10000\R01000\s075.kp,2709560,2451017,0.2379906177520752
01WeaklyCorrelated\n10000\R01000\s076.kp,2757725,2495004,0.24153900146484375
01WeaklyCorrelated\n10000\R01000\s077.kp,2726730,2464280,0.28008508682250977
01WeaklyCorrelated\n10000\R01000\s078.kp,2768193,2506888,0.4826347827911377
01WeaklyCorrelated\n10000\R01000\s079.kp,2740931,2478795,0.23914575576782227
01WeaklyCorrelated\n10000\R01000\s080.kp,2736762,2478245,0.23343634605407715
01WeaklyCorrelated\n10000\R01000\s081.kp,2735639,2476466,0.278902530670166
01WeaklyCorrelated\n10000\R01000\s082.kp,2728343,2471517,0.2878239154815674
01WeaklyCorrelated\n10000\R01000\s083.kp,2765898,2504116,0.24022364616394043
01WeaklyCorrelated\n10000\R01000\s084.kp,2759332,2498215,0.24746370315551758
01WeaklyCorrelated\n10000\R01000\s085.kp,2740378,2482809,0.2479991912841797
01WeaklyCorrelated\n10000\R01000\s086.kp,2748199,2480581,0.2424468994140625
01WeaklyCorrelated\n10000\R01000\s087.kp,2756463,2494081,1.6874027252197266
01WeaklyCorrelated\n10000\R01000\s088.kp,2739309,2469862,0.27126073837280273
01WeaklyCorrelated\n10000\R01000\s089.kp,2734746,2475179,0.2543981075286865
01WeaklyCorrelated\n10000\R01000\s090.kp,2754498,2490764,0.7491605281829834
01WeaklyCorrelated\n10000\R01000\s091.kp,2755104,2495365,0.4710259437561035
01WeaklyCorrelated\n10000\R01000\s092.kp,2707365,2448573,0.32689714431762695
01WeaklyCorrelated\n10000\R01000\s093.kp,2729763,2472623,12.527693033218384
01WeaklyCorrelated\n10000\R01000\s094.kp,2745449,2481938,0.36542177200317383
01WeaklyCorrelated\n10000\R01000\s095.kp,2744949,2483752,0.25484299659729004
