class,n,R,s,totalValue,totalWeight,processingTime
00Uncorrelated,n00050,R01000,s051.kp,20990,14095,0.008487701416015625
00Uncorrelated,n00050,R01000,s052.kp,19827,13100,0.011477470397949219
00Uncorrelated,n00050,R01000,s053.kp,18583,11761,0.008293390274047852
00Uncorrelated,n00050,R01000,s054.kp,21106,12672,0.0075266361236572266
00Uncorrelated,n00050,R01000,s055.kp,19336,12477,0.008760690689086914
00Uncorrelated,n00050,R01000,s056.kp,18319,11898,0.007485628128051758
00Uncorrelated,n00050,R01000,s057.kp,21262,11785,0.006506919860839844
00Uncorrelated,n00050,R01000,s058.kp,17420,12723,0.007108449935913086
00Uncorrelated,n00050,R01000,s059.kp,22072,12170,0.007485628128051758
00Uncorrelated,n00050,R01000,s060.kp,18578,12943,0.007773637771606445
00Uncorrelated,n00050,R01000,s061.kp,17728,12184,0.007519245147705078
00Uncorrelated,n00050,R01000,s062.kp,20093,12049,0.010606527328491211
00Uncorrelated,n00050,R01000,s063.kp,20632,12031,0.0110015869140625
00Uncorrelated,n00050,R01000,s064.kp,19407,12984,0.011483192443847656
00Uncorrelated,n00050,R01000,s065.kp,20158,13294,0.009509801864624023
00Uncorrelated,n00050,R01000,s066.kp,20710,11684,0.0098724365234375
00Uncorrelated,n00050,R01000,s067.kp,19676,13683,0.010763406753540039
00Uncorrelated,n00050,R01000,s068.kp,21191,12987,0.009482145309448242
00Uncorrelated,n00050,R01000,s069.kp,18544,12844,0.008530378341674805
00Uncorrelated,n00050,R01000,s070.kp,22432,11670,0.008350849151611328
00Uncorrelated,n00050,R01000,s071.kp,17000,12279,0.009024381637573242
00Uncorrelated,n00050,R01000,s072.kp,20193,12924,0.008208274841308594
00Uncorrelated,n00050,R01000,s073.kp,19788,11841,0.008485078811645508
00Uncorrelated,n00050,R01000,s074.kp,20362,13125,0.007856607437133789
00Uncorrelated,n00050,R01000,s075.kp,19216,14019,0.008000612258911133
00Uncorrelated,n00050,R01000,s076.kp,21482,11004,0.0074901580810546875
00Uncorrelated,n00050,R01000,s077.kp,21136,11970,0.008167505264282227
00Uncorrelated,n00050,R01000,s078.kp,19828,11319,0.008425712585449219
00Uncorrelated,n00050,R01000,s079.kp,17993,12615,0.008934974670410156
00Uncorrelated,n00050,R01000,s080.kp,19287,12366,0.012514829635620117
00Uncorrelated,n00050,R01000,s081.kp,19473,13322,0.011484384536743164
00Uncorrelated,n00050,R01000,s082.kp,19371,13075,0.007508277893066406
00Uncorrelated,n00050,R01000,s083.kp,19444,10766,0.007489442825317383
00Uncorrelated,n00050,R01000,s084.kp,18339,13782,0.01099085807800293
00Uncorrelated,n00050,R01000,s085.kp,19500,12818,0.010458946228027344
00Uncorrelated,n00050,R01000,s086.kp,21777,12457,0.009581804275512695
00Uncorrelated,n00050,R01000,s087.kp,21617,10039,0.009827136993408203
00Uncorrelated,n00050,R01000,s088.kp,20096,13106,0.010575056076049805
00Uncorrelated,n00050,R01000,s089.kp,22773,11660,0.009620904922485352
00Uncorrelated,n00050,R01000,s090.kp,20025,13063,0.009465932846069336
00Uncorrelated,n00050,R01000,s091.kp,21416,13562,0.00800466537475586
00Uncorrelated,n00050,R01000,s092.kp,20987,14295,0.009123086929321289
00Uncorrelated,n00050,R01000,s093.kp,20550,11942,0.010535240173339844
00Uncorrelated,n00050,R01000,s094.kp,20010,12355,0.008087873458862305
00Uncorrelated,n00050,R01000,s095.kp,18953,13561,0.009986162185668945
00Uncorrelated,n00050,R01000,s096.kp,20609,11750,0.007488250732421875
00Uncorrelated,n00050,R01000,s097.kp,19243,13402,0.008525848388671875
00Uncorrelated,n00050,R01000,s098.kp,20649,12656,0.008506059646606445
00Uncorrelated,n00050,R01000,s099.kp,20685,10542,0.008487939834594727
00Uncorrelated,n00050,R10000,s000.kp,209818,147083,0.030551433563232422
00Uncorrelated,n00050,R10000,s001.kp,198223,135697,0.029632568359375
00Uncorrelated,n00050,R10000,s002.kp,205492,137567,0.028520822525024414
00Uncorrelated,n00050,R10000,s003.kp,197735,135568,0.02713465690612793
00Uncorrelated,n00050,R10000,s004.kp,209482,116020,0.01903057098388672
00Uncorrelated,n00050,R10000,s005.kp,197699,119067,0.020861387252807617
00Uncorrelated,n00050,R10000,s006.kp,213193,120011,0.024281740188598633
00Uncorrelated,n00050,R10000,s007.kp,167509,128059,0.02199721336364746
00Uncorrelated,n00050,R10000,s008.kp,193841,109407,0.024078845977783203
00Uncorrelated,n00050,R10000,s009.kp,183147,114430,0.02003169059753418
00Uncorrelated,n00050,R10000,s010.kp,201536,114069,0.019241809844970703
00Uncorrelated,n00050,R10000,s011.kp,203456,106792,0.017464637756347656
00Uncorrelated,n00050,R10000,s012.kp,187395,111119,0.020009994506835938
00Uncorrelated,n00050,R10000,s013.kp,200417,117448,0.019542455673217773
00Uncorrelated,n00050,R10000,s014.kp,190169,106185,0.01753067970275879
00Uncorrelated,n00050,R10000,s015.kp,223618,122040,0.02036595344543457
00Uncorrelated,n00050,R10000,s016.kp,192182,104590,0.019101381301879883
00Uncorrelated,n00050,R10000,s017.kp,229750,125176,0.021482467651367188
00Uncorrelated,n00050,R10000,s018.kp,190317,123255,0.020229816436767578
00Uncorrelated,n00050,R10000,s019.kp,181645,110712,0.019253969192504883
00Uncorrelated,n00050,R10000,s020.kp,189597,102786,0.01865530014038086
00Uncorrelated,n00050,R10000,s021.kp,197193,133505,0.02193307876586914
00Uncorrelated,n00050,R10000,s022.kp,222611,134111,0.024533510208129883
00Uncorrelated,n00050,R10000,s023.kp,184146,136791,0.028570175170898438
00Uncorrelated,n00050,R10000,s024.kp,221212,126490,0.021166086196899414
00Uncorrelated,n00050,R10000,s025.kp,190246,118120,0.020626068115234375
00Uncorrelated,n00050,R10000,s026.kp,221224,110012,0.01897907257080078
00Uncorrelated,n00050,R10000,s027.kp,214680,114927,0.019192934036254883
00Uncorrelated,n00050,R10000,s028.kp,173583,117694,0.020081281661987305
00Uncorrelated,n00050,R10000,s029.kp,194369,129246,0.021416664123535156
00Uncorrelated,n00050,R10000,s030.kp,201461,127530,0.020065784454345703
00Uncorrelated,n00050,R10000,s031.kp,197181,133839,0.02154994010925293
00Uncorrelated,n00050,R10000,s032.kp,196380,120499,0.02807927131652832
00Uncorrelated,n00050,R10000,s033.kp,199004,108279,0.01818370819091797
00Uncorrelated,n00050,R10000,s034.kp,209891,128211,0.024873018264770508
00Uncorrelated,n00050,R10000,s035.kp,211646,118558,0.019453763961791992
00Uncorrelated,n00050,R10000,s036.kp,218764,107617,0.01779007911682129
00Uncorrelated,n00050,R10000,s037.kp,205488,114749,0.019028186798095703
00Uncorrelated,n00050,R10000,s038.kp,176688,117885,0.01862621307373047
00Uncorrelated,n00050,R10000,s039.kp,195895,113473,0.018332481384277344
00Uncorrelated,n00050,R10000,s040.kp,213530,120949,0.020984649658203125
00Uncorrelated,n00050,R10000,s041.kp,197292,127575,0.02500319480895996
00Uncorrelated,n00050,R10000,s042.kp,188598,125260,0.02091836929321289
00Uncorrelated,n00050,R10000,s043.kp,207866,134009,0.022006750106811523
00Uncorrelated,n00050,R10000,s044.kp,183223,113468,0.0234682559967041
00Uncorrelated,n00050,R10000,s045.kp,206922,117456,0.019435405731201172
00Uncorrelated,n00050,R10000,s046.kp,195878,109136,0.019887924194335938
00Uncorrelated,n00050,R10000,s047.kp,192702,126049,0.021480321884155273
00Uncorrelated,n00050,R10000,s048.kp,171190,128477,0.02157139778137207
00Uncorrelated,n00050,R10000,s049.kp,180893,130802,0.023026466369628906
00Uncorrelated,n00050,R10000,s050.kp,222590,103456,0.01897430419921875
00Uncorrelated,n00050,R10000,s051.kp,209866,140915,0.023119688034057617
00Uncorrelated,n00050,R10000,s052.kp,198132,130838,0.021526098251342773
00Uncorrelated,n00050,R10000,s053.kp,185810,117491,0.019983768463134766
00Uncorrelated,n00050,R10000,s054.kp,210939,126595,0.025149106979370117
00Uncorrelated,n00050,R10000,s055.kp,193247,124627,0.024231672286987305
00Uncorrelated,n00050,R10000,s056.kp,183058,118856,0.023772239685058594
00Uncorrelated,n00050,R10000,s057.kp,212454,117714,0.02299785614013672
00Uncorrelated,n00050,R10000,s058.kp,174111,127101,0.02753925323486328
00Uncorrelated,n00050,R10000,s059.kp,220583,121544,0.02699422836303711
00Uncorrelated,n00050,R10000,s060.kp,185718,130089,0.03409004211425781
00Uncorrelated,n00050,R10000,s061.kp,177255,122610,0.03481149673461914
00Uncorrelated,n00050,R10000,s062.kp,200803,120372,0.038494110107421875
00Uncorrelated,n00050,R10000,s063.kp,206207,120207,0.031285762786865234
00Uncorrelated,n00050,R10000,s064.kp,194173,129804,0.04503059387207031
00Uncorrelated,n00050,R10000,s065.kp,201609,132876,0.038474321365356445
00Uncorrelated,n00050,R10000,s066.kp,206952,116715,0.02550959587097168
00Uncorrelated,n00050,R10000,s067.kp,196638,136686,0.02715277671813965
00Uncorrelated,n00050,R10000,s068.kp,211761,129697,0.028237104415893555
00Uncorrelated,n00050,R10000,s069.kp,185279,128300,0.024523019790649414
00Uncorrelated,n00050,R10000,s070.kp,224205,116638,0.025440692901611328
00Uncorrelated,n00050,R10000,s071.kp,170319,122997,0.028290271759033203
00Uncorrelated,n00050,R10000,s072.kp,201797,129117,0.026074886322021484
00Uncorrelated,n00050,R10000,s073.kp,197741,118289,0.02378368377685547
00Uncorrelated,n00050,R10000,s074.kp,203486,131107,0.026643753051757812
00Uncorrelated,n00050,R10000,s075.kp,192031,140063,0.035872697830200195
00Uncorrelated,n00050,R10000,s076.kp,214659,109888,0.028835773468017578
00Uncorrelated,n00050,R10000,s077.kp,211474,119769,0.029572248458862305
00Uncorrelated,n00050,R10000,s078.kp,198116,113070,0.025133371353149414
00Uncorrelated,n00050,R10000,s079.kp,179802,126008,0.028285503387451172
00Uncorrelated,n00050,R10000,s080.kp,192724,123515,0.0319981575012207
00Uncorrelated,n00050,R10000,s081.kp,194619,133063,0.026117801666259766
00Uncorrelated,n00050,R10000,s082.kp,193577,130622,0.02397942543029785
00Uncorrelated,n00050,R10000,s083.kp,194310,107482,0.02753162384033203
00Uncorrelated,n00050,R10000,s084.kp,183242,137682,0.03423023223876953
00Uncorrelated,n00050,R10000,s085.kp,194996,128346,0.02548670768737793
00Uncorrelated,n00050,R10000,s086.kp,217595,124453,0.029977083206176758
00Uncorrelated,n00050,R10000,s087.kp,216017,100253,0.023009777069091797
00Uncorrelated,n00050,R10000,s088.kp,200824,130932,0.026015520095825195
00Uncorrelated,n00050,R10000,s089.kp,227570,116461,0.02162933349609375
00Uncorrelated,n00050,R10000,s090.kp,200123,130498,0.02318549156188965
00Uncorrelated,n00050,R10000,s091.kp,213998,135467,0.026247501373291016
00Uncorrelated,n00050,R10000,s092.kp,209745,142837,0.0229794979095459
00Uncorrelated,n00050,R10000,s093.kp,205364,119278,0.02151942253112793
00Uncorrelated,n00050,R10000,s094.kp,199980,123428,0.019984006881713867
00Uncorrelated,n00050,R10000,s095.kp,189398,135479,0.02366495132446289
00Uncorrelated,n00050,R10000,s096.kp,205924,117361,0.022333860397338867
00Uncorrelated,n00050,R10000,s097.kp,192283,133881,0.022900819778442383
00Uncorrelated,n00050,R10000,s098.kp,206338,126438,0.020034313201904297
00Uncorrelated,n00050,R10000,s099.kp,206719,105275,0.021548748016357422
00Uncorrelated,n00100,R01000,s000.kp,46537,22519,0.011497259140014648
00Uncorrelated,n00100,R01000,s001.kp,41049,22689,0.011050939559936523
00Uncorrelated,n00100,R01000,s002.kp,45504,21604,0.016464710235595703
00Uncorrelated,n00100,R01000,s003.kp,43435,24038,0.012525558471679688
00Uncorrelated,n00100,R01000,s004.kp,38846,25522,0.01149129867553711
00Uncorrelated,n00100,R01000,s005.kp,42224,28455,0.012738466262817383
00Uncorrelated,n00100,R01000,s006.kp,41490,25946,0.011914491653442383
00Uncorrelated,n00100,R01000,s007.kp,38296,23023,0.011614084243774414
00Uncorrelated,n00100,R01000,s008.kp,37171,25730,0.012625932693481445
00Uncorrelated,n00100,R01000,s009.kp,36459,24262,0.012482166290283203
00Uncorrelated,n00100,R01000,s010.kp,39712,26223,0.012492179870605469
00Uncorrelated,n00100,R01000,s011.kp,38616,26383,0.012200117111206055
00Uncorrelated,n00100,R01000,s012.kp,37446,25806,0.012527227401733398
00Uncorrelated,n00100,R01000,s013.kp,40235,21715,0.011888980865478516
00Uncorrelated,n00100,R01000,s014.kp,37248,26450,0.01300668716430664
00Uncorrelated,n00100,R01000,s015.kp,42344,25811,0.012441635131835938
00Uncorrelated,n00100,R01000,s016.kp,36378,24080,0.010987281799316406
00Uncorrelated,n00100,R01000,s017.kp,43703,24374,0.010480165481567383
00Uncorrelated,n00100,R01000,s018.kp,39025,25669,0.011478185653686523
00Uncorrelated,n00100,R01000,s019.kp,37539,23003,0.013479232788085938
00Uncorrelated,n00100,R01000,s020.kp,37252,24187,0.011611700057983398
00Uncorrelated,n00100,R01000,s021.kp,42374,24117,0.011552095413208008
00Uncorrelated,n00100,R01000,s022.kp,45031,23122,0.011052131652832031
00Uncorrelated,n00100,R01000,s023.kp,39741,24376,0.011596441268920898
00Uncorrelated,n00100,R01000,s024.kp,41608,23830,0.010776042938232422
00Uncorrelated,n00100,R01000,s025.kp,37308,24402,0.010004997253417969
00Uncorrelated,n00100,R01000,s026.kp,42430,23291,0.010850667953491211
00Uncorrelated,n00100,R01000,s027.kp,39259,25978,0.01153707504272461
00Uncorrelated,n00100,R01000,s028.kp,38128,23468,0.01703619956970215
00Uncorrelated,n00100,R01000,s029.kp,42813,24591,0.013048648834228516
00Uncorrelated,n00100,R01000,s030.kp,41637,22601,0.01654052734375
00Uncorrelated,n00100,R01000,s031.kp,39435,22686,0.011058330535888672
00Uncorrelated,n00100,R01000,s032.kp,40738,24857,0.011497974395751953
00Uncorrelated,n00100,R01000,s033.kp,38898,23845,0.011530876159667969
00Uncorrelated,n00100,R01000,s034.kp,40421,26707,0.012040138244628906
00Uncorrelated,n00100,R01000,s035.kp,39420,22607,0.010485410690307617
00Uncorrelated,n00100,R01000,s036.kp,39426,25474,0.011040687561035156
00Uncorrelated,n00100,R01000,s037.kp,40216,24445,0.010483026504516602
00Uncorrelated,n00100,R01000,s038.kp,37336,24124,0.011475324630737305
00Uncorrelated,n00100,R01000,s039.kp,37693,22368,0.010544776916503906
00Uncorrelated,n00100,R01000,s040.kp,41343,23149,0.011495828628540039
00Uncorrelated,n00100,R01000,s041.kp,39824,26005,0.01972484588623047
00Uncorrelated,n00100,R01000,s042.kp,39033,24189,0.01251983642578125
00Uncorrelated,n00100,R01000,s043.kp,41907,24036,0.0110321044921875
00Uncorrelated,n00100,R01000,s044.kp,38466,24347,0.011504173278808594
00Uncorrelated,n00100,R01000,s045.kp,40023,27169,0.01177835464477539
00Uncorrelated,n00100,R01000,s046.kp,37251,24005,0.011479854583740234
00Uncorrelated,n00100,R01000,s047.kp,40984,24919,0.014467954635620117
00Uncorrelated,n00100,R01000,s048.kp,39139,24401,0.011475563049316406
00Uncorrelated,n00100,R01000,s049.kp,40871,23328,0.01300191879272461
00Uncorrelated,n00100,R01000,s050.kp,41412,22807,0.01153874397277832
00Uncorrelated,n00100,R01000,s051.kp,45629,26204,0.011780977249145508
00Uncorrelated,n00100,R01000,s052.kp,40641,26018,0.012933731079101562
00Uncorrelated,n00100,R01000,s053.kp,37840,24922,0.01148080825805664
00Uncorrelated,n00100,R01000,s054.kp,43101,22842,0.011523723602294922
00Uncorrelated,n00100,R01000,s055.kp,38471,25621,0.012030839920043945
00Uncorrelated,n00100,R01000,s056.kp,35911,24419,0.011684417724609375
00Uncorrelated,n00100,R01000,s057.kp,41336,22838,0.0106201171875
00Uncorrelated,n00100,R01000,s058.kp,39431,23762,0.010668277740478516
00Uncorrelated,n00100,R01000,s059.kp,43524,23082,0.011903047561645508
00Uncorrelated,n00100,R01000,s060.kp,39257,22713,0.01162266731262207
00Uncorrelated,n00100,R01000,s061.kp,38597,24582,0.011466264724731445
00Uncorrelated,n00100,R01000,s062.kp,40036,24849,0.012443065643310547
00Uncorrelated,n00100,R01000,s063.kp,40283,22440,0.01199793815612793
00Uncorrelated,n00100,R01000,s064.kp,40039,23539,0.01839303970336914
00Uncorrelated,n00100,R01000,s065.kp,39846,26031,0.011478424072265625
00Uncorrelated,n00100,R01000,s066.kp,38515,25629,0.017620086669921875
00Uncorrelated,n00100,R01000,s067.kp,40730,24321,0.010490894317626953
00Uncorrelated,n00100,R01000,s068.kp,42619,25139,0.011492490768432617
00Uncorrelated,n00100,R01000,s069.kp,39627,24747,0.011209487915039062
00Uncorrelated,n00100,R01000,s070.kp,41180,24141,0.011973381042480469
00Uncorrelated,n00100,R01000,s071.kp,36820,24847,0.011480569839477539
00Uncorrelated,n00100,R01000,s072.kp,41177,24797,0.011626005172729492
00Uncorrelated,n00100,R01000,s073.kp,38047,23581,0.010478973388671875
00Uncorrelated,n00100,R01000,s074.kp,42927,25853,0.011777400970458984
00Uncorrelated,n00100,R01000,s075.kp,42339,23844,0.010706901550292969
00Uncorrelated,n00100,R01000,s076.kp,39566,24970,0.011515140533447266
00Uncorrelated,n00100,R01000,s077.kp,40417,26189,0.01193857192993164
00Uncorrelated,n00100,R01000,s078.kp,37863,25168,0.011539697647094727
00Uncorrelated,n00100,R01000,s079.kp,39974,24910,0.011649370193481445
00Uncorrelated,n00100,R01000,s080.kp,39497,26244,0.01377105712890625
00Uncorrelated,n00100,R01000,s081.kp,42228,22526,0.011593818664550781
00Uncorrelated,n00100,R01000,s082.kp,40556,26157,0.012490034103393555
00Uncorrelated,n00100,R01000,s083.kp,36854,28984,0.012539863586425781
00Uncorrelated,n00100,R01000,s084.kp,41161,26351,0.018190383911132812
00Uncorrelated,n00100,R01000,s085.kp,41455,23336,0.010480165481567383
00Uncorrelated,n00100,R01000,s086.kp,41685,23742,0.011488199234008789
00Uncorrelated,n00100,R01000,s087.kp,38094,23480,0.011507272720336914
00Uncorrelated,n00100,R01000,s088.kp,41189,24401,0.01247715950012207
00Uncorrelated,n00100,R01000,s089.kp,41562,24536,0.015120983123779297
00Uncorrelated,n00100,R01000,s090.kp,39946,24605,0.01149892807006836
00Uncorrelated,n00100,R01000,s091.kp,41949,26286,0.014978170394897461
00Uncorrelated,n00100,R01000,s092.kp,42837,24023,0.01099085807800293
00Uncorrelated,n00100,R01000,s093.kp,40291,25158,0.012051582336425781
00Uncorrelated,n00100,R01000,s094.kp,39115,27984,0.012242555618286133
00Uncorrelated,n00100,R01000,s095.kp,40814,22764,0.011095046997070312
00Uncorrelated,n00100,R01000,s096.kp,38321,23062,0.01152658462524414
00Uncorrelated,n00100,R01000,s097.kp,41138,26549,0.012703895568847656
00Uncorrelated,n00100,R01000,s098.kp,41429,24705,0.011995792388916016
00Uncorrelated,n00100,R01000,s099.kp,37048,26649,0.011702299118041992
00Uncorrelated,n00100,R10000,s000.kp,465424,225212,0.07517814636230469
00Uncorrelated,n00100,R10000,s001.kp,410173,226599,0.08162713050842285
00Uncorrelated,n00100,R10000,s002.kp,455227,215945,0.07435727119445801
00Uncorrelated,n00100,R10000,s003.kp,434159,240141,0.09412240982055664
00Uncorrelated,n00100,R10000,s004.kp,388270,255258,0.09010767936706543
00Uncorrelated,n00100,R10000,s005.kp,421993,284297,0.08831262588500977
00Uncorrelated,n00100,R10000,s006.kp,414605,259150,0.08593630790710449
00Uncorrelated,n00100,R10000,s007.kp,382659,229935,0.07780885696411133
00Uncorrelated,n00100,R10000,s008.kp,371423,257060,0.07664847373962402
00Uncorrelated,n00100,R10000,s009.kp,364266,242347,0.07955622673034668
00Uncorrelated,n00100,R10000,s010.kp,396832,261940,0.08637595176696777
00Uncorrelated,n00100,R10000,s011.kp,385895,263540,0.08446717262268066
00Uncorrelated,n00100,R10000,s012.kp,374201,257772,0.07169699668884277
00Uncorrelated,n00100,R10000,s013.kp,402056,216877,0.07115769386291504
00Uncorrelated,n00100,R10000,s014.kp,372518,264372,0.07867217063903809
00Uncorrelated,n00100,R10000,s015.kp,423154,257798,0.09341311454772949
00Uncorrelated,n00100,R10000,s016.kp,363530,240546,0.07374954223632812
00Uncorrelated,n00100,R10000,s017.kp,436863,243850,0.07740402221679688
00Uncorrelated,n00100,R10000,s018.kp,389978,256422,0.07214474678039551
00Uncorrelated,n00100,R10000,s019.kp,375101,229742,0.07863163948059082
00Uncorrelated,n00100,R10000,s020.kp,372245,241604,0.07754325866699219
00Uncorrelated,n00100,R10000,s021.kp,423448,240888,0.08279991149902344
00Uncorrelated,n00100,R10000,s022.kp,450395,230995,0.07532811164855957
00Uncorrelated,n00100,R10000,s023.kp,397170,243454,0.08952522277832031
00Uncorrelated,n00100,R10000,s024.kp,415790,237987,0.09098529815673828
00Uncorrelated,n00100,R10000,s025.kp,373044,244306,0.12540793418884277
00Uncorrelated,n00100,R10000,s026.kp,424043,232598,0.07634520530700684
00Uncorrelated,n00100,R10000,s027.kp,392304,259511,0.0843958854675293
00Uncorrelated,n00100,R10000,s028.kp,380983,234409,0.07412457466125488
00Uncorrelated,n00100,R10000,s029.kp,427881,245612,0.08105778694152832
00Uncorrelated,n00100,R10000,s030.kp,416073,225686,0.08098268508911133
00Uncorrelated,n00100,R10000,s031.kp,394109,226604,0.07969045639038086
00Uncorrelated,n00100,R10000,s032.kp,407118,248258,0.08718109130859375
00Uncorrelated,n00100,R10000,s033.kp,388688,238127,0.07692241668701172
00Uncorrelated,n00100,R10000,s034.kp,403956,266809,0.07705307006835938
00Uncorrelated,n00100,R10000,s035.kp,393927,225807,0.07703590393066406
00Uncorrelated,n00100,R10000,s036.kp,393973,254505,0.08539366722106934
00Uncorrelated,n00100,R10000,s037.kp,401877,244170,0.07181572914123535
00Uncorrelated,n00100,R10000,s038.kp,373462,241398,0.07861757278442383
00Uncorrelated,n00100,R10000,s039.kp,376650,223413,0.08250927925109863
00Uncorrelated,n00100,R10000,s040.kp,413476,231549,0.0871896743774414
00Uncorrelated,n00100,R10000,s041.kp,397937,259795,0.08482885360717773
00Uncorrelated,n00100,R10000,s042.kp,390787,242022,0.07408285140991211
00Uncorrelated,n00100,R10000,s043.kp,418775,240083,0.0831906795501709
00Uncorrelated,n00100,R10000,s044.kp,384378,243208,0.07661271095275879
00Uncorrelated,n00100,R10000,s045.kp,399952,271403,0.0834510326385498
00Uncorrelated,n00100,R10000,s046.kp,372257,239728,0.08329629898071289
00Uncorrelated,n00100,R10000,s047.kp,409563,248939,0.08607101440429688
00Uncorrelated,n00100,R10000,s048.kp,391097,243739,0.0707845687866211
00Uncorrelated,n00100,R10000,s049.kp,408478,233085,0.07566690444946289
00Uncorrelated,n00100,R10000,s050.kp,413819,227826,0.06483840942382812
00Uncorrelated,n00100,R10000,s051.kp,455990,261782,0.0738077163696289
00Uncorrelated,n00100,R10000,s052.kp,406122,259900,0.07593345642089844
00Uncorrelated,n00100,R10000,s053.kp,378124,248951,0.10753536224365234
00Uncorrelated,n00100,R10000,s054.kp,430740,228168,0.06833553314208984
00Uncorrelated,n00100,R10000,s055.kp,384457,255931,0.07541298866271973
00Uncorrelated,n00100,R10000,s056.kp,358851,243958,0.08286333084106445
00Uncorrelated,n00100,R10000,s057.kp,413391,228211,0.07283616065979004
00Uncorrelated,n00100,R10000,s058.kp,394106,237328,0.0793161392211914
00Uncorrelated,n00100,R10000,s059.kp,435351,230612,0.07308363914489746
00Uncorrelated,n00100,R10000,s060.kp,392309,226865,0.06626582145690918
00Uncorrelated,n00100,R10000,s061.kp,385840,245634,0.07629942893981934
00Uncorrelated,n00100,R10000,s062.kp,400381,248409,0.06911849975585938
00Uncorrelated,n00100,R10000,s063.kp,402589,224100,0.0641171932220459
00Uncorrelated,n00100,R10000,s064.kp,400268,235384,0.07196235656738281
00Uncorrelated,n00100,R10000,s065.kp,398228,260073,0.08466982841491699
00Uncorrelated,n00100,R10000,s066.kp,384871,256023,0.07879257202148438
