class,n,R,s,totalValue,totalWeight,processingTime
12Circle,n00050,R01000,s096.kp,270615,12843,0.008975505828857422
12Circle,n00050,R01000,s097.kp,242778,11522,0.006983280181884766
12Circle,n00050,R01000,s098.kp,266188,12633,0.00698089599609375
12Circle,n00050,R01000,s099.kp,269476,12789,0.008975505828857422
12Circle,n00050,R10000,s000.kp,9485054,142283,0.028920888900756836
12Circle,n00050,R10000,s001.kp,7854335,117821,0.022938013076782227
12Circle,n00050,R10000,s002.kp,9040009,135607,0.024449586868286133
12Circle,n00050,R10000,s003.kp,8801622,132031,0.026927947998046875
12Circle,n00050,R10000,s004.kp,8168188,122529,0.024932384490966797
12Circle,n00050,R10000,s005.kp,8472370,127092,0.02943587303161621
12Circle,n00050,R10000,s006.kp,8877083,133163,0.02992081642150879
12Circle,n00050,R10000,s007.kp,6977846,104673,0.01894855499267578
12Circle,n00050,R10000,s008.kp,7873200,118104,0.02094745635986328
12Circle,n00050,R10000,s009.kp,7215633,108240,0.019464731216430664
12Circle,n00050,R10000,s010.kp,8325778,124893,0.0219419002532959
12Circle,n00050,R10000,s011.kp,8430574,126465,0.022938966751098633
12Circle,n00050,R10000,s012.kp,7746940,116210,0.021945714950561523
12Circle,n00050,R10000,s013.kp,8357109,125363,0.028475046157836914
12Circle,n00050,R10000,s014.kp,7874734,118127,0.025929689407348633
12Circle,n00050,R10000,s015.kp,8718227,130780,0.02393627166748047
12Circle,n00050,R10000,s016.kp,7945063,119182,0.02345585823059082
12Circle,n00050,R10000,s017.kp,9372992,140602,0.03390908241271973
12Circle,n00050,R10000,s018.kp,8074656,121126,0.024934053421020508
12Circle,n00050,R10000,s019.kp,7665811,114993,0.02843952178955078
12Circle,n00050,R10000,s020.kp,7777872,116674,0.020941972732543945
12Circle,n00050,R10000,s021.kp,8037926,120575,0.03191494941711426
12Circle,n00050,R10000,s022.kp,9329327,139947,0.024452686309814453
12Circle,n00050,R10000,s023.kp,7485154,112283,0.018989086151123047
12Circle,n00050,R10000,s024.kp,9178603,137686,0.026926040649414062
12Circle,n00050,R10000,s025.kp,7582615,113745,0.02194356918334961
12Circle,n00050,R10000,s026.kp,8640164,129609,0.021457910537719727
12Circle,n00050,R10000,s027.kp,8842218,132640,0.021943092346191406
12Circle,n00050,R10000,s028.kp,7043509,105658,0.018949031829833984
12Circle,n00050,R10000,s029.kp,8058059,120877,0.021947145462036133
12Circle,n00050,R10000,s030.kp,8745291,131186,0.02846503257751465
12Circle,n00050,R10000,s031.kp,7669478,115048,0.01994633674621582
12Circle,n00050,R10000,s032.kp,7542552,113144,0.02193903923034668
12Circle,n00050,R10000,s033.kp,8064659,120976,0.023454904556274414
12Circle,n00050,R10000,s034.kp,8858285,132881,0.027925729751586914
12Circle,n00050,R10000,s035.kp,8641695,129632,0.024933576583862305
12Circle,n00050,R10000,s036.kp,9289265,139346,0.027451753616333008
12Circle,n00050,R10000,s037.kp,8462439,126943,0.023935794830322266
12Circle,n00050,R10000,s038.kp,7488020,112326,0.02297496795654297
12Circle,n00050,R10000,s039.kp,8016260,120250,0.03092050552368164
12Circle,n00050,R10000,s040.kp,8138989,122091,0.02792525291442871
12Circle,n00050,R10000,s041.kp,8219252,123295,0.029919862747192383
12Circle,n00050,R10000,s042.kp,7437491,111568,0.02844071388244629
12Circle,n00050,R10000,s043.kp,8544501,128174,0.03191351890563965
12Circle,n00050,R10000,s044.kp,7495020,112431,0.02692723274230957
12Circle,n00050,R10000,s045.kp,7988128,119828,0.027446508407592773
12Circle,n00050,R10000,s046.kp,7581150,113723,0.02991962432861328
12Circle,n00050,R10000,s047.kp,8294913,124430,0.029918193817138672
12Circle,n00050,R10000,s048.kp,6973046,104601,0.02046513557434082
12Circle,n00050,R10000,s049.kp,7787672,116821,0.02393627166748047
12Circle,n00050,R10000,s050.kp,9492986,142402,0.029919862747192383
12Circle,n00050,R10000,s051.kp,9565115,143484,0.027443408966064453
12Circle,n00050,R10000,s052.kp,7590817,113868,0.02393627166748047
12Circle,n00050,R10000,s053.kp,7977595,119670,0.022937297821044922
12Circle,n00050,R10000,s054.kp,8398508,125984,0.025933027267456055
12Circle,n00050,R10000,s055.kp,8050791,120768,0.023450851440429688
12Circle,n00050,R10000,s056.kp,7462889,111949,0.02593064308166504
12Circle,n00050,R10000,s057.kp,8584698,128777,0.02293872833251953
12Circle,n00050,R10000,s058.kp,8011194,120174,0.02145695686340332
12Circle,n00050,R10000,s059.kp,9071474,136079,0.029920339584350586
12Circle,n00050,R10000,s060.kp,7592749,113897,0.02094268798828125
12Circle,n00050,R10000,s061.kp,7447621,111720,0.02294301986694336
12Circle,n00050,R10000,s062.kp,8220517,123314,0.021941661834716797
12Circle,n00050,R10000,s063.kp,8513704,127712,0.026929616928100586
12Circle,n00050,R10000,s064.kp,7625680,114391,0.019946813583374023
12Circle,n00050,R10000,s065.kp,8505504,127589,0.022471904754638672
12Circle,n00050,R10000,s066.kp,8341978,125136,0.026927471160888672
12Circle,n00050,R10000,s067.kp,7772072,116587,0.02393960952758789
12Circle,n00050,R10000,s068.kp,8709958,130656,0.02741408348083496
12Circle,n00050,R10000,s069.kp,7650079,114757,0.0249330997467041
12Circle,n00050,R10000,s070.kp,8920682,133817,0.028923988342285156
12Circle,n00050,R10000,s071.kp,6962512,104443,0.02094888687133789
12Circle,n00050,R10000,s072.kp,8064191,120969,0.021452903747558594
12Circle,n00050,R10000,s073.kp,7883201,118254,0.019946575164794922
12Circle,n00050,R10000,s074.kp,8848485,132734,0.02194070816040039
12Circle,n00050,R10000,s075.kp,7789937,116855,0.018952369689941406
12Circle,n00050,R10000,s076.kp,8825686,132392,0.021457672119140625
12Circle,n00050,R10000,s077.kp,8142986,122151,0.023936033248901367
12Circle,n00050,R10000,s078.kp,8036191,120549,0.020942211151123047
12Circle,n00050,R10000,s079.kp,7247033,108711,0.019948720932006836
12Circle,n00050,R10000,s080.kp,7748274,116230,0.02792525291442871
12Circle,n00050,R10000,s081.kp,8228651,123436,0.019940853118896484
12Circle,n00050,R10000,s082.kp,7968730,119537,0.020942211151123047
12Circle,n00050,R10000,s083.kp,8148587,122235,0.02046370506286621
12Circle,n00050,R10000,s084.kp,7795205,116934,0.025929689407348633
12Circle,n00050,R10000,s085.kp,8395309,125936,0.020944833755493164
12Circle,n00050,R10000,s086.kp,8370309,125561,0.02194952964782715
12Circle,n00050,R10000,s087.kp,8459572,126900,0.022452831268310547
12Circle,n00050,R10000,s088.kp,8009794,120153,0.02792525291442871
12Circle,n00050,R10000,s089.kp,8797486,131969,0.02293705940246582
12Circle,n00050,R10000,s090.kp,8218583,123285,0.019463062286376953
12Circle,n00050,R10000,s091.kp,8957678,134372,0.02493000030517578
12Circle,n00050,R10000,s092.kp,9213534,138210,0.0249326229095459
12Circle,n00050,R10000,s093.kp,8293315,124406,0.02194523811340332
12Circle,n00050,R10000,s094.kp,7916999,118761,0.024448633193969727
12Circle,n00050,R10000,s095.kp,7622148,114338,0.024932146072387695
12Circle,n00050,R10000,s096.kp,8553499,128309,0.028928041458129883
12Circle,n00050,R10000,s097.kp,7674211,115119,0.02943587303161621
12Circle,n00050,R10000,s098.kp,8414307,126221,0.03191637992858887
12Circle,n00050,R10000,s099.kp,8518768,127788,0.058362722396850586
12Circle,n00100,R01000,s000.kp,611418,29017,0.021944046020507812
12Circle,n00100,R01000,s001.kp,535012,25391,0.019469499588012695
12Circle,n00100,R01000,s002.kp,576941,27381,0.023936033248901367
12Circle,n00100,R01000,s003.kp,564931,26811,0.020943641662597656
12Circle,n00100,R01000,s004.kp,503193,23881,0.028441429138183594
12Circle,n00100,R01000,s005.kp,519231,24642,0.022938251495361328
12Circle,n00100,R01000,s006.kp,534609,25372,0.020943164825439453
12Circle,n00100,R01000,s007.kp,491057,23305,0.013484001159667969
12Circle,n00100,R01000,s008.kp,480564,22807,0.011968135833740234
12Circle,n00100,R01000,s009.kp,470367,22323,0.016954421997070312
12Circle,n00100,R01000,s010.kp,504588,23947,0.013962507247924805
12Circle,n00100,R01000,s011.kp,493311,23412,0.013962745666503906
12Circle,n00100,R01000,s012.kp,480123,22786,0.015482425689697266
12Circle,n00100,R01000,s013.kp,512485,24322,0.012963294982910156
12Circle,n00100,R01000,s014.kp,473527,22473,0.013962745666503906
12Circle,n00100,R01000,s015.kp,533431,25316,0.01296544075012207
12Circle,n00100,R01000,s016.kp,473377,22466,0.011966705322265625
12Circle,n00100,R01000,s017.kp,560804,26615,0.01596379280090332
12Circle,n00100,R01000,s018.kp,516447,24510,0.013962745666503906
12Circle,n00100,R01000,s019.kp,476202,22600,0.011967658996582031
12Circle,n00100,R01000,s020.kp,463074,21977,0.01595616340637207
12Circle,n00100,R01000,s021.kp,536677,25470,0.013963460922241211
12Circle,n00100,R01000,s022.kp,578670,27463,0.01846623420715332
12Circle,n00100,R01000,s023.kp,527383,25029,0.014960050582885742
12Circle,n00100,R01000,s024.kp,558042,26484,0.013961076736450195
12Circle,n00100,R01000,s025.kp,489266,23220,0.014960765838623047
12Circle,n00100,R01000,s026.kp,505746,24002,0.014959573745727539
12Circle,n00100,R01000,s027.kp,522410,24793,0.013477802276611328
12Circle,n00100,R01000,s028.kp,471485,22376,0.010969877243041992
12Circle,n00100,R01000,s029.kp,528880,25100,0.018949508666992188
12Circle,n00100,R01000,s030.kp,545671,25897,0.012973308563232422
12Circle,n00100,R01000,s031.kp,528459,25080,0.011969327926635742
12Circle,n00100,R01000,s032.kp,494536,23470,0.011968851089477539
12Circle,n00100,R01000,s033.kp,483619,22952,0.010971307754516602
12Circle,n00100,R01000,s034.kp,550921,26146,0.015957117080688477
12Circle,n00100,R01000,s035.kp,523991,24868,0.013962984085083008
12Circle,n00100,R01000,s036.kp,521928,24770,0.0169525146484375
12Circle,n00100,R01000,s037.kp,510570,24231,0.01642298698425293
12Circle,n00100,R01000,s038.kp,485851,23058,0.013962268829345703
12Circle,n00100,R01000,s039.kp,493418,23417,0.011968374252319336
12Circle,n00100,R01000,s040.kp,514066,24397,0.012966394424438477
12Circle,n00100,R01000,s041.kp,530566,25180,0.010970115661621094
12Circle,n00100,R01000,s042.kp,500731,23764,0.011970758438110352
12Circle,n00100,R01000,s043.kp,553914,26288,0.012488842010498047
12Circle,n00100,R01000,s044.kp,478584,22713,0.013962745666503906
12Circle,n00100,R01000,s045.kp,501234,23788,0.010970592498779297
12Circle,n00100,R01000,s046.kp,471210,22363,0.010970115661621094
12Circle,n00100,R01000,s047.kp,528272,25071,0.01695537567138672
12Circle,n00100,R01000,s048.kp,493731,23432,0.013965129852294922
12Circle,n00100,R01000,s049.kp,522684,24806,0.011968851089477539
12Circle,n00100,R01000,s050.kp,519375,24649,0.011968612670898438
12Circle,n00100,R01000,s051.kp,599746,28463,0.012964487075805664
12Circle,n00100,R01000,s052.kp,516971,24535,0.01296377182006836
12Circle,n00100,R01000,s053.kp,500242,23741,0.01296854019165039
12Circle,n00100,R01000,s054.kp,533937,25340,0.01248311996459961
12Circle,n00100,R01000,s055.kp,518575,24611,0.01096963882446289
12Circle,n00100,R01000,s056.kp,487432,23133,0.010968923568725586
12Circle,n00100,R01000,s057.kp,520093,24683,0.010970592498779297
12Circle,n00100,R01000,s058.kp,522959,24819,0.011968612670898438
12Circle,n00100,R01000,s059.kp,543461,25792,0.012971878051757812
12Circle,n00100,R01000,s060.kp,514616,24423,0.011485099792480469
12Circle,n00100,R01000,s061.kp,494175,23453,0.010969877243041992
12Circle,n00100,R01000,s062.kp,515606,24470,0.013961076736450195
12Circle,n00100,R01000,s063.kp,524542,24894,0.013960123062133789
12Circle,n00100,R01000,s064.kp,515037,24443,0.01894831657409668
12Circle,n00100,R01000,s065.kp,549255,26067,0.012964248657226562
12Circle,n00100,R01000,s066.kp,510506,24228,0.011966466903686523
12Circle,n00100,R01000,s067.kp,536193,25447,0.010971307754516602
12Circle,n00100,R01000,s068.kp,550921,26146,0.013963937759399414
12Circle,n00100,R01000,s069.kp,513437,24367,0.01196742057800293
12Circle,n00100,R01000,s070.kp,528208,25068,0.01595783233642578
12Circle,n00100,R01000,s071.kp,479679,22765,0.03143048286437988
12Circle,n00100,R01000,s072.kp,527636,25041,0.008975744247436523
12Circle,n00100,R01000,s073.kp,500287,23743,0.018949031829833984
12Circle,n00100,R01000,s074.kp,557223,26445,0.022938966751098633
12Circle,n00100,R01000,s075.kp,542386,25741,0.01795172691345215
12Circle,n00100,R01000,s076.kp,511307,24266,0.019948244094848633
12Circle,n00100,R01000,s077.kp,510254,24216,0.013476371765136719
12Circle,n00100,R01000,s078.kp,492997,23397,0.01396489143371582
12Circle,n00100,R01000,s079.kp,495588,23520,0.016954660415649414
12Circle,n00100,R01000,s080.kp,505787,24004,0.01595783233642578
12Circle,n00100,R01000,s081.kp,541269,25688,0.011970996856689453
12Circle,n00100,R01000,s082.kp,527977,25057,0.013479471206665039
12Circle,n00100,R01000,s083.kp,485536,23043,0.012966394424438477
12Circle,n00100,R01000,s084.kp,537308,25500,0.01695418357849121
12Circle,n00100,R01000,s085.kp,536319,25453,0.014960050582885742
12Circle,n00100,R01000,s086.kp,529704,25139,0.013968229293823242
12Circle,n00100,R01000,s087.kp,481405,22847,0.012480735778808594
12Circle,n00100,R01000,s088.kp,530501,25177,0.016954421997070312
12Circle,n00100,R01000,s089.kp,526521,24988,0.012967109680175781
12Circle,n00100,R01000,s090.kp,535517,25415,0.016953229904174805
12Circle,n00100,R01000,s091.kp,570054,27054,0.013965129852294922
12Circle,n00100,R01000,s092.kp,592999,28143,0.013477087020874023
12Circle,n00100,R01000,s093.kp,514006,24394,0.016954898834228516
12Circle,n00100,R01000,s094.kp,511705,24285,0.01695537567138672
12Circle,n00100,R01000,s095.kp,527616,25040,0.015957117080688477
12Circle,n00100,R01000,s096.kp,519716,24665,0.013966083526611328
12Circle,n00100,R01000,s097.kp,525718,24950,0.0159604549407959
12Circle,n00100,R01000,s098.kp,533136,25302,0.012964725494384766
12Circle,n00100,R01000,s099.kp,492594,23378,0.010970354080200195
12Circle,n00100,R10000,s000.kp,19329757,289961,0.0922856330871582
12Circle,n00100,R10000,s001.kp,16910610,253672,0.08229708671569824
12Circle,n00100,R10000,s002.kp,18240744,273625,0.09725570678710938
12Circle,n00100,R10000,s003.kp,17859964,267913,0.0952615737915039
12Circle,n00100,R10000,s004.kp,15906729,238613,0.08229970932006836
12Circle,n00100,R10000,s005.kp,16413303,246212,0.0952610969543457
12Circle,n00100,R10000,s006.kp,16898411,253489,0.09326696395874023
12Circle,n00100,R10000,s007.kp,15521881,232840,0.07830810546875
12Circle,n00100,R10000,s008.kp,15188894,227845,0.0797891616821289
12Circle,n00100,R10000,s009.kp,14865248,222990,0.07779121398925781
12Circle,n00100,R10000,s010.kp,15949791,239259,0.08329224586486816
12Circle,n00100,R10000,s011.kp,15592412,233898,0.07232475280761719
12Circle,n00100,R10000,s012.kp,15175164,227639,0.07532143592834473
12Circle,n00100,R10000,s013.kp,16198380,242988,0.08728528022766113
12Circle,n00100,R10000,s014.kp,14966110,224503,0.1441342830657959
12Circle,n00100,R10000,s015.kp,16861681,252938,0.10125017166137695
12Circle,n00100,R10000,s016.kp,14961176,224429,0.08029890060424805
12Circle,n00100,R10000,s017.kp,17728703,265944,0.0773162841796875
12Circle,n00100,R10000,s018.kp,16324971,244887,0.08130455017089844
12Circle,n00100,R10000,s019.kp,15051371,225782,0.09725809097290039
12Circle,n00100,R10000,s020.kp,14635526,219544,0.08429169654846191
12Circle,n00100,R10000,s021.kp,16964007,254473,0.09028148651123047
12Circle,n00100,R10000,s022.kp,18292273,274398,0.08329176902770996
12Circle,n00100,R10000,s023.kp,16672157,250095,0.08928132057189941
12Circle,n00100,R10000,s024.kp,17640509,264621,0.08827662467956543
12Circle,n00100,R10000,s025.kp,15464548,231980,0.07181096076965332
12Circle,n00100,R10000,s026.kp,15986926,239816,0.09026980400085449
12Circle,n00100,R10000,s027.kp,16513165,247710,0.0822904109954834
12Circle,n00100,R10000,s028.kp,14901511,223534,0.08329367637634277
12Circle,n00100,R10000,s029.kp,16720089,250814,0.08529114723205566
12Circle,n00100,R10000,s030.kp,17248594,258742,0.08429336547851562
12Circle,n00100,R10000,s031.kp,16704553,250581,0.08329916000366211
12Circle,n00100,R10000,s032.kp,15631542,234485,0.08030271530151367
12Circle,n00100,R10000,s033.kp,15285493,229294,0.07730531692504883
12Circle,n00100,R10000,s034.kp,17415652,261248,0.10124039649963379
12Circle,n00100,R10000,s035.kp,16562894,248456,0.0797891616821289
12Circle,n00100,R10000,s036.kp,16498033,247483,0.08178162574768066
12Circle,n00100,R10000,s037.kp,16138717,242093,0.06833243370056152
12Circle,n00100,R10000,s038.kp,15356756,230363,0.06534242630004883
12Circle,n00100,R10000,s039.kp,15596342,233957,0.09526395797729492
12Circle,n00100,R10000,s040.kp,16250045,243763,0.09127402305603027
12Circle,n00100,R10000,s041.kp,16770287,251567,0.10224556922912598
12Circle,n00100,R10000,s042.kp,15828335,237437,0.08429455757141113
12Circle,n00100,R10000,s043.kp,17508313,262638,0.08231425285339355
12Circle,n00100,R10000,s044.kp,15126767,226913,0.0783088207244873
12Circle,n00100,R10000,s045.kp,15843263,237661,0.09227371215820312
12Circle,n00100,R10000,s046.kp,14895046,223437,0.07032656669616699
12Circle,n00100,R10000,s047.kp,16698888,250496,0.08078670501708984
12Circle,n00100,R10000,s048.kp,15606943,234116,0.07930660247802734
12Circle,n00100,R10000,s049.kp,16522565,247851,0.09127354621887207
12Circle,n00100,R10000,s050.kp,16416904,246266,0.09526252746582031
12Circle,n00100,R10000,s051.kp,18959105,284401,0.10623741149902344
12Circle,n00100,R10000,s052.kp,16339375,245103,0.08528637886047363
12Circle,n00100,R10000,s053.kp,15811732,237188,0.07930707931518555
12Circle,n00100,R10000,s054.kp,16878148,253185,0.0893251895904541
12Circle,n00100,R10000,s055.kp,16392034,245893,0.08828234672546387
12Circle,n00100,R10000,s056.kp,15407485,231124,0.08828330039978027
12Circle,n00100,R10000,s057.kp,16439633,246607,0.0892784595489502
12Circle,n00100,R10000,s058.kp,16532229,247996,0.07631754875183105
12Circle,n00100,R10000,s059.kp,17178330,257688,0.0952603816986084
12Circle,n00100,R10000,s060.kp,16266244,244006,0.1451280117034912
12Circle,n00100,R10000,s061.kp,15621808,234339,0.09326815605163574
12Circle,n00100,R10000,s062.kp,16299375,244503,0.08827924728393555
12Circle,n00100,R10000,s063.kp,16582428,248749,0.09127235412597656
12Circle,n00100,R10000,s064.kp,16278909,244196,0.07930541038513184
12Circle,n00100,R10000,s065.kp,17364392,260479,0.09426259994506836
12Circle,n00100,R10000,s066.kp,16137118,242069,0.09526968002319336
12Circle,n00100,R10000,s067.kp,16949077,254249,0.09326767921447754
12Circle,n00100,R10000,s068.kp,17413584,261217,0.08728671073913574
12Circle,n00100,R10000,s069.kp,16228178,243435,0.07930612564086914
12Circle,n00100,R10000,s070.kp,16697422,250474,0.09326815605163574
12Circle,n00100,R10000,s071.kp,15162563,227450,0.09725832939147949
12Circle,n00100,R10000,s072.kp,16679423,250204,0.10124945640563965
12Circle,n00100,R10000,s073.kp,15814334,237227,0.07930874824523926
12Circle,n00100,R10000,s074.kp,17614042,264224,0.08030223846435547
12Circle,n00100,R10000,s075.kp,17146196,257206,0.10224509239196777
12Circle,n00100,R10000,s076.kp,16161451,242434,0.0892796516418457
12Circle,n00100,R10000,s077.kp,16128382,241938,0.08628559112548828
12Circle,n00100,R10000,s078.kp,15582877,233755,0.08429932594299316
12Circle,n00100,R10000,s079.kp,15664207,234975,0.07679605484008789
12Circle,n00100,R10000,s080.kp,15987390,239823,0.08029794692993164
12Circle,n00100,R10000,s081.kp,17111135,256680,0.07730817794799805
12Circle,n00100,R10000,s082.kp,16689357,250353,0.08628249168395996
12Circle,n00100,R10000,s083.kp,15345022,230187,0.0633544921875
12Circle,n00100,R10000,s084.kp,16983740,254769,0.08529376983642578
12Circle,n00100,R10000,s085.kp,16952344,254298,0.08777713775634766
12Circle,n00100,R10000,s086.kp,16743819,251170,0.09075927734375
12Circle,n00100,R10000,s087.kp,15215696,228247,0.08876538276672363
12Circle,n00100,R10000,s088.kp,16769950,251562,0.0797889232635498
12Circle,n00100,R10000,s089.kp,16642622,249652,0.08729195594787598
12Circle,n00100,R10000,s090.kp,16927944,253932,0.1356799602508545
12Circle,n00100,R10000,s091.kp,18019819,270311,0.10026812553405762
12Circle,n00100,R10000,s092.kp,18747053,281220,0.08230257034301758
12Circle,n00100,R10000,s093.kp,16246713,243713,0.0777902603149414
12Circle,n00100,R10000,s094.kp,16174582,242631,0.08078455924987793
12Circle,n00100,R10000,s095.kp,16678289,250187,0.09226274490356445
12Circle,n00100,R10000,s096.kp,16427369,246423,0.07531499862670898
12Circle,n00100,R10000,s097.kp,16617360,249273,0.08229207992553711
12Circle,n00100,R10000,s098.kp,16852748,252804,0.07532048225402832
12Circle,n00100,R10000,s099.kp,15570947,233576,0.08243131637573242
12Circle,n00200,R01000,s000.kp,1086483,51563,0.03191542625427246
12Circle,n00200,R01000,s001.kp,1013639,48106,0.0374140739440918
12Circle,n00200,R01000,s002.kp,1032473,49000,0.028922557830810547
12Circle,n00200,R01000,s003.kp,1071560,50855,0.029917478561401367
