class,n,R,s,totalValue,totalWeight,processingTime
11ProfitCeiling,n00050,R01000,s055.kp,12084,12087,0.007978677749633789
11ProfitCeiling,n00050,R01000,s056.kp,11199,11204,0.007982015609741211
11ProfitCeiling,n00050,R01000,s057.kp,12879,12887,0.008494138717651367
11ProfitCeiling,n00050,R01000,s058.kp,12015,12025,0.00797891616821289
11ProfitCeiling,n00050,R01000,s059.kp,13614,13618,0.006982564926147461
11ProfitCeiling,n00050,R01000,s060.kp,11391,11398,0.007979393005371094
11ProfitCeiling,n00050,R01000,s061.kp,11178,11181,0.007976770401000977
11ProfitCeiling,n00050,R01000,s062.kp,12333,12339,0.007981061935424805
11ProfitCeiling,n00050,R01000,s063.kp,12774,12781,0.007978439331054688
11ProfitCeiling,n00050,R01000,s064.kp,11442,11449,0.007977485656738281
11ProfitCeiling,n00050,R01000,s065.kp,12759,12767,0.011967658996582031
11ProfitCeiling,n00050,R01000,s066.kp,12516,12523,0.009972572326660156
11ProfitCeiling,n00050,R01000,s067.kp,11661,11666,0.00897669792175293
11ProfitCeiling,n00050,R01000,s068.kp,13065,13075,0.010970115661621094
11ProfitCeiling,n00050,R01000,s069.kp,11484,11488,0.009974002838134766
11ProfitCeiling,n00050,R01000,s070.kp,13380,13391,0.011973381042480469
11ProfitCeiling,n00050,R01000,s071.kp,10446,10454,0.006499767303466797
11ProfitCeiling,n00050,R01000,s072.kp,12102,12106,0.007976055145263672
11ProfitCeiling,n00050,R01000,s073.kp,11829,11836,0.0069806575775146484
11ProfitCeiling,n00050,R01000,s074.kp,13278,13285,0.0109710693359375
11ProfitCeiling,n00050,R01000,s075.kp,11685,11696,0.008976459503173828
11ProfitCeiling,n00050,R01000,s076.kp,13242,13249,0.008976221084594727
11ProfitCeiling,n00050,R01000,s077.kp,12222,12225,0.008980035781860352
11ProfitCeiling,n00050,R01000,s078.kp,12057,12066,0.009493350982666016
11ProfitCeiling,n00050,R01000,s079.kp,10878,10881,0.009970664978027344
11ProfitCeiling,n00050,R01000,s080.kp,11628,11632,0.00797724723815918
11ProfitCeiling,n00050,R01000,s081.kp,12345,12351,0.010968685150146484
11ProfitCeiling,n00050,R01000,s082.kp,11952,11964,0.011968612670898438
11ProfitCeiling,n00050,R01000,s083.kp,12225,12232,0.010972261428833008
11ProfitCeiling,n00050,R01000,s084.kp,11700,11703,0.009493350982666016
11ProfitCeiling,n00050,R01000,s085.kp,12597,12605,0.010968923568725586
11ProfitCeiling,n00050,R01000,s086.kp,12558,12566,0.009973287582397461
11ProfitCeiling,n00050,R01000,s087.kp,12693,12701,0.008976459503173828
11ProfitCeiling,n00050,R01000,s088.kp,12021,12026,0.006982326507568359
11ProfitCeiling,n00050,R01000,s089.kp,13200,13208,0.008974075317382812
11ProfitCeiling,n00050,R01000,s090.kp,12330,12339,0.007981300354003906
11ProfitCeiling,n00050,R01000,s091.kp,13437,13448,0.010491609573364258
11ProfitCeiling,n00050,R01000,s092.kp,13830,13832,0.009973526000976562
11ProfitCeiling,n00050,R01000,s093.kp,12447,12451,0.00997304916381836
11ProfitCeiling,n00050,R01000,s094.kp,11880,11888,0.008975505828857422
11ProfitCeiling,n00050,R01000,s095.kp,11439,11444,0.010970115661621094
11ProfitCeiling,n00050,R01000,s096.kp,12837,12842,0.007979393005371094
11ProfitCeiling,n00050,R01000,s097.kp,11520,11522,0.007980585098266602
11ProfitCeiling,n00050,R01000,s098.kp,12624,12633,0.010488271713256836
11ProfitCeiling,n00050,R01000,s099.kp,12780,12788,0.009972810745239258
11ProfitCeiling,n00050,R10000,s000.kp,142272,142282,0.0249326229095459
11ProfitCeiling,n00050,R10000,s001.kp,117819,117819,0.023935794830322266
11ProfitCeiling,n00050,R10000,s002.kp,135603,135606,0.025448083877563477
11ProfitCeiling,n00050,R10000,s003.kp,132021,132031,0.022938966751098633
11ProfitCeiling,n00050,R10000,s004.kp,122523,122528,0.02393317222595215
11ProfitCeiling,n00050,R10000,s005.kp,127080,127092,0.022943496704101562
11ProfitCeiling,n00050,R10000,s006.kp,133152,133161,0.025930404663085938
11ProfitCeiling,n00050,R10000,s007.kp,104667,104671,0.02194070816040039
11ProfitCeiling,n00050,R10000,s008.kp,118092,118103,0.023936986923217773
11ProfitCeiling,n00050,R10000,s009.kp,108231,108240,0.01946234703063965
11ProfitCeiling,n00050,R10000,s010.kp,124887,124893,0.0738072395324707
11ProfitCeiling,n00050,R10000,s011.kp,126459,126463,0.03641939163208008
11ProfitCeiling,n00050,R10000,s012.kp,116205,116208,0.029920339584350586
11ProfitCeiling,n00050,R10000,s013.kp,125355,125363,0.02593398094177246
11ProfitCeiling,n00050,R10000,s014.kp,118122,118127,0.021942853927612305
11ProfitCeiling,n00050,R10000,s015.kp,130776,130779,0.022938251495361328
11ProfitCeiling,n00050,R10000,s016.kp,119172,119182,0.019948482513427734
11ProfitCeiling,n00050,R10000,s017.kp,140592,140602,0.02943730354309082
11ProfitCeiling,n00050,R10000,s018.kp,121125,121126,0.023935794830322266
11ProfitCeiling,n00050,R10000,s019.kp,114990,114993,0.025933265686035156
11ProfitCeiling,n00050,R10000,s020.kp,116667,116673,0.029440641403198242
11ProfitCeiling,n00050,R10000,s021.kp,120570,120575,0.03091740608215332
11ProfitCeiling,n00050,R10000,s022.kp,139944,139946,0.031917572021484375
11ProfitCeiling,n00050,R10000,s023.kp,112281,112283,0.021459341049194336
11ProfitCeiling,n00050,R10000,s024.kp,137682,137686,0.024932861328125
11ProfitCeiling,n00050,R10000,s025.kp,113736,113744,0.019946813583374023
11ProfitCeiling,n00050,R10000,s026.kp,129603,129609,0.026447534561157227
11ProfitCeiling,n00050,R10000,s027.kp,132627,132639,0.026926040649414062
11ProfitCeiling,n00050,R10000,s028.kp,105651,105657,0.018949270248413086
11ProfitCeiling,n00050,R10000,s029.kp,120867,120877,0.024935483932495117
11ProfitCeiling,n00050,R10000,s030.kp,131172,131185,0.02644515037536621
11ProfitCeiling,n00050,R10000,s031.kp,115038,115048,0.024932146072387695
11ProfitCeiling,n00050,R10000,s032.kp,113133,113143,0.02094101905822754
11ProfitCeiling,n00050,R10000,s033.kp,120969,120975,0.021459579467773438
11ProfitCeiling,n00050,R10000,s034.kp,132873,132881,0.022938966751098633
11ProfitCeiling,n00050,R10000,s035.kp,129621,129630,0.025928974151611328
11ProfitCeiling,n00050,R10000,s036.kp,139344,139346,0.0269320011138916
11ProfitCeiling,n00050,R10000,s037.kp,126936,126941,0.019946575164794922
11ProfitCeiling,n00050,R10000,s038.kp,112320,112324,0.021973371505737305
11ProfitCeiling,n00050,R10000,s039.kp,120243,120248,0.020909547805786133
11ProfitCeiling,n00050,R10000,s040.kp,122082,122089,0.02045750617980957
11ProfitCeiling,n00050,R10000,s041.kp,123282,123294,0.021892547607421875
11ProfitCeiling,n00050,R10000,s042.kp,111564,111568,0.01695561408996582
11ProfitCeiling,n00050,R10000,s043.kp,128172,128174,0.02293872833251953
11ProfitCeiling,n00050,R10000,s044.kp,112422,112430,0.021456480026245117
11ProfitCeiling,n00050,R10000,s045.kp,119820,119826,0.027924299240112305
11ProfitCeiling,n00050,R10000,s046.kp,113718,113723,0.02988600730895996
11ProfitCeiling,n00050,R10000,s047.kp,124422,124429,0.029438257217407227
11ProfitCeiling,n00050,R10000,s048.kp,104592,104600,0.025931596755981445
11ProfitCeiling,n00050,R10000,s049.kp,116811,116818,0.03690457344055176
11ProfitCeiling,n00050,R10000,s050.kp,142395,142402,0.04041004180908203
11ProfitCeiling,n00050,R10000,s051.kp,143472,143482,0.042888641357421875
11ProfitCeiling,n00050,R10000,s052.kp,113862,113866,0.046393394470214844
11ProfitCeiling,n00050,R10000,s053.kp,119664,119669,0.04289126396179199
11ProfitCeiling,n00050,R10000,s054.kp,125973,125984,0.03789806365966797
11ProfitCeiling,n00050,R10000,s055.kp,120762,120766,0.03690838813781738
11ProfitCeiling,n00050,R10000,s056.kp,111942,111948,0.030435562133789062
11ProfitCeiling,n00050,R10000,s057.kp,128766,128777,0.02792835235595703
11ProfitCeiling,n00050,R10000,s058.kp,120168,120173,0.026931285858154297
11ProfitCeiling,n00050,R10000,s059.kp,136074,136079,0.0264432430267334
11ProfitCeiling,n00050,R10000,s060.kp,113889,113897,0.02396845817565918
11ProfitCeiling,n00050,R10000,s061.kp,111711,111719,0.018949031829833984
11ProfitCeiling,n00050,R10000,s062.kp,123306,123313,0.0264437198638916
11ProfitCeiling,n00050,R10000,s063.kp,127704,127712,0.025930166244506836
11ProfitCeiling,n00050,R10000,s064.kp,114384,114390,0.025933027267456055
11ProfitCeiling,n00050,R10000,s065.kp,127581,127589,0.025455474853515625
11ProfitCeiling,n00050,R10000,s066.kp,125127,125136,0.0249330997467041
11ProfitCeiling,n00050,R10000,s067.kp,116580,116587,0.022939205169677734
11ProfitCeiling,n00050,R10000,s068.kp,130647,130655,0.023940086364746094
11ProfitCeiling,n00050,R10000,s069.kp,114753,114757,0.02544856071472168
11ProfitCeiling,n00050,R10000,s070.kp,133806,133814,0.02393317222595215
11ProfitCeiling,n00050,R10000,s071.kp,104433,104443,0.01994633674621582
11ProfitCeiling,n00050,R10000,s072.kp,120966,120967,0.023456811904907227
11ProfitCeiling,n00050,R10000,s073.kp,118251,118251,0.02992081642150879
11ProfitCeiling,n00050,R10000,s074.kp,132726,132732,0.02792525291442871
11ProfitCeiling,n00050,R10000,s075.kp,116847,116853,0.023451805114746094
11ProfitCeiling,n00050,R10000,s076.kp,132387,132391,0.028921842575073242
11ProfitCeiling,n00050,R10000,s077.kp,122142,122151,0.028921842575073242
11ProfitCeiling,n00050,R10000,s078.kp,120546,120547,0.026449203491210938
11ProfitCeiling,n00050,R10000,s079.kp,108702,108710,0.02393484115600586
11ProfitCeiling,n00050,R10000,s080.kp,116226,116229,0.025930404663085938
11ProfitCeiling,n00050,R10000,s081.kp,123429,123436,0.0239408016204834
11ProfitCeiling,n00050,R10000,s082.kp,119532,119535,0.02843785285949707
11ProfitCeiling,n00050,R10000,s083.kp,122229,122234,0.027924299240112305
11ProfitCeiling,n00050,R10000,s084.kp,116928,116934,0.028926372528076172
11ProfitCeiling,n00050,R10000,s085.kp,125928,125935,0.021460533142089844
11ProfitCeiling,n00050,R10000,s086.kp,125550,125561,0.022939443588256836
11ProfitCeiling,n00050,R10000,s087.kp,126891,126900,0.023935556411743164
11ProfitCeiling,n00050,R10000,s088.kp,120147,120152,0.021942853927612305
11ProfitCeiling,n00050,R10000,s089.kp,131964,131968,0.030917644500732422
11ProfitCeiling,n00050,R10000,s090.kp,123276,123284,0.03091740608215332
11ProfitCeiling,n00050,R10000,s091.kp,134361,134372,0.024457693099975586
11ProfitCeiling,n00050,R10000,s092.kp,138201,138210,0.028920650482177734
11ProfitCeiling,n00050,R10000,s093.kp,124398,124405,0.020943403244018555
11ProfitCeiling,n00050,R10000,s094.kp,118755,118761,0.020947933197021484
11ProfitCeiling,n00050,R10000,s095.kp,114336,114336,0.019460678100585938
11ProfitCeiling,n00050,R10000,s096.kp,128304,128309,0.02194070816040039
11ProfitCeiling,n00050,R10000,s097.kp,115110,115118,0.02094435691833496
11ProfitCeiling,n00050,R10000,s098.kp,126216,126220,0.021945476531982422
11ProfitCeiling,n00050,R10000,s099.kp,127779,127787,0.021453857421875
11ProfitCeiling,n00100,R01000,s000.kp,29001,29015,0.013962745666503906
11ProfitCeiling,n00100,R01000,s001.kp,25377,25389,0.016955137252807617
11ProfitCeiling,n00100,R01000,s002.kp,27372,27381,0.016955137252807617
11ProfitCeiling,n00100,R01000,s003.kp,26805,26811,0.01347804069519043
11ProfitCeiling,n00100,R01000,s004.kp,23874,23880,0.015956878662109375
11ProfitCeiling,n00100,R01000,s005.kp,24627,24640,0.015958070755004883
11ProfitCeiling,n00100,R01000,s006.kp,25356,25372,0.03490900993347168
11ProfitCeiling,n00100,R01000,s007.kp,23301,23305,0.019947528839111328
11ProfitCeiling,n00100,R01000,s008.kp,22800,22805,0.01296234130859375
11ProfitCeiling,n00100,R01000,s009.kp,22320,22323,0.018950462341308594
11ProfitCeiling,n00100,R01000,s010.kp,23937,23947,0.01795649528503418
11ProfitCeiling,n00100,R01000,s011.kp,23403,23412,0.01695394515991211
11ProfitCeiling,n00100,R01000,s012.kp,22773,22786,0.013961076736450195
11ProfitCeiling,n00100,R01000,s013.kp,24309,24320,0.01396036148071289
11ProfitCeiling,n00100,R01000,s014.kp,22458,22471,0.013960838317871094
11ProfitCeiling,n00100,R01000,s015.kp,25308,25314,0.013486146926879883
11ProfitCeiling,n00100,R01000,s016.kp,22452,22466,0.010969400405883789
11ProfitCeiling,n00100,R01000,s017.kp,26607,26614,0.011967182159423828
11ProfitCeiling,n00100,R01000,s018.kp,24498,24510,0.010970592498779297
11ProfitCeiling,n00100,R01000,s019.kp,22596,22598,0.010970830917358398
11ProfitCeiling,n00100,R01000,s020.kp,21969,21976,0.013960599899291992
11ProfitCeiling,n00100,R01000,s021.kp,25455,25468,0.01846599578857422
11ProfitCeiling,n00100,R01000,s022.kp,27444,27461,0.016951799392700195
11ProfitCeiling,n00100,R01000,s023.kp,25017,25028,0.015958309173583984
11ProfitCeiling,n00100,R01000,s024.kp,26469,26483,0.013963937759399414
11ProfitCeiling,n00100,R01000,s025.kp,23205,23220,0.012968301773071289
11ProfitCeiling,n00100,R01000,s026.kp,23994,24000,0.014479875564575195
11ProfitCeiling,n00100,R01000,s027.kp,24789,24793,0.01196742057800293
11ProfitCeiling,n00100,R01000,s028.kp,22365,22374,0.010971546173095703
11ProfitCeiling,n00100,R01000,s029.kp,25086,25099,0.010970354080200195
11ProfitCeiling,n00100,R01000,s030.kp,25884,25896,0.010971784591674805
11ProfitCeiling,n00100,R01000,s031.kp,25068,25079,0.013964414596557617
11ProfitCeiling,n00100,R01000,s032.kp,23460,23469,0.010485172271728516
11ProfitCeiling,n00100,R01000,s033.kp,22944,22950,0.011967897415161133
11ProfitCeiling,n00100,R01000,s034.kp,26133,26144,0.01296544075012207
11ProfitCeiling,n00100,R01000,s035.kp,24855,24866,0.01495981216430664
11ProfitCeiling,n00100,R01000,s036.kp,24765,24770,0.013965606689453125
11ProfitCeiling,n00100,R01000,s037.kp,24216,24229,0.015470027923583984
11ProfitCeiling,n00100,R01000,s038.kp,23055,23057,0.012965202331542969
11ProfitCeiling,n00100,R01000,s039.kp,23403,23415,0.014960527420043945
11ProfitCeiling,n00100,R01000,s040.kp,24387,24395,0.014961004257202148
11ProfitCeiling,n00100,R01000,s041.kp,25164,25180,0.0139617919921875
11ProfitCeiling,n00100,R01000,s042.kp,23748,23762,0.013481855392456055
11ProfitCeiling,n00100,R01000,s043.kp,26274,26286,0.012965917587280273
11ProfitCeiling,n00100,R01000,s044.kp,22701,22713,0.012965202331542969
11ProfitCeiling,n00100,R01000,s045.kp,23778,23786,0.017953157424926758
11ProfitCeiling,n00100,R01000,s046.kp,22350,22362,0.012963533401489258
11ProfitCeiling,n00100,R01000,s047.kp,25062,25068,0.014476537704467773
11ProfitCeiling,n00100,R01000,s048.kp,23418,23432,0.010970592498779297
11ProfitCeiling,n00100,R01000,s049.kp,24792,24805,0.011968851089477539
11ProfitCeiling,n00100,R01000,s050.kp,24636,24649,0.012964963912963867
11ProfitCeiling,n00100,R01000,s051.kp,28452,28463,0.01595759391784668
11ProfitCeiling,n00100,R01000,s052.kp,24528,24533,0.01197195053100586
11ProfitCeiling,n00100,R01000,s053.kp,23730,23741,0.015958309173583984
11ProfitCeiling,n00100,R01000,s054.kp,25323,25339,0.01196908950805664
11ProfitCeiling,n00100,R01000,s055.kp,24600,24611,0.012966632843017578
11ProfitCeiling,n00100,R01000,s056.kp,23124,23132,0.014957427978515625
11ProfitCeiling,n00100,R01000,s057.kp,24672,24683,0.010974645614624023
11ProfitCeiling,n00100,R01000,s058.kp,24801,24819,0.017470836639404297
11ProfitCeiling,n00100,R01000,s059.kp,25782,25790,0.012964963912963867
11ProfitCeiling,n00100,R01000,s060.kp,24414,24421,0.011969327926635742
11ProfitCeiling,n00100,R01000,s061.kp,23448,23451,0.01795029640197754
11ProfitCeiling,n00100,R01000,s062.kp,24459,24469,0.017956256866455078
11ProfitCeiling,n00100,R01000,s063.kp,24882,24894,0.014963626861572266
11ProfitCeiling,n00100,R01000,s064.kp,24432,24440,0.014959096908569336
11ProfitCeiling,n00100,R01000,s065.kp,26058,26066,0.014957904815673828
11ProfitCeiling,n00100,R01000,s066.kp,24213,24227,0.01695418357849121
11ProfitCeiling,n00100,R01000,s067.kp,25434,25447,0.016478776931762695
11ProfitCeiling,n00100,R01000,s068.kp,26133,26146,0.01994919776916504
11ProfitCeiling,n00100,R01000,s069.kp,24354,24366,0.014966011047363281
11ProfitCeiling,n00100,R01000,s070.kp,25050,25066,0.012965917587280273
11ProfitCeiling,n00100,R01000,s071.kp,22752,22764,0.013963460922241211
11ProfitCeiling,n00100,R01000,s072.kp,25035,25040,0.019465923309326172
11ProfitCeiling,n00100,R01000,s073.kp,23733,23741,0.012965202331542969
11ProfitCeiling,n00100,R01000,s074.kp,26430,26444,0.01794910430908203
11ProfitCeiling,n00100,R01000,s075.kp,25728,25741,0.012966156005859375
11ProfitCeiling,n00100,R01000,s076.kp,24255,24265,0.011974811553955078
11ProfitCeiling,n00100,R01000,s077.kp,24204,24214,0.018464326858520508
11ProfitCeiling,n00100,R01000,s078.kp,23382,23395,0.012965679168701172
11ProfitCeiling,n00100,R01000,s079.kp,23514,23519,0.012966394424438477
11ProfitCeiling,n00100,R01000,s080.kp,23997,24004,0.013966798782348633
11ProfitCeiling,n00100,R01000,s081.kp,25677,25686,0.012968063354492188
11ProfitCeiling,n00100,R01000,s082.kp,25041,25057,0.012495279312133789
11ProfitCeiling,n00100,R01000,s083.kp,23028,23042,0.014962196350097656
11ProfitCeiling,n00100,R01000,s084.kp,25494,25500,0.01296544075012207
11ProfitCeiling,n00100,R01000,s085.kp,25440,25452,0.01495981216430664
11ProfitCeiling,n00100,R01000,s086.kp,25128,25138,0.019950151443481445
11ProfitCeiling,n00100,R01000,s087.kp,22833,22847,0.012481212615966797
11ProfitCeiling,n00100,R01000,s088.kp,25167,25175,0.011969804763793945
11ProfitCeiling,n00100,R01000,s089.kp,24975,24987,0.016953706741333008
11ProfitCeiling,n00100,R01000,s090.kp,25401,25413,0.013962268829345703
11ProfitCeiling,n00100,R01000,s091.kp,27042,27054,0.011965274810791016
11ProfitCeiling,n00100,R01000,s092.kp,28134,28142,0.013478755950927734
11ProfitCeiling,n00100,R01000,s093.kp,24381,24392,0.010973691940307617
11ProfitCeiling,n00100,R01000,s094.kp,24267,24283,0.010971307754516602
11ProfitCeiling,n00100,R01000,s095.kp,25029,25039,0.011966943740844727
11ProfitCeiling,n00100,R01000,s096.kp,24657,24664,0.010971546173095703
11ProfitCeiling,n00100,R01000,s097.kp,24942,24949,0.01097416877746582
11ProfitCeiling,n00100,R01000,s098.kp,25293,25301,0.011474132537841797
11ProfitCeiling,n00100,R01000,s099.kp,23367,23377,0.011967658996582031
11ProfitCeiling,n00100,R10000,s000.kp,289947,289959,0.08030009269714355
11ProfitCeiling,n00100,R10000,s001.kp,253662,253670,0.08380746841430664
11ProfitCeiling,n00100,R10000,s002.kp,273618,273624,0.08728218078613281
11ProfitCeiling,n00100,R10000,s003.kp,267894,267911,0.07830452919006348
11ProfitCeiling,n00100,R10000,s004.kp,238599,238612,0.08529281616210938
11ProfitCeiling,n00100,R10000,s005.kp,246192,246211,0.09426093101501465
11ProfitCeiling,n00100,R10000,s006.kp,253476,253488,0.09227395057678223
11ProfitCeiling,n00100,R10000,s007.kp,232833,232839,0.08429288864135742
11ProfitCeiling,n00100,R10000,s008.kp,227826,227845,0.08628702163696289
11ProfitCeiling,n00100,R10000,s009.kp,222972,222988,0.07931709289550781
11ProfitCeiling,n00100,R10000,s010.kp,239247,239258,0.0773172378540039
11ProfitCeiling,n00100,R10000,s011.kp,233889,233898,0.07280445098876953
11ProfitCeiling,n00100,R10000,s012.kp,227631,227638,0.06932950019836426
11ProfitCeiling,n00100,R10000,s013.kp,242976,242986,0.07531476020812988
11ProfitCeiling,n00100,R10000,s014.kp,224493,224502,0.07930493354797363
11ProfitCeiling,n00100,R10000,s015.kp,252933,252937,0.09326672554016113
11ProfitCeiling,n00100,R10000,s016.kp,224412,224427,0.08229589462280273
11ProfitCeiling,n00100,R10000,s017.kp,265929,265942,0.09027266502380371
11ProfitCeiling,n00100,R10000,s018.kp,244878,244885,0.0892794132232666
11ProfitCeiling,n00100,R10000,s019.kp,225780,225782,0.08577322959899902
11ProfitCeiling,n00100,R10000,s020.kp,219534,219544,0.0738067626953125
11ProfitCeiling,n00100,R10000,s021.kp,254463,254473,0.07532095909118652
11ProfitCeiling,n00100,R10000,s022.kp,274389,274396,0.08528900146484375
11ProfitCeiling,n00100,R10000,s023.kp,250089,250093,0.08130455017089844
11ProfitCeiling,n00100,R10000,s024.kp,264612,264621,0.08628582954406738
11ProfitCeiling,n00100,R10000,s025.kp,231963,231979,0.0743260383605957
11ProfitCeiling,n00100,R10000,s026.kp,239808,239814,0.07080984115600586
11ProfitCeiling,n00100,R10000,s027.kp,247698,247710,0.07830262184143066
11ProfitCeiling,n00100,R10000,s028.kp,223521,223532,0.08030295372009277
11ProfitCeiling,n00100,R10000,s029.kp,250800,250813,0.07631659507751465
11ProfitCeiling,n00100,R10000,s030.kp,258726,258741,0.08332395553588867
11ProfitCeiling,n00100,R10000,s031.kp,250563,250579,0.08227014541625977
11ProfitCeiling,n00100,R10000,s032.kp,234468,234482,0.0862891674041748
11ProfitCeiling,n00100,R10000,s033.kp,229287,229294,0.07280492782592773
11ProfitCeiling,n00100,R10000,s034.kp,261234,261248,0.08229541778564453
11ProfitCeiling,n00100,R10000,s035.kp,248442,248454,0.07232284545898438
11ProfitCeiling,n00100,R10000,s036.kp,247479,247483,0.12218928337097168
11ProfitCeiling,n00100,R10000,s037.kp,242082,242093,0.07431411743164062
11ProfitCeiling,n00100,R10000,s038.kp,230352,230362,0.07732081413269043
11ProfitCeiling,n00100,R10000,s039.kp,233946,233955,0.07931017875671387
11ProfitCeiling,n00100,R10000,s040.kp,243753,243761,0.08030223846435547
11ProfitCeiling,n00100,R10000,s041.kp,251550,251567,0.07779455184936523
11ProfitCeiling,n00100,R10000,s042.kp,237423,237435,0.0777900218963623
11ProfitCeiling,n00100,R10000,s043.kp,262632,262637,0.0842890739440918
11ProfitCeiling,n00100,R10000,s044.kp,226899,226911,0.08927464485168457
11ProfitCeiling,n00100,R10000,s045.kp,237651,237660,0.08033370971679688
11ProfitCeiling,n00100,R10000,s046.kp,223431,223437,0.07431626319885254
11ProfitCeiling,n00100,R10000,s047.kp,250485,250496,0.07631492614746094
11ProfitCeiling,n00100,R10000,s048.kp,234108,234114,0.08732032775878906
11ProfitCeiling,n00100,R10000,s049.kp,247839,247849,0.0982522964477539
11ProfitCeiling,n00100,R10000,s050.kp,246252,246265,0.09526300430297852
11ProfitCeiling,n00100,R10000,s051.kp,284379,284400,0.09326362609863281
11ProfitCeiling,n00100,R10000,s052.kp,245094,245103,0.07181215286254883
11ProfitCeiling,n00100,R10000,s053.kp,237180,237185,0.07280564308166504
11ProfitCeiling,n00100,R10000,s054.kp,253170,253185,0.07731270790100098
11ProfitCeiling,n00100,R10000,s055.kp,245886,245891,0.0763084888458252
11ProfitCeiling,n00100,R10000,s056.kp,231114,231124,0.07332587242126465
