class,n,R,s,totalValue,totalWeight,processingTime
09SpannerStronglyCorrelated,n00050,R01000,s099.kp,19600,3600,0.0054931640625
09SpannerStronglyCorrelated,n00050,R10000,s000.kp,285753,116753,0.01019144058227539
09SpannerStronglyCorrelated,n00050,R10000,s001.kp,272904,64904,0.014000415802001953
09SpannerStronglyCorrelated,n00050,R10000,s002.kp,287138,133138,0.03229975700378418
09SpannerStronglyCorrelated,n00050,R10000,s003.kp,255918,53918,0.012818574905395508
09SpannerStronglyCorrelated,n00050,R10000,s004.kp,198664,21664,0.012335538864135742
09SpannerStronglyCorrelated,n00050,R10000,s005.kp,212760,78760,0.012443780899047852
09SpannerStronglyCorrelated,n00050,R10000,s006.kp,239323,100323,0.01812887191772461
09SpannerStronglyCorrelated,n00050,R10000,s007.kp,178124,27124,0.009994029998779297
09SpannerStronglyCorrelated,n00050,R10000,s008.kp,208158,57158,0.01299905776977539
09SpannerStronglyCorrelated,n00050,R10000,s009.kp,171830,45830,0.013113737106323242
09SpannerStronglyCorrelated,n00050,R10000,s010.kp,219756,65756,0.015234947204589844
09SpannerStronglyCorrelated,n00050,R10000,s011.kp,195494,57494,0.013448953628540039
09SpannerStronglyCorrelated,n00050,R10000,s012.kp,177301,56301,0.01829218864440918
09SpannerStronglyCorrelated,n00050,R10000,s013.kp,203590,57590,0.014272212982177734
09SpannerStronglyCorrelated,n00050,R10000,s014.kp,239958,39958,0.011479854583740234
09SpannerStronglyCorrelated,n00050,R10000,s015.kp,297638,83638,0.018014907836914062
09SpannerStronglyCorrelated,n00050,R10000,s016.kp,191340,47340,0.006656646728515625
09SpannerStronglyCorrelated,n00050,R10000,s017.kp,251338,84338,0.01549077033996582
09SpannerStronglyCorrelated,n00050,R10000,s018.kp,227441,50441,0.011889457702636719
09SpannerStronglyCorrelated,n00050,R10000,s019.kp,209021,80021,0.015176057815551758
09SpannerStronglyCorrelated,n00050,R10000,s020.kp,221659,88659,0.018011808395385742
09SpannerStronglyCorrelated,n00050,R10000,s021.kp,255000,54000,0.008222341537475586
09SpannerStronglyCorrelated,n00050,R10000,s022.kp,290753,67753,0.015466690063476562
09SpannerStronglyCorrelated,n00050,R10000,s023.kp,259572,118572,0.01562786102294922
09SpannerStronglyCorrelated,n00050,R10000,s024.kp,235730,93730,0.023569345474243164
09SpannerStronglyCorrelated,n00050,R10000,s025.kp,230404,68404,0.009142875671386719
09SpannerStronglyCorrelated,n00050,R10000,s026.kp,229970,54970,0.012873649597167969
09SpannerStronglyCorrelated,n00050,R10000,s027.kp,230693,85693,0.016959190368652344
09SpannerStronglyCorrelated,n00050,R10000,s028.kp,134563,12563,0.005610942840576172
09SpannerStronglyCorrelated,n00050,R10000,s029.kp,220648,56648,0.008917093276977539
09SpannerStronglyCorrelated,n00050,R10000,s030.kp,203182,42182,0.007994890213012695
09SpannerStronglyCorrelated,n00050,R10000,s031.kp,187248,8248,0.004986286163330078
09SpannerStronglyCorrelated,n00050,R10000,s032.kp,186084,18084,0.0059854984283447266
09SpannerStronglyCorrelated,n00050,R10000,s033.kp,211450,72450,0.0059833526611328125
09SpannerStronglyCorrelated,n00050,R10000,s034.kp,229920,74920,0.00950479507446289
09SpannerStronglyCorrelated,n00050,R10000,s035.kp,251664,83664,0.010632038116455078
09SpannerStronglyCorrelated,n00050,R10000,s036.kp,242946,75946,0.017262697219848633
09SpannerStronglyCorrelated,n00050,R10000,s037.kp,257421,56421,0.011253833770751953
09SpannerStronglyCorrelated,n00050,R10000,s038.kp,224756,70756,0.014589071273803711
09SpannerStronglyCorrelated,n00050,R10000,s039.kp,179590,34590,0.005093097686767578
09SpannerStronglyCorrelated,n00050,R10000,s040.kp,240008,76008,0.010265111923217773
09SpannerStronglyCorrelated,n00050,R10000,s041.kp,181761,31761,0.00998377799987793
09SpannerStronglyCorrelated,n00050,R10000,s042.kp,250108,37108,0.013470888137817383
09SpannerStronglyCorrelated,n00050,R10000,s043.kp,244007,51007,0.012626886367797852
09SpannerStronglyCorrelated,n00050,R10000,s044.kp,195126,54126,0.013512372970581055
09SpannerStronglyCorrelated,n00050,R10000,s045.kp,183596,43596,0.012655973434448242
09SpannerStronglyCorrelated,n00050,R10000,s046.kp,241261,78261,0.013031244277954102
09SpannerStronglyCorrelated,n00050,R10000,s047.kp,198043,49043,0.014005422592163086
09SpannerStronglyCorrelated,n00050,R10000,s048.kp,220406,42406,0.01151728630065918
09SpannerStronglyCorrelated,n00050,R10000,s049.kp,218265,32265,0.00856781005859375
09SpannerStronglyCorrelated,n00050,R10000,s050.kp,207696,44696,0.012501001358032227
09SpannerStronglyCorrelated,n00050,R10000,s051.kp,240082,58082,0.016153573989868164
09SpannerStronglyCorrelated,n00050,R10000,s052.kp,260827,57827,0.010541439056396484
09SpannerStronglyCorrelated,n00050,R10000,s053.kp,239504,87504,0.03481888771057129
09SpannerStronglyCorrelated,n00050,R10000,s054.kp,247185,63185,0.01400899887084961
09SpannerStronglyCorrelated,n00050,R10000,s055.kp,278222,57222,0.011476278305053711
09SpannerStronglyCorrelated,n00050,R10000,s056.kp,235338,89338,0.015491485595703125
09SpannerStronglyCorrelated,n00050,R10000,s057.kp,223734,42734,0.00850367546081543
09SpannerStronglyCorrelated,n00050,R10000,s058.kp,204419,45419,0.0069849491119384766
09SpannerStronglyCorrelated,n00050,R10000,s059.kp,288135,79135,0.006493568420410156
09SpannerStronglyCorrelated,n00050,R10000,s060.kp,208872,52872,0.0070362091064453125
09SpannerStronglyCorrelated,n00050,R10000,s061.kp,211554,65554,0.013015031814575195
09SpannerStronglyCorrelated,n00050,R10000,s062.kp,256792,72792,0.018258094787597656
09SpannerStronglyCorrelated,n00050,R10000,s063.kp,198098,45098,0.013179302215576172
09SpannerStronglyCorrelated,n00050,R10000,s064.kp,198114,63114,0.008299589157104492
09SpannerStronglyCorrelated,n00050,R10000,s065.kp,194441,41441,0.005985736846923828
09SpannerStronglyCorrelated,n00050,R10000,s066.kp,230367,25367,0.01250314712524414
09SpannerStronglyCorrelated,n00050,R10000,s067.kp,265036,58036,0.010689258575439453
09SpannerStronglyCorrelated,n00050,R10000,s068.kp,269695,108695,0.030448436737060547
09SpannerStronglyCorrelated,n00050,R10000,s069.kp,233883,39883,0.014786005020141602
09SpannerStronglyCorrelated,n00050,R10000,s070.kp,275184,83184,0.01599431037902832
09SpannerStronglyCorrelated,n00050,R10000,s071.kp,190255,49255,0.011176586151123047
09SpannerStronglyCorrelated,n00050,R10000,s072.kp,248270,36270,0.0055084228515625
09SpannerStronglyCorrelated,n00050,R10000,s073.kp,200556,42556,0.006669759750366211
09SpannerStronglyCorrelated,n00050,R10000,s074.kp,282901,104901,0.01780414581298828
09SpannerStronglyCorrelated,n00050,R10000,s075.kp,204094,58094,0.01149606704711914
09SpannerStronglyCorrelated,n00050,R10000,s076.kp,258361,80361,0.015012979507446289
09SpannerStronglyCorrelated,n00050,R10000,s077.kp,222422,60422,0.012075185775756836
09SpannerStronglyCorrelated,n00050,R10000,s078.kp,270293,70293,0.016489267349243164
09SpannerStronglyCorrelated,n00050,R10000,s079.kp,215036,27036,0.009497404098510742
09SpannerStronglyCorrelated,n00050,R10000,s080.kp,223446,49446,0.0045032501220703125
09SpannerStronglyCorrelated,n00050,R10000,s081.kp,212808,62808,0.008505821228027344
09SpannerStronglyCorrelated,n00050,R10000,s082.kp,225877,40877,0.010481119155883789
09SpannerStronglyCorrelated,n00050,R10000,s083.kp,218427,74427,0.01730632781982422
09SpannerStronglyCorrelated,n00050,R10000,s084.kp,236918,96918,0.023535728454589844
09SpannerStronglyCorrelated,n00050,R10000,s085.kp,237148,49148,0.013028383255004883
09SpannerStronglyCorrelated,n00050,R10000,s086.kp,244245,38245,0.011497974395751953
09SpannerStronglyCorrelated,n00050,R10000,s087.kp,159612,18612,0.00598454475402832
09SpannerStronglyCorrelated,n00050,R10000,s088.kp,226573,38573,0.010483980178833008
09SpannerStronglyCorrelated,n00050,R10000,s089.kp,258185,45185,0.012345075607299805
09SpannerStronglyCorrelated,n00050,R10000,s090.kp,208364,21364,0.007488250732421875
09SpannerStronglyCorrelated,n00050,R10000,s091.kp,196684,17684,0.009489774703979492
09SpannerStronglyCorrelated,n00050,R10000,s092.kp,237927,71927,0.019991397857666016
09SpannerStronglyCorrelated,n00050,R10000,s093.kp,260319,89319,0.019584178924560547
09SpannerStronglyCorrelated,n00050,R10000,s094.kp,222875,42875,0.005514621734619141
09SpannerStronglyCorrelated,n00050,R10000,s095.kp,233007,76007,0.020331621170043945
09SpannerStronglyCorrelated,n00050,R10000,s096.kp,271767,76767,0.012522220611572266
09SpannerStronglyCorrelated,n00050,R10000,s097.kp,260456,65456,0.008487224578857422
09SpannerStronglyCorrelated,n00050,R10000,s098.kp,233021,71021,0.02240729331970215
09SpannerStronglyCorrelated,n00050,R10000,s099.kp,196400,36400,0.012312173843383789
09SpannerStronglyCorrelated,n00100,R01000,s000.kp,51656,20956,0.00650334358215332
09SpannerStronglyCorrelated,n00100,R01000,s001.kp,49204,12004,0.008507013320922852
09SpannerStronglyCorrelated,n00100,R01000,s002.kp,51742,23942,0.011999845504760742
09SpannerStronglyCorrelated,n00100,R01000,s003.kp,50089,9989,0.005082130432128906
09SpannerStronglyCorrelated,n00100,R01000,s004.kp,41762,4362,0.005044460296630859
09SpannerStronglyCorrelated,n00100,R01000,s005.kp,44492,16592,0.009351730346679688
09SpannerStronglyCorrelated,n00100,R01000,s006.kp,48380,20280,0.00849294662475586
09SpannerStronglyCorrelated,n00100,R01000,s007.kp,36763,5263,0.006486415863037109
09SpannerStronglyCorrelated,n00100,R01000,s008.kp,49914,14014,0.008502006530761719
09SpannerStronglyCorrelated,n00100,R01000,s009.kp,37790,10090,0.007019996643066406
09SpannerStronglyCorrelated,n00100,R01000,s010.kp,44027,12727,0.007558584213256836
09SpannerStronglyCorrelated,n00100,R01000,s011.kp,39288,11788,0.008462190628051758
09SpannerStronglyCorrelated,n00100,R01000,s012.kp,39523,12623,0.008644342422485352
09SpannerStronglyCorrelated,n00100,R01000,s013.kp,40746,10346,0.010435342788696289
09SpannerStronglyCorrelated,n00100,R01000,s014.kp,49482,9882,0.004974365234375
09SpannerStronglyCorrelated,n00100,R01000,s015.kp,54639,13739,0.008487462997436523
09SpannerStronglyCorrelated,n00100,R01000,s016.kp,40029,9929,0.009974241256713867
09SpannerStronglyCorrelated,n00100,R01000,s017.kp,49982,16582,0.010012388229370117
09SpannerStronglyCorrelated,n00100,R01000,s018.kp,47760,10760,0.005981922149658203
09SpannerStronglyCorrelated,n00100,R01000,s019.kp,41356,15756,0.008498668670654297
09SpannerStronglyCorrelated,n00100,R01000,s020.kp,46560,18560,0.006878852844238281
09SpannerStronglyCorrelated,n00100,R01000,s021.kp,48280,10180,0.007488250732421875
09SpannerStronglyCorrelated,n00100,R01000,s022.kp,55333,14433,0.0072307586669921875
09SpannerStronglyCorrelated,n00100,R01000,s023.kp,49182,22482,0.008535623550415039
09SpannerStronglyCorrelated,n00100,R01000,s024.kp,48112,18812,0.0054972171783447266
09SpannerStronglyCorrelated,n00100,R01000,s025.kp,46112,14312,0.0065402984619140625
09SpannerStronglyCorrelated,n00100,R01000,s026.kp,47298,11198,0.008528947830200195
09SpannerStronglyCorrelated,n00100,R01000,s027.kp,46007,17107,0.00953221321105957
09SpannerStronglyCorrelated,n00100,R01000,s028.kp,27507,2507,0.004499673843383789
09SpannerStronglyCorrelated,n00100,R01000,s029.kp,41885,10585,0.007497072219848633
09SpannerStronglyCorrelated,n00100,R01000,s030.kp,41413,9513,0.006795406341552734
09SpannerStronglyCorrelated,n00100,R01000,s031.kp,36109,1409,0.0054972171783447266
09SpannerStronglyCorrelated,n00100,R01000,s032.kp,38755,3455,0.006518363952636719
09SpannerStronglyCorrelated,n00100,R01000,s033.kp,41035,13935,0.005500316619873047
09SpannerStronglyCorrelated,n00100,R01000,s034.kp,47578,15478,0.010004043579101562
09SpannerStronglyCorrelated,n00100,R01000,s035.kp,47848,15748,0.010482549667358398
09SpannerStronglyCorrelated,n00100,R01000,s036.kp,52950,15950,0.011148929595947266
09SpannerStronglyCorrelated,n00100,R01000,s037.kp,48924,9224,0.004494905471801758
09SpannerStronglyCorrelated,n00100,R01000,s038.kp,43972,13472,0.007536172866821289
09SpannerStronglyCorrelated,n00100,R01000,s039.kp,37253,6553,0.0060040950775146484
09SpannerStronglyCorrelated,n00100,R01000,s040.kp,48185,14685,0.00993490219116211
09SpannerStronglyCorrelated,n00100,R01000,s041.kp,37614,6614,0.04897260665893555
09SpannerStronglyCorrelated,n00100,R01000,s042.kp,49474,7174,0.010480880737304688
09SpannerStronglyCorrelated,n00100,R01000,s043.kp,48450,9450,0.009505987167358398
09SpannerStronglyCorrelated,n00100,R01000,s044.kp,40400,11200,0.01438283920288086
09SpannerStronglyCorrelated,n00100,R01000,s045.kp,43260,9760,0.007494211196899414
09SpannerStronglyCorrelated,n00100,R01000,s046.kp,47960,14960,0.007513523101806641
09SpannerStronglyCorrelated,n00100,R01000,s047.kp,39540,9840,0.006988048553466797
09SpannerStronglyCorrelated,n00100,R01000,s048.kp,43605,8405,0.009550809860229492
09SpannerStronglyCorrelated,n00100,R01000,s049.kp,41898,5998,0.00551152229309082
09SpannerStronglyCorrelated,n00100,R01000,s050.kp,39736,8436,0.004499197006225586
09SpannerStronglyCorrelated,n00100,R01000,s051.kp,46788,10888,0.008491992950439453
09SpannerStronglyCorrelated,n00100,R01000,s052.kp,53088,11488,0.007978439331054688
09SpannerStronglyCorrelated,n00100,R01000,s053.kp,49890,18390,0.011719942092895508
09SpannerStronglyCorrelated,n00100,R01000,s054.kp,49416,13916,0.008496522903442383
09SpannerStronglyCorrelated,n00100,R01000,s055.kp,54132,12532,0.0064961910247802734
09SpannerStronglyCorrelated,n00100,R01000,s056.kp,47218,17318,0.010504007339477539
09SpannerStronglyCorrelated,n00100,R01000,s057.kp,46926,7726,0.008324384689331055
09SpannerStronglyCorrelated,n00100,R01000,s058.kp,41664,9064,0.005498647689819336
09SpannerStronglyCorrelated,n00100,R01000,s059.kp,53008,14008,0.005983829498291016
09SpannerStronglyCorrelated,n00100,R01000,s060.kp,42152,10552,0.00549626350402832
09SpannerStronglyCorrelated,n00100,R01000,s061.kp,40615,12615,0.0064890384674072266
09SpannerStronglyCorrelated,n00100,R01000,s062.kp,55614,16014,0.006505012512207031
09SpannerStronglyCorrelated,n00100,R01000,s063.kp,39900,9300,0.005937099456787109
09SpannerStronglyCorrelated,n00100,R01000,s064.kp,40280,12680,0.00849008560180664
09SpannerStronglyCorrelated,n00100,R01000,s065.kp,40961,8461,0.006999969482421875
09SpannerStronglyCorrelated,n00100,R01000,s066.kp,49761,5961,0.0059871673583984375
09SpannerStronglyCorrelated,n00100,R01000,s067.kp,51472,11472,0.006535530090332031
09SpannerStronglyCorrelated,n00100,R01000,s068.kp,50984,20584,0.016197681427001953
09SpannerStronglyCorrelated,n00100,R01000,s069.kp,47196,8496,0.006700992584228516
09SpannerStronglyCorrelated,n00100,R01000,s070.kp,53676,16676,0.010196685791015625
09SpannerStronglyCorrelated,n00100,R01000,s071.kp,41172,10972,0.007485628128051758
09SpannerStronglyCorrelated,n00100,R01000,s072.kp,46048,8448,0.006540775299072266
09SpannerStronglyCorrelated,n00100,R01000,s073.kp,41170,8570,0.005986213684082031
09SpannerStronglyCorrelated,n00100,R01000,s074.kp,55980,20180,0.008707761764526367
09SpannerStronglyCorrelated,n00100,R01000,s075.kp,38837,10937,0.007526874542236328
09SpannerStronglyCorrelated,n00100,R01000,s076.kp,54809,16309,0.010479450225830078
09SpannerStronglyCorrelated,n00100,R01000,s077.kp,50181,13581,0.007982254028320312
09SpannerStronglyCorrelated,n00100,R01000,s078.kp,52950,13150,0.006552696228027344
09SpannerStronglyCorrelated,n00100,R01000,s079.kp,41747,5647,0.006273031234741211
09SpannerStronglyCorrelated,n00100,R01000,s080.kp,44431,10031,0.006494045257568359
09SpannerStronglyCorrelated,n00100,R01000,s081.kp,38965,11465,0.0075435638427734375
09SpannerStronglyCorrelated,n00100,R01000,s082.kp,44635,8235,0.006998777389526367
09SpannerStronglyCorrelated,n00100,R01000,s083.kp,50472,17672,0.009521961212158203
09SpannerStronglyCorrelated,n00100,R01000,s084.kp,49718,20218,0.009534120559692383
09SpannerStronglyCorrelated,n00100,R01000,s085.kp,46442,9242,0.0064544677734375
09SpannerStronglyCorrelated,n00100,R01000,s086.kp,49150,8650,0.005677700042724609
09SpannerStronglyCorrelated,n00100,R01000,s087.kp,32092,3692,0.00584721565246582
09SpannerStronglyCorrelated,n00100,R01000,s088.kp,43191,7591,0.007733821868896484
09SpannerStronglyCorrelated,n00100,R01000,s089.kp,48863,9163,0.006981849670410156
09SpannerStronglyCorrelated,n00100,R01000,s090.kp,42006,4306,0.007489681243896484
09SpannerStronglyCorrelated,n00100,R01000,s091.kp,39071,3371,0.0055255889892578125
09SpannerStronglyCorrelated,n00100,R01000,s092.kp,45289,12989,0.008484840393066406
09SpannerStronglyCorrelated,n00100,R01000,s093.kp,51964,18564,0.009598255157470703
09SpannerStronglyCorrelated,n00100,R01000,s094.kp,49179,8879,0.007016420364379883
09SpannerStronglyCorrelated,n00100,R01000,s095.kp,45565,15065,0.00502324104309082
09SpannerStronglyCorrelated,n00100,R01000,s096.kp,51737,14937,0.008092880249023438
09SpannerStronglyCorrelated,n00100,R01000,s097.kp,52905,14005,0.012212991714477539
09SpannerStronglyCorrelated,n00100,R01000,s098.kp,45637,13637,0.008015871047973633
09SpannerStronglyCorrelated,n00100,R01000,s099.kp,42724,7524,0.004563808441162109
09SpannerStronglyCorrelated,n00100,R10000,s000.kp,518835,211835,0.008875131607055664
09SpannerStronglyCorrelated,n00100,R10000,s001.kp,491904,119904,0.0196073055267334
09SpannerStronglyCorrelated,n00100,R10000,s002.kp,516409,239409,0.06303882598876953
09SpannerStronglyCorrelated,n00100,R10000,s003.kp,500196,101196,0.01918959617614746
09SpannerStronglyCorrelated,n00100,R10000,s004.kp,417611,44611,0.015793800354003906
09SpannerStronglyCorrelated,n00100,R10000,s005.kp,445176,167176,0.025539159774780273
09SpannerStronglyCorrelated,n00100,R10000,s006.kp,485816,203816,0.05504107475280762
09SpannerStronglyCorrelated,n00100,R10000,s007.kp,367028,54028,0.01761317253112793
09SpannerStronglyCorrelated,n00100,R10000,s008.kp,499216,141216,0.022113323211669922
09SpannerStronglyCorrelated,n00100,R10000,s009.kp,378884,100884,0.030966997146606445
09SpannerStronglyCorrelated,n00100,R10000,s010.kp,439957,126957,0.036099910736083984
09SpannerStronglyCorrelated,n00100,R10000,s011.kp,395159,119159,0.03305792808532715
09SpannerStronglyCorrelated,n00100,R10000,s012.kp,397326,127326,0.036086082458496094
09SpannerStronglyCorrelated,n00100,R10000,s013.kp,407573,104573,0.0303189754486084
09SpannerStronglyCorrelated,n00100,R10000,s014.kp,495530,100530,0.028639554977416992
09SpannerStronglyCorrelated,n00100,R10000,s015.kp,547475,138475,0.042853593826293945
