class,n,R,s,totalValue,totalWeight,processingTime
04AlmostStronglyCorrelated,n00050,R01000,s031.kp,15126,11515,0.00919795036315918
04AlmostStronglyCorrelated,n00050,R01000,s032.kp,14930,11324,0.007050514221191406
04AlmostStronglyCorrelated,n00050,R01000,s033.kp,15598,12109,0.007632732391357422
04AlmostStronglyCorrelated,n00050,R01000,s034.kp,16701,13296,0.008306503295898438
04AlmostStronglyCorrelated,n00050,R01000,s035.kp,16382,12974,0.0075092315673828125
04AlmostStronglyCorrelated,n00050,R01000,s036.kp,17336,13946,0.008487939834594727
04AlmostStronglyCorrelated,n00050,R01000,s037.kp,16103,12705,0.007945775985717773
04AlmostStronglyCorrelated,n00050,R01000,s038.kp,14644,11243,0.007556438446044922
04AlmostStronglyCorrelated,n00050,R01000,s039.kp,15519,12031,0.007012128829956055
04AlmostStronglyCorrelated,n00050,R01000,s040.kp,15820,12218,0.01051187515258789
04AlmostStronglyCorrelated,n00050,R01000,s041.kp,15754,12341,0.007981538772583008
04AlmostStronglyCorrelated,n00050,R01000,s042.kp,14679,11167,0.0075283050537109375
04AlmostStronglyCorrelated,n00050,R01000,s043.kp,16237,12827,0.008890628814697266
04AlmostStronglyCorrelated,n00050,R01000,s044.kp,14841,11248,0.007982254028320312
04AlmostStronglyCorrelated,n00050,R01000,s045.kp,15496,11993,0.008361101150512695
04AlmostStronglyCorrelated,n00050,R01000,s046.kp,14975,11380,0.00889897346496582
04AlmostStronglyCorrelated,n00050,R01000,s047.kp,15852,12452,0.008013725280761719
04AlmostStronglyCorrelated,n00050,R01000,s048.kp,14083,10470,0.011750459671020508
04AlmostStronglyCorrelated,n00050,R01000,s049.kp,15105,11694,0.008978128433227539
04AlmostStronglyCorrelated,n00050,R01000,s050.kp,17546,14252,0.009502887725830078
04AlmostStronglyCorrelated,n00050,R01000,s051.kp,17674,14361,0.009285211563110352
04AlmostStronglyCorrelated,n00050,R01000,s052.kp,15012,11398,0.008166074752807617
04AlmostStronglyCorrelated,n00050,R01000,s053.kp,15467,11979,0.009033203125
04AlmostStronglyCorrelated,n00050,R01000,s054.kp,16117,12609,0.011681795120239258
04AlmostStronglyCorrelated,n00050,R01000,s055.kp,15492,12087,0.007993698120117188
04AlmostStronglyCorrelated,n00050,R01000,s056.kp,14707,11205,0.010506153106689453
04AlmostStronglyCorrelated,n00050,R01000,s057.kp,16292,12889,0.011434555053710938
04AlmostStronglyCorrelated,n00050,R01000,s058.kp,15427,12025,0.013001203536987305
04AlmostStronglyCorrelated,n00050,R01000,s059.kp,17016,13618,0.01099252700805664
04AlmostStronglyCorrelated,n00050,R01000,s060.kp,14906,11397,0.009929180145263672
04AlmostStronglyCorrelated,n00050,R01000,s061.kp,14682,11180,0.011507034301757812
04AlmostStronglyCorrelated,n00050,R01000,s062.kp,15848,12339,0.00821232795715332
04AlmostStronglyCorrelated,n00050,R01000,s063.kp,16271,12775,0.008948564529418945
04AlmostStronglyCorrelated,n00050,R01000,s064.kp,14964,11449,0.008152484893798828
04AlmostStronglyCorrelated,n00050,R01000,s065.kp,16182,12768,0.010306596755981445
04AlmostStronglyCorrelated,n00050,R01000,s066.kp,16019,12522,0.007277965545654297
04AlmostStronglyCorrelated,n00050,R01000,s067.kp,15283,11667,0.00932931900024414
04AlmostStronglyCorrelated,n00050,R01000,s068.kp,16483,13077,0.007992744445800781
04AlmostStronglyCorrelated,n00050,R01000,s069.kp,14994,11487,0.009514808654785156
04AlmostStronglyCorrelated,n00050,R01000,s070.kp,16800,13391,0.01055908203125
04AlmostStronglyCorrelated,n00050,R01000,s071.kp,14151,10453,0.009508848190307617
04AlmostStronglyCorrelated,n00050,R01000,s072.kp,15616,12104,0.013498783111572266
04AlmostStronglyCorrelated,n00050,R01000,s073.kp,15339,11835,0.008508443832397461
04AlmostStronglyCorrelated,n00050,R01000,s074.kp,16694,13285,0.01052999496459961
04AlmostStronglyCorrelated,n00050,R01000,s075.kp,15217,11696,0.011270523071289062
04AlmostStronglyCorrelated,n00050,R01000,s076.kp,16645,13250,0.012030839920043945
04AlmostStronglyCorrelated,n00050,R01000,s077.kp,15731,12226,0.008501768112182617
04AlmostStronglyCorrelated,n00050,R01000,s078.kp,15565,12065,0.010958433151245117
04AlmostStronglyCorrelated,n00050,R01000,s079.kp,14583,10879,0.0070111751556396484
04AlmostStronglyCorrelated,n00050,R01000,s080.kp,15230,11633,0.00961160659790039
04AlmostStronglyCorrelated,n00050,R01000,s081.kp,15854,12350,0.011488199234008789
04AlmostStronglyCorrelated,n00050,R01000,s082.kp,15572,11963,0.010503768920898438
04AlmostStronglyCorrelated,n00050,R01000,s083.kp,15634,12234,0.0130157470703125
04AlmostStronglyCorrelated,n00050,R01000,s084.kp,15212,11705,0.011479377746582031
04AlmostStronglyCorrelated,n00050,R01000,s085.kp,16008,12604,0.007996797561645508
04AlmostStronglyCorrelated,n00050,R01000,s086.kp,15985,12568,0.00951242446899414
04AlmostStronglyCorrelated,n00050,R01000,s087.kp,16192,12701,0.010441064834594727
04AlmostStronglyCorrelated,n00050,R01000,s088.kp,15633,12025,0.0075054168701171875
04AlmostStronglyCorrelated,n00050,R01000,s089.kp,16709,13208,0.007986783981323242
04AlmostStronglyCorrelated,n00050,R01000,s090.kp,15849,12339,0.007760763168334961
04AlmostStronglyCorrelated,n00050,R01000,s091.kp,16861,13447,0.007969856262207031
04AlmostStronglyCorrelated,n00050,R01000,s092.kp,17149,13831,0.010992765426635742
04AlmostStronglyCorrelated,n00050,R01000,s093.kp,15953,12451,0.009500265121459961
04AlmostStronglyCorrelated,n00050,R01000,s094.kp,15488,11886,0.0073337554931640625
04AlmostStronglyCorrelated,n00050,R01000,s095.kp,14960,11445,0.00748443603515625
04AlmostStronglyCorrelated,n00050,R01000,s096.kp,16334,12843,0.007514476776123047
04AlmostStronglyCorrelated,n00050,R01000,s097.kp,15134,11519,0.006695747375488281
04AlmostStronglyCorrelated,n00050,R01000,s098.kp,16047,12632,0.007488250732421875
04AlmostStronglyCorrelated,n00050,R01000,s099.kp,16271,12786,0.007491111755371094
04AlmostStronglyCorrelated,n00050,R10000,s000.kp,175434,142280,0.026056766510009766
04AlmostStronglyCorrelated,n00050,R10000,s001.kp,152979,117814,0.02717900276184082
04AlmostStronglyCorrelated,n00050,R10000,s002.kp,169704,135605,0.02488541603088379
04AlmostStronglyCorrelated,n00050,R10000,s003.kp,166017,132028,0.023020505905151367
04AlmostStronglyCorrelated,n00050,R10000,s004.kp,157563,122517,0.02591729164123535
04AlmostStronglyCorrelated,n00050,R10000,s005.kp,161967,127077,0.02696537971496582
04AlmostStronglyCorrelated,n00050,R10000,s006.kp,166196,133162,0.028621673583984375
04AlmostStronglyCorrelated,n00050,R10000,s007.kp,140445,104478,0.020460128784179688
04AlmostStronglyCorrelated,n00050,R10000,s008.kp,154013,118094,0.031084537506103516
04AlmostStronglyCorrelated,n00050,R10000,s009.kp,144215,108235,0.021976470947265625
04AlmostStronglyCorrelated,n00050,R10000,s010.kp,159891,124887,0.025484323501586914
04AlmostStronglyCorrelated,n00050,R10000,s011.kp,161358,126437,0.029744625091552734
04AlmostStronglyCorrelated,n00050,R10000,s012.kp,151166,116207,0.02904987335205078
04AlmostStronglyCorrelated,n00050,R10000,s013.kp,159378,125361,0.07654571533203125
04AlmostStronglyCorrelated,n00050,R10000,s014.kp,153032,118110,0.054987430572509766
04AlmostStronglyCorrelated,n00050,R10000,s015.kp,165811,130773,0.04163646697998047
04AlmostStronglyCorrelated,n00050,R10000,s016.kp,154059,119182,0.03229546546936035
04AlmostStronglyCorrelated,n00050,R10000,s017.kp,174676,140598,0.032143592834472656
04AlmostStronglyCorrelated,n00050,R10000,s018.kp,155119,121119,0.03151726722717285
04AlmostStronglyCorrelated,n00050,R10000,s019.kp,149842,114977,0.02297806739807129
04AlmostStronglyCorrelated,n00050,R10000,s020.kp,151571,116661,0.022981882095336914
04AlmostStronglyCorrelated,n00050,R10000,s021.kp,155695,120572,0.03122687339782715
04AlmostStronglyCorrelated,n00050,R10000,s022.kp,174051,139943,0.032222747802734375
04AlmostStronglyCorrelated,n00050,R10000,s023.kp,147363,112272,0.043579816818237305
04AlmostStronglyCorrelated,n00050,R10000,s024.kp,171771,137686,0.05120682716369629
04AlmostStronglyCorrelated,n00050,R10000,s025.kp,148750,113741,0.032071828842163086
04AlmostStronglyCorrelated,n00050,R10000,s026.kp,164590,129593,0.030056238174438477
04AlmostStronglyCorrelated,n00050,R10000,s027.kp,166660,132640,0.029418468475341797
04AlmostStronglyCorrelated,n00050,R10000,s028.kp,142574,105647,0.01903247833251953
04AlmostStronglyCorrelated,n00050,R10000,s029.kp,154959,120869,0.025570392608642578
04AlmostStronglyCorrelated,n00050,R10000,s030.kp,165221,131184,0.023029088973999023
04AlmostStronglyCorrelated,n00050,R10000,s031.kp,151162,115048,0.024502992630004883
04AlmostStronglyCorrelated,n00050,R10000,s032.kp,149183,113144,0.023626089096069336
04AlmostStronglyCorrelated,n00050,R10000,s033.kp,155876,120971,0.021266460418701172
04AlmostStronglyCorrelated,n00050,R10000,s034.kp,166877,132847,0.029465675354003906
04AlmostStronglyCorrelated,n00050,R10000,s035.kp,163708,129632,0.02944493293762207
04AlmostStronglyCorrelated,n00050,R10000,s036.kp,173247,139339,0.0278322696685791
04AlmostStronglyCorrelated,n00050,R10000,s037.kp,160906,126915,0.02403426170349121
04AlmostStronglyCorrelated,n00050,R10000,s038.kp,146347,112326,0.02585315704345703
04AlmostStronglyCorrelated,n00050,R10000,s039.kp,155162,120241,0.026557445526123047
04AlmostStronglyCorrelated,n00050,R10000,s040.kp,158109,122089,0.02598714828491211
04AlmostStronglyCorrelated,n00050,R10000,s041.kp,157369,123292,0.03178548812866211
04AlmostStronglyCorrelated,n00050,R10000,s042.kp,146682,111564,0.020610570907592773
04AlmostStronglyCorrelated,n00050,R10000,s043.kp,162271,128170,0.021965742111206055
04AlmostStronglyCorrelated,n00050,R10000,s044.kp,148374,112418,0.022989988327026367
04AlmostStronglyCorrelated,n00050,R10000,s045.kp,154868,119828,0.02400994300842285
04AlmostStronglyCorrelated,n00050,R10000,s046.kp,149689,113723,0.02865433692932129
04AlmostStronglyCorrelated,n00050,R10000,s047.kp,158423,124429,0.026418447494506836
04AlmostStronglyCorrelated,n00050,R10000,s048.kp,140704,104599,0.024212121963500977
04AlmostStronglyCorrelated,n00050,R10000,s049.kp,150896,116814,0.024415016174316406
04AlmostStronglyCorrelated,n00050,R10000,s050.kp,175317,142396,0.03162121772766113
04AlmostStronglyCorrelated,n00050,R10000,s051.kp,176588,143483,0.028644800186157227
04AlmostStronglyCorrelated,n00050,R10000,s052.kp,149984,113867,0.025950193405151367
04AlmostStronglyCorrelated,n00050,R10000,s053.kp,154590,119663,0.023837804794311523
04AlmostStronglyCorrelated,n00050,R10000,s054.kp,161048,125972,0.02755117416381836
04AlmostStronglyCorrelated,n00050,R10000,s055.kp,154797,120759,0.030525684356689453
04AlmostStronglyCorrelated,n00050,R10000,s056.kp,146957,111937,0.02445530891418457
04AlmostStronglyCorrelated,n00050,R10000,s057.kp,162779,128770,0.026684999465942383
04AlmostStronglyCorrelated,n00050,R10000,s058.kp,154182,120166,0.02200031280517578
04AlmostStronglyCorrelated,n00050,R10000,s059.kp,170026,136065,0.02317333221435547
04AlmostStronglyCorrelated,n00050,R10000,s060.kp,148964,113896,0.0215609073638916
04AlmostStronglyCorrelated,n00050,R10000,s061.kp,146726,111699,0.02291107177734375
04AlmostStronglyCorrelated,n00050,R10000,s062.kp,158355,123310,0.02912735939025879
04AlmostStronglyCorrelated,n00050,R10000,s063.kp,162699,127691,0.028492212295532227
04AlmostStronglyCorrelated,n00050,R10000,s064.kp,149529,114385,0.02342391014099121
04AlmostStronglyCorrelated,n00050,R10000,s065.kp,161708,127579,0.026228904724121094
04AlmostStronglyCorrelated,n00050,R10000,s066.kp,160060,125063,0.02297520637512207
04AlmostStronglyCorrelated,n00050,R10000,s067.kp,152734,116584,0.023943185806274414
04AlmostStronglyCorrelated,n00050,R10000,s068.kp,164691,130626,0.029025793075561523
04AlmostStronglyCorrelated,n00050,R10000,s069.kp,149815,114752,0.028485774993896484
04AlmostStronglyCorrelated,n00050,R10000,s070.kp,167878,133815,0.03388261795043945
04AlmostStronglyCorrelated,n00050,R10000,s071.kp,141340,104383,0.02796316146850586
04AlmostStronglyCorrelated,n00050,R10000,s072.kp,156056,120965,0.028597116470336914
04AlmostStronglyCorrelated,n00050,R10000,s073.kp,153282,118244,0.03397846221923828
04AlmostStronglyCorrelated,n00050,R10000,s074.kp,166811,132733,0.030806779861450195
04AlmostStronglyCorrelated,n00050,R10000,s075.kp,152050,116847,0.03203868865966797
04AlmostStronglyCorrelated,n00050,R10000,s076.kp,166340,132385,0.028476715087890625
04AlmostStronglyCorrelated,n00050,R10000,s077.kp,157229,122151,0.027981042861938477
04AlmostStronglyCorrelated,n00050,R10000,s078.kp,155541,120548,0.024973154067993164
04AlmostStronglyCorrelated,n00050,R10000,s079.kp,145730,108703,0.023157119750976562
04AlmostStronglyCorrelated,n00050,R10000,s080.kp,152242,116221,0.026829242706298828
04AlmostStronglyCorrelated,n00050,R10000,s081.kp,158473,123434,0.025008440017700195
04AlmostStronglyCorrelated,n00050,R10000,s082.kp,155571,119513,0.02327871322631836
04AlmostStronglyCorrelated,n00050,R10000,s083.kp,156216,122215,0.028431177139282227
04AlmostStronglyCorrelated,n00050,R10000,s084.kp,151995,116926,0.023515939712524414
04AlmostStronglyCorrelated,n00050,R10000,s085.kp,159955,125908,0.02904343605041504
04AlmostStronglyCorrelated,n00050,R10000,s086.kp,159684,125547,0.0259706974029541
04AlmostStronglyCorrelated,n00050,R10000,s087.kp,161787,126865,0.024950265884399414
04AlmostStronglyCorrelated,n00050,R10000,s088.kp,156214,120152,0.026589393615722656
04AlmostStronglyCorrelated,n00050,R10000,s089.kp,166973,131954,0.025492429733276367
04AlmostStronglyCorrelated,n00050,R10000,s090.kp,158337,123265,0.028096914291381836
04AlmostStronglyCorrelated,n00050,R10000,s091.kp,168465,134364,0.034033775329589844
04AlmostStronglyCorrelated,n00050,R10000,s092.kp,171356,138206,0.02668285369873047
04AlmostStronglyCorrelated,n00050,R10000,s093.kp,159413,124405,0.026915311813354492
04AlmostStronglyCorrelated,n00050,R10000,s094.kp,154771,118760,0.027808427810668945
04AlmostStronglyCorrelated,n00050,R10000,s095.kp,149449,114335,0.02799081802368164
04AlmostStronglyCorrelated,n00050,R10000,s096.kp,163173,128259,0.025972843170166016
04AlmostStronglyCorrelated,n00050,R10000,s097.kp,151198,115092,0.02100086212158203
04AlmostStronglyCorrelated,n00050,R10000,s098.kp,160312,126220,0.02497553825378418
04AlmostStronglyCorrelated,n00050,R10000,s099.kp,162686,127769,0.027010679244995117
04AlmostStronglyCorrelated,n00100,R01000,s000.kp,35611,29016,0.013501167297363281
04AlmostStronglyCorrelated,n00100,R01000,s001.kp,32284,25391,0.018849611282348633
04AlmostStronglyCorrelated,n00100,R01000,s002.kp,34177,27381,0.01291036605834961
04AlmostStronglyCorrelated,n00100,R01000,s003.kp,33719,26810,0.01519012451171875
04AlmostStronglyCorrelated,n00100,R01000,s004.kp,31001,23881,0.01653575897216797
04AlmostStronglyCorrelated,n00100,R01000,s005.kp,31891,24641,0.015212059020996094
04AlmostStronglyCorrelated,n00100,R01000,s006.kp,32293,25371,0.012756109237670898
04AlmostStronglyCorrelated,n00100,R01000,s007.kp,30388,23305,0.013207435607910156
04AlmostStronglyCorrelated,n00100,R01000,s008.kp,30022,22807,0.011502265930175781
04AlmostStronglyCorrelated,n00100,R01000,s009.kp,29516,22323,0.013493776321411133
04AlmostStronglyCorrelated,n00100,R01000,s010.kp,30890,23947,0.01301264762878418
04AlmostStronglyCorrelated,n00100,R01000,s011.kp,30626,23412,0.013498067855834961
04AlmostStronglyCorrelated,n00100,R01000,s012.kp,29998,22786,0.01399850845336914
04AlmostStronglyCorrelated,n00100,R01000,s013.kp,31217,24322,0.01493692398071289
04AlmostStronglyCorrelated,n00100,R01000,s014.kp,29596,22473,0.017544269561767578
04AlmostStronglyCorrelated,n00100,R01000,s015.kp,32423,25316,0.021008968353271484
04AlmostStronglyCorrelated,n00100,R01000,s016.kp,29661,22466,0.02099895477294922
04AlmostStronglyCorrelated,n00100,R01000,s017.kp,33521,26615,0.013003826141357422
04AlmostStronglyCorrelated,n00100,R01000,s018.kp,31333,24510,0.014926433563232422
04AlmostStronglyCorrelated,n00100,R01000,s019.kp,29697,22600,0.011482715606689453
04AlmostStronglyCorrelated,n00100,R01000,s020.kp,29189,21977,0.017482995986938477
04AlmostStronglyCorrelated,n00100,R01000,s021.kp,32473,25469,0.015326976776123047
04AlmostStronglyCorrelated,n00100,R01000,s022.kp,34270,27463,0.012980937957763672
04AlmostStronglyCorrelated,n00100,R01000,s023.kp,32029,25029,0.016499042510986328
04AlmostStronglyCorrelated,n00100,R01000,s024.kp,33292,26484,0.013988733291625977
04AlmostStronglyCorrelated,n00100,R01000,s025.kp,30223,23219,0.015011310577392578
04AlmostStronglyCorrelated,n00100,R01000,s026.kp,31201,24002,0.014004707336425781
04AlmostStronglyCorrelated,n00100,R01000,s027.kp,31795,24791,0.013544797897338867
04AlmostStronglyCorrelated,n00100,R01000,s028.kp,29576,22376,0.015726804733276367
04AlmostStronglyCorrelated,n00100,R01000,s029.kp,32113,25100,0.014133453369140625
04AlmostStronglyCorrelated,n00100,R01000,s030.kp,32685,25897,0.011479616165161133
04AlmostStronglyCorrelated,n00100,R01000,s031.kp,32064,25080,0.013991594314575195
04AlmostStronglyCorrelated,n00100,R01000,s032.kp,30777,23467,0.012988090515136719
04AlmostStronglyCorrelated,n00100,R01000,s033.kp,30052,22949,0.014926671981811523
04AlmostStronglyCorrelated,n00100,R01000,s034.kp,33060,26146,0.014770984649658203
04AlmostStronglyCorrelated,n00100,R01000,s035.kp,31847,24868,0.01598358154296875
04AlmostStronglyCorrelated,n00100,R01000,s036.kp,31785,24770,0.012074947357177734
04AlmostStronglyCorrelated,n00100,R01000,s037.kp,31219,24223,0.014001846313476562
04AlmostStronglyCorrelated,n00100,R01000,s038.kp,30063,23058,0.013187646865844727
04AlmostStronglyCorrelated,n00100,R01000,s039.kp,30500,23417,0.012518644332885742
04AlmostStronglyCorrelated,n00100,R01000,s040.kp,31494,24397,0.012474536895751953
04AlmostStronglyCorrelated,n00100,R01000,s041.kp,32066,25180,0.0149688720703125
04AlmostStronglyCorrelated,n00100,R01000,s042.kp,30875,23764,0.01165914535522461
04AlmostStronglyCorrelated,n00100,R01000,s043.kp,33187,26286,0.011133670806884766
04AlmostStronglyCorrelated,n00100,R01000,s044.kp,29827,22713,0.011475324630737305
04AlmostStronglyCorrelated,n00100,R01000,s045.kp,30824,23788,0.012386083602905273
04AlmostStronglyCorrelated,n00100,R01000,s046.kp,29652,22362,0.011236906051635742
04AlmostStronglyCorrelated,n00100,R01000,s047.kp,32080,25071,0.011476755142211914
04AlmostStronglyCorrelated,n00100,R01000,s048.kp,30535,23432,0.013420581817626953
04AlmostStronglyCorrelated,n00100,R01000,s049.kp,31616,24806,0.012631416320800781
04AlmostStronglyCorrelated,n00100,R01000,s050.kp,31659,24648,0.011642932891845703
04AlmostStronglyCorrelated,n00100,R01000,s051.kp,35194,28463,0.011992692947387695
04AlmostStronglyCorrelated,n00100,R01000,s052.kp,31562,24535,0.011480331420898438
04AlmostStronglyCorrelated,n00100,R01000,s053.kp,30751,23741,0.01657700538635254
04AlmostStronglyCorrelated,n00100,R01000,s054.kp,32348,25340,0.010921239852905273
04AlmostStronglyCorrelated,n00100,R01000,s055.kp,31424,24611,0.013531208038330078
04AlmostStronglyCorrelated,n00100,R01000,s056.kp,30135,23133,0.01327824592590332
04AlmostStronglyCorrelated,n00100,R01000,s057.kp,31686,24683,0.015917301177978516
04AlmostStronglyCorrelated,n00100,R01000,s058.kp,31719,24819,0.014526605606079102
04AlmostStronglyCorrelated,n00100,R01000,s059.kp,32694,25791,0.016988039016723633
04AlmostStronglyCorrelated,n00100,R01000,s060.kp,31403,24423,0.01599574089050293
04AlmostStronglyCorrelated,n00100,R01000,s061.kp,30469,23453,0.014052152633666992
04AlmostStronglyCorrelated,n00100,R01000,s062.kp,31578,24469,0.014017343521118164
04AlmostStronglyCorrelated,n00100,R01000,s063.kp,31893,24894,0.014641284942626953
04AlmostStronglyCorrelated,n00100,R01000,s064.kp,31445,24443,0.01499176025390625
04AlmostStronglyCorrelated,n00100,R01000,s065.kp,32971,26067,0.017113924026489258
04AlmostStronglyCorrelated,n00100,R01000,s066.kp,31335,24226,0.010672330856323242
04AlmostStronglyCorrelated,n00100,R01000,s067.kp,32342,25447,0.0165407657623291
04AlmostStronglyCorrelated,n00100,R01000,s068.kp,32966,26146,0.01453709602355957
04AlmostStronglyCorrelated,n00100,R01000,s069.kp,31370,24365,0.018430471420288086
04AlmostStronglyCorrelated,n00100,R01000,s070.kp,32163,25068,0.01799297332763672
04AlmostStronglyCorrelated,n00100,R01000,s071.kp,29781,22765,0.014503955841064453
04AlmostStronglyCorrelated,n00100,R01000,s072.kp,32053,25040,0.015470504760742188
04AlmostStronglyCorrelated,n00100,R01000,s073.kp,30832,23743,0.013476133346557617
04AlmostStronglyCorrelated,n00100,R01000,s074.kp,33268,26445,0.012033462524414062
04AlmostStronglyCorrelated,n00100,R01000,s075.kp,32654,25741,0.014011383056640625
04AlmostStronglyCorrelated,n00100,R01000,s076.kp,31276,24266,0.014216184616088867
04AlmostStronglyCorrelated,n00100,R01000,s077.kp,31342,24216,0.012984514236450195
04AlmostStronglyCorrelated,n00100,R01000,s078.kp,30611,23397,0.01132822036743164
04AlmostStronglyCorrelated,n00100,R01000,s079.kp,30642,23520,0.011693954467773438
04AlmostStronglyCorrelated,n00100,R01000,s080.kp,31218,24004,0.011003494262695312
04AlmostStronglyCorrelated,n00100,R01000,s081.kp,32673,25685,0.01147913932800293
04AlmostStronglyCorrelated,n00100,R01000,s082.kp,32069,25057,0.012509584426879883
04AlmostStronglyCorrelated,n00100,R01000,s083.kp,30089,23043,0.01575469970703125
04AlmostStronglyCorrelated,n00100,R01000,s084.kp,32502,25500,0.0085296630859375
04AlmostStronglyCorrelated,n00100,R01000,s085.kp,32259,25453,0.015451669692993164
04AlmostStronglyCorrelated,n00100,R01000,s086.kp,32044,25138,0.018007755279541016
04AlmostStronglyCorrelated,n00100,R01000,s087.kp,30040,22847,0.014739036560058594
04AlmostStronglyCorrelated,n00100,R01000,s088.kp,32281,25177,0.02002573013305664
04AlmostStronglyCorrelated,n00100,R01000,s089.kp,32101,24988,0.015470743179321289
04AlmostStronglyCorrelated,n00100,R01000,s090.kp,32326,25415,0.013379335403442383
04AlmostStronglyCorrelated,n00100,R01000,s091.kp,33866,27054,0.015205144882202148
04AlmostStronglyCorrelated,n00100,R01000,s092.kp,34849,28143,0.013990640640258789
04AlmostStronglyCorrelated,n00100,R01000,s093.kp,31606,24394,0.01642775535583496
04AlmostStronglyCorrelated,n00100,R01000,s094.kp,31399,24280,0.012475728988647461
04AlmostStronglyCorrelated,n00100,R01000,s095.kp,31845,25040,0.015042304992675781
04AlmostStronglyCorrelated,n00100,R01000,s096.kp,31655,24665,0.012498855590820312
04AlmostStronglyCorrelated,n00100,R01000,s097.kp,31979,24950,0.014018774032592773
04AlmostStronglyCorrelated,n00100,R01000,s098.kp,32208,25302,0.013370037078857422
04AlmostStronglyCorrelated,n00100,R01000,s099.kp,30573,23366,0.011820316314697266
04AlmostStronglyCorrelated,n00100,R10000,s000.kp,355902,289960,0.094818115234375
04AlmostStronglyCorrelated,n00100,R10000,s001.kp,322602,253672,0.0869293212890625
04AlmostStronglyCorrelated,n00100,R10000,s002.kp,341579,273619,0.09280681610107422
04AlmostStronglyCorrelated,n00100,R10000,s003.kp,336950,267913,0.10219502449035645
04AlmostStronglyCorrelated,n00100,R10000,s004.kp,309773,238613,0.07434749603271484
04AlmostStronglyCorrelated,n00100,R10000,s005.kp,318609,246196,0.11015152931213379
04AlmostStronglyCorrelated,n00100,R10000,s006.kp,322661,253487,0.09540700912475586
04AlmostStronglyCorrelated,n00100,R10000,s007.kp,303729,232837,0.08253216743469238
04AlmostStronglyCorrelated,n00100,R10000,s008.kp,299948,227834,0.0764930248260498
04AlmostStronglyCorrelated,n00100,R10000,s009.kp,294922,222986,0.06815934181213379
04AlmostStronglyCorrelated,n00100,R10000,s010.kp,308570,239255,0.07992315292358398
04AlmostStronglyCorrelated,n00100,R10000,s011.kp,306015,233895,0.08528494834899902
04AlmostStronglyCorrelated,n00100,R10000,s012.kp,299744,227625,0.0820159912109375
04AlmostStronglyCorrelated,n00100,R10000,s013.kp,311934,242984,0.0854654312133789
04AlmostStronglyCorrelated,n00100,R10000,s014.kp,295715,224497,0.0788421630859375
04AlmostStronglyCorrelated,n00100,R10000,s015.kp,324004,252920,0.10121965408325195
